Drug,Best Conf,Cosine Similarity
Pentagastrin,Conf 12,0.9563683281869271
Esculin,Conf 44,0.9562509618592467
Simeprevir,Conf 73,0.9562379152173989
Nicardipine,Conf 168,0.9561794785105509
Torasemide,Conf 68,0.9560403417304782
Letrozole,Conf 18,0.9559558698583024
Amiloxate,Conf 62,0.9559518118847411
Delavirdine,Conf 13,0.9558945659634356
Omacetaxine mepesuccinate,Conf 12,0.955861598238068
Ceftibuten,Conf 115,0.9558434831157614
Glutathione,Conf 71,0.9557588691200533
Doxercalciferol,Conf 89,0.95571298084175
Perphenazine,Conf 10,0.9556629524402996
Fluphenazine,Conf 8,0.9556227525388351
Luliconazole,Conf 5,0.9555985150185212
Sulfadoxine,Conf 10,0.9555857282913877
Moclobemide,Conf 64,0.9555185557204982
Famciclovir,Conf 25,0.9554934977536236
Digitoxin,Conf 15,0.9554169530508089
Loperamide,Conf 40,0.9553474255408924
Vorinostat,Conf 185,0.9553379907787346
Dipyridamole,Conf 1,0.9553295404343145
Quinestrol,Conf 4,0.9553013898399623
Eletriptan,Conf 108,0.9552711064170317
Sulpiride,Conf 36,0.9552599512338122
Natamycin,Conf 27,0.9552322084935688
Carindacillin,Conf 184,0.9551941846504572
Patent Blue,Conf 3,0.9551704538917672
Prucalopride,Conf 15,0.9551010949561063
Chloroprocaine,Conf 81,0.9550405508079911
Hydroxystilbamidine,Conf 17,0.9550302464377523
Oxprenolol,Conf 27,0.9548943249446649
Clarithromycin,Conf 75,0.9548807562809004
Telmisartan,Conf 1,0.9548465820490466
Clevidipine,Conf 1,0.9547929177625845
Oxamniquine,Conf 2,0.954750888809038
Indigotindisulfonic acid,Conf 1,0.9547120384736643
Trimethaphan,Conf 5,0.954623366388145
Acetophenazine,Conf 11,0.9546121130243467
Ecamsule,Conf 94,0.954601200639049
Vortioxetine,Conf 28,0.954595005493494
Perindopril,Conf 23,0.9545923546284227
Ceftizoxime,Conf 44,0.9545366461753572
Triclocarban,Conf 42,0.9544858993292253
Oxybuprocaine,Conf 272,0.9544731079802712
Deflazacort,Conf 1,0.9544359856420751
Levocetirizine,Conf 28,0.9544117591809069
Iopamidol,Conf 191,0.9543121282873829
Isoconazole,Conf 21,0.9542772652076722
Mannitol busulfan,Conf 312,0.9542185270173471
Bisacodyl,Conf 1,0.9541739754615373
Flavoxate,Conf 15,0.9541705977008104
Cholesterol,Conf 2,0.9541401734476421
Quinidine barbiturate,Conf 31,0.9541275040051456
Triclabendazole,Conf 27,0.95411717566605
Hexetidine,Conf 11,0.9541134889865898
Oxacillin,Conf 2,0.9541123312824557
Sulfinpyrazone,Conf 31,0.9541011294805561
Alitretinoin,Conf 56,0.954008674835079
Ouabain,Conf 1,0.9539919945449609
Elvitegravir,Conf 23,0.953935103397221
Dicyclomine,Conf 48,0.9538228248467471
Atorvastatin,Conf 1,0.9538061493668216
Tetraferric tricitrate decahydrate,Conf 9,0.9536291035110932
Brinzolamide,Conf 28,0.953603495389297
Fenofibric acid,Conf 31,0.9535634533315174
Phenoxybenzamine,Conf 168,0.9535257116576715
Obeticholic acid,Conf 67,0.953524262107276
Atovaquone,Conf 25,0.9534566393539894
Epicriptine,Conf 129,0.9534418815478118
Diroximel fumarate,Conf 86,0.9534292756042178
Carisoprodol,Conf 80,0.9534067730879165
Lefamulin,Conf 97,0.953342230206872
Ioxilan,Conf 45,0.953339360051738
Azlocillin,Conf 8,0.9533128272376172
Escitalopram,Conf 20,0.9532271485419722
Troleandomycin,Conf 1,0.9531894602234805
Azithromycin,Conf 14,0.9531015839807558
Ritodrine,Conf 82,0.9531014394423837
Rupatadine,Conf 2,0.9530912843626557
Fenbufen,Conf 41,0.9529518674430746
Digoxin,Conf 13,0.9528940107996896
Meclizine,Conf 1,0.9528769434160356
Ursodeoxycholic acid,Conf 15,0.9528202111001303
Ethynodiol diacetate,Conf 5,0.9528168374459137
Voxelotor,Conf 91,0.9528126067104079
Chenodeoxycholic acid,Conf 19,0.9527476153191314
Nadolol,Conf 85,0.9527160537385706
Sulfaphenazole,Conf 47,0.9527007981247003
Tedizolid,Conf 23,0.9526888986564784
Olsalazine,Conf 38,0.9525817477086914
Oxolamine,Conf 49,0.9525345419399394
Thonzylamine,Conf 25,0.9525322320274253
Pravastatin,Conf 68,0.9525199812273835
Ataluren,Conf 28,0.9525097621782193
Relebactam,Conf 6,0.9524830204688696
Cetirizine,Conf 138,0.9524630240598607
Sumatriptan,Conf 107,0.9523767157049736
Bioallethrin,Conf 37,0.9523653189042434
Bendamustine,Conf 35,0.9523046902492213
Larotrectinib,Conf 108,0.9522768651960606
Flucloxacillin,Conf 221,0.9522459299928145
Entacapone,Conf 104,0.9522263566764633
Sulfabenzamide,Conf 38,0.952177463252317
Difluprednate,Conf 107,0.9521599425891191
Ozenoxacin,Conf 41,0.9521524036119735
Atenolol,Conf 48,0.9521322834205287
Enalaprilat,Conf 34,0.9520993362425617
Fenoterol,Conf 330,0.9520414352162885
Metoclopramide,Conf 19,0.9519415660960071
Propranolol,Conf 127,0.9518905743024306
Losartan,Conf 158,0.9518710248324085
Levosimendan,Conf 32,0.9518702756089235
Phenyltoloxamine,Conf 60,0.9518538344690254
Plerixafor,Conf 194,0.9518537060466163
Dalfopristin,Conf 67,0.9518413221999815
Tioconazole,Conf 29,0.9518239080890167
Lasofoxifene,Conf 67,0.9518155364620673
Naldemedine,Conf 54,0.9517737402783606
Dipentamethylenethiuram disulfide,Conf 70,0.9517214517716985
Apixaban,Conf 3,0.9516190645032426
Tyropanoic acid,Conf 10,0.9516178715622735
Sarecycline,Conf 13,0.9515804414437966
Toremifene,Conf 67,0.9515776351191938
Citalopram,Conf 17,0.9515658213573538
Niraparib,Conf 32,0.9515266002101128
Ertugliflozin,Conf 4,0.9514836885240896
Diloxanide furoate,Conf 77,0.9514624051847745
Enoxacin,Conf 23,0.9513760926995415
Temocillin,Conf 15,0.9513252100610822
Periciazine,Conf 10,0.9512295253727839
Netupitant,Conf 8,0.9511930052170664
Simvastatin,Conf 77,0.9511273042180989
Anisotropine methylbromide,Conf 3,0.9510741854256322
Masoprocol,Conf 70,0.9509841643476344
Rolitetracycline,Conf 51,0.9508889835097759
Rosoxacin,Conf 3,0.950847400234058
Procainamide,Conf 97,0.9508160069749361
Ciclesonide,Conf 85,0.9507546033751881
Bicisate,Conf 394,0.950752950107512
Tofacitinib,Conf 45,0.9507204408410327
Propiomazine,Conf 23,0.9506708626537812
Moxifloxacin,Conf 3,0.9506557227388434
Pefloxacin,Conf 60,0.9504653831332404
Uridine triacetate,Conf 56,0.9504535148760133
Nateglinide,Conf 16,0.9504040591453903
Glymidine,Conf 15,0.9503806881294651
Flumazenil,Conf 34,0.950365868266726
Lodoxamide,Conf 33,0.9503306554872789
Finafloxacin,Conf 11,0.9502976161838842
Nimodipine,Conf 43,0.9502749755862674
Gabapentin enacarbil,Conf 19,0.9501111154794564
Tigecycline,Conf 60,0.950070177688462
Tamoxifen,Conf 24,0.9500493075143132
Tromantadine,Conf 52,0.9500045123946845
Nicoboxil,Conf 105,0.949873860811359
Grazoprevir,Conf 6,0.9498625484378986
Cabergoline,Conf 1,0.9496977734307499
Lisdexamfetamine,Conf 132,0.9496794398098043
Tolbutamide,Conf 105,0.9496322187735665
Fenpropidin,Conf 9,0.9495719662136948
Isavuconazonium,Conf 18,0.9495434933208767
Ofloxacin,Conf 4,0.9494929482580249
Ramelteon,Conf 24,0.9494698775475957
Sulfacytine,Conf 58,0.9494375723137192
Diacerein,Conf 79,0.9493873026271609
Vincristine,Conf 21,0.9493614381996385
Edoxaban,Conf 3,0.9493288749999421
Isosulfan blue,Conf 168,0.9491937348203141
Lomefloxacin,Conf 5,0.949111937417475
Lisuride,Conf 38,0.9489811033030253
Pentoxifylline,Conf 16,0.9489264799248993
Indomethacin,Conf 45,0.9488519917767391
Dipivefrin,Conf 19,0.9488492091502447
Oxaprozin,Conf 33,0.9488278660788826
Trifluoperazine,Conf 147,0.948785323850995
Rotigotine,Conf 9,0.9487340921855387
Protirelin,Conf 34,0.9486769015609382
Dihydroergocornine,Conf 102,0.9486746830846341
Primaquine,Conf 20,0.9485148606096144
Gliclazide,Conf 92,0.9483304787945996
Propantheline,Conf 53,0.9482868276800182
Rifamycin,Conf 8,0.9482704847599421
Vecuronium,Conf 97,0.9482416490261754
Tolmetin,Conf 63,0.9481528976003236
Cholic Acid,Conf 10,0.9481528380549517
Azelastine,Conf 74,0.9480954807278961
Rescinnamine,Conf 15,0.9480407566494884
Tubocurarine,Conf 31,0.9480353235677283
Methylprednisolone hemisuccinate,Conf 21,0.9479837511489964
"N-Cyclohexyl-N'-phenyl-1,4-phenylenediamine",Conf 18,0.9479230681033396
Leflunomide,Conf 17,0.9478787966084794
Dicoumarol,Conf 57,0.9477344791928348
Rivastigmine,Conf 55,0.9476953776930179
Sufentanil,Conf 7,0.9476230351243932
Oxyphenonium,Conf 8,0.9475771824284855
Methscopolamine bromide,Conf 12,0.9475348021064173
Pipecuronium,Conf 133,0.9474945578981412
Lesinurad,Conf 14,0.9474297166258633
Trospium,Conf 81,0.9474021288417602
Ondansetron,Conf 23,0.9473686839493228
Venetoclax,Conf 2,0.9473438970354527
Ergosterol,Conf 97,0.9472971197291635
Lovastatin,Conf 96,0.9472135986041023
Flufenamic acid,Conf 24,0.9471377386094815
Besifloxacin,Conf 10,0.9470721882151183
Diltiazem,Conf 45,0.9470660051939089
Lornoxicam,Conf 23,0.9470611920541502
Thiohexam,Conf 100,0.9469466352171824
Oxymetazoline,Conf 59,0.9469020735704735
Duloxetine,Conf 113,0.9468416796405245
Dihydroergotamine,Conf 3,0.946824461829503
Plazomicin,Conf 24,0.9468241944471707
Fenoprofen,Conf 71,0.9466990513638734
Amcinonide,Conf 111,0.9466714542733483
Suvorexant,Conf 154,0.9466602222726205
Aceclofenac,Conf 215,0.946591632548051
Minocycline,Conf 10,0.946560102401605
Lacidipine,Conf 49,0.9465146031315946
Bupivacaine,Conf 87,0.9464748151700775
Idelalisib,Conf 109,0.9464675638524964
Malathion,Conf 82,0.9464441610697562
Emedastine,Conf 13,0.9463987874045456
Rifampicin,Conf 7,0.9463796309222015
Acenocoumarol,Conf 62,0.9463427775675647
Chlorambucil,Conf 82,0.9463405546995726
Rizatriptan,Conf 53,0.9463011587615275
Nabumetone,Conf 29,0.946151937546629
Isocarboxazid,Conf 49,0.9461453356457052
Quinine,Conf 67,0.9460913425334436
Nabilone,Conf 126,0.9460813722558634
Oxyphencyclimine,Conf 9,0.9460066092010674
Bromfenac,Conf 41,0.9459955353521577
Demeclocycline,Conf 2,0.9458877485826873
Nedocromil,Conf 10,0.9458690885770209
Ditiocarb Zinc,Conf 64,0.9458431033422716
Celecoxib,Conf 45,0.9457812478813079
Carbinoxamine,Conf 39,0.9457768895368903
Gentian violet cation,Conf 138,0.9457485474339026
Ferric pyrophosphate citrate,Conf 17,0.9457423197388856
Levomenol,Conf 33,0.9457009963249201
Diphenylguanidine,Conf 43,0.9457003160921376
Docetaxel,Conf 47,0.9456158983695365
Alectinib,Conf 52,0.9455849671318091
Loxoprofen,Conf 40,0.9455833708392829
Metixene,Conf 73,0.9455755203603438
Lauric acid,Conf 8,0.9455500415081826
Spiramycin,Conf 66,0.9454894964858568
Ropinirole,Conf 130,0.9454711999238391
Benserazide,Conf 170,0.9454370382862448
Propyliodone,Conf 39,0.945318309707603
Bexarotene,Conf 74,0.9451516452948294
Vinorelbine,Conf 26,0.945059962847431
Thiothixene,Conf 38,0.9450593497924655
Meticillin,Conf 17,0.9449492113711869
Calcipotriol,Conf 129,0.9448612209549918
Olopatadine,Conf 16,0.9446794953207173
Eszopiclone,Conf 12,0.9446659921906129
Abiraterone,Conf 2,0.9446262225830618
Bifonazole,Conf 17,0.9446158090217269
Edetate calcium disodium anhydrous,Conf 74,0.9444204883735565
Tiagabine,Conf 31,0.9443549254206802
Solifenacin,Conf 15,0.9443205393225439
Tadalafil,Conf 123,0.9443069241812575
Melphalan,Conf 87,0.9441853559596424
Metocurine,Conf 31,0.9441695874761038
Delafloxacin,Conf 44,0.94414464711584
Lorlatinib,Conf 44,0.9441134863462489
Dimenhydrinate,Conf 59,0.9440824539139558
Isoxaflutole,Conf 98,0.9440446677766323
Chlorpropamide,Conf 46,0.943851649926135
alpha-Amyl cinnamaldehyde,Conf 69,0.9438123142483386
Baloxavir marboxil,Conf 54,0.9437920737301136
Zolpidem,Conf 22,0.9437139855300475
Ciprofloxacin,Conf 7,0.9436708907014455
Tetradecyl hydrogen sulfate (ester),Conf 99,0.9435675159405482
Levobupivacaine,Conf 75,0.9434754499392562
Tetrabenazine,Conf 13,0.9434044277726501
Mesoridazine,Conf 23,0.9434004775345312
Cidofovir,Conf 134,0.9433663063139559
Ritiometan,Conf 69,0.9432897200595382
Nafcillin,Conf 24,0.9432331912800791
Magnesium citrate,Conf 1,0.9432317342534824
Prednicarbate,Conf 121,0.9430927223668892
Deserpidine,Conf 45,0.943061734142687
Teriflunomide,Conf 37,0.9429135923895045
Mefloquine,Conf 12,0.9429048858753724
Ospemifene,Conf 39,0.942901363975113
Tafamidis,Conf 43,0.9428469347484916
Nomegestrol,Conf 3,0.9428080942815139
Isoetharine,Conf 243,0.942800576029456
Orphenadrine,Conf 59,0.9427959655838213
Hydroxyprogesterone caproate,Conf 86,0.942782742160492
Sulisobenzone,Conf 111,0.942767604666721
Clemastine,Conf 35,0.9427177264134942
Dienestrol,Conf 165,0.9426706937702716
Dihydroergocristine,Conf 42,0.9425895695095725
Piritramide,Conf 10,0.942573020650862
Probenecid,Conf 124,0.9424820489127868
Rose bengal,Conf 157,0.9424318704389159
Cycrimine,Conf 134,0.9424233440908127
Pramiracetam,Conf 76,0.9424094269793487
Vindesine,Conf 11,0.9423123199426812
Isavuconazole,Conf 4,0.9422876449271358
Deslanoside,Conf 27,0.9421791146038458
Norfloxacin,Conf 2,0.9421546165258661
Gatifloxacin,Conf 5,0.9421403870003189
Dolasetron,Conf 22,0.942125915751826
Iohexol,Conf 201,0.9420274781563417
Efinaconazole,Conf 13,0.9419978034655815
Prilocaine,Conf 102,0.9418581772467574
Biotin,Conf 50,0.9418427931518907
Cobimetinib,Conf 133,0.9418193847924249
Indecainide,Conf 41,0.9417959706644143
Levofloxacin,Conf 12,0.9417791656724973
Benznidazole,Conf 17,0.9416737742216812
Phenprocoumon,Conf 18,0.9416208235353373
Fesoterodine,Conf 197,0.9414925089494637
Levallorphan,Conf 13,0.9414642502269515
Idoxuridine,Conf 113,0.9414550767525447
Fluocinonide,Conf 90,0.9414509454764445
Pipobroman,Conf 18,0.9414494554897069
Pirbuterol,Conf 135,0.9414063662989057
Paritaprevir,Conf 8,0.9413065377243033
Ibuprofen,Conf 23,0.9413055604928929
Flutemetamol (18F),Conf 11,0.9412709116358269
Piretanide,Conf 15,0.9412561654657591
Lacosamide,Conf 7,0.9412140898523774
Molsidomine,Conf 59,0.9411837717855969
Methantheline,Conf 29,0.9411787859506161
Flutamide,Conf 43,0.941149879526175
Iothalamic acid,Conf 121,0.9410879081956632
Physostigmine,Conf 32,0.9410241174340814
Undecylenic acid,Conf 281,0.9409823897609916
Cyclobenzaprine,Conf 28,0.9409681295921287
Ribostamycin,Conf 3,0.9409359088777584
Rocuronium,Conf 21,0.9409053470902002
Noscapine,Conf 1,0.9408733709206111
Nilvadipine,Conf 27,0.940852906412358
Carbenicillin,Conf 11,0.940842823665644
Disulfiram,Conf 135,0.9408280690650785
Cyclothiazide,Conf 144,0.9407180676409509
Podofilox,Conf 49,0.9406955367564896
Midostaurin,Conf 140,0.9405040213098987
Diaminopropanol tetraacetic acid,Conf 83,0.9404262625473271
Loxapine,Conf 53,0.9403899797664086
Etacrynic acid,Conf 126,0.9402000337167948
Pirenzepine,Conf 78,0.9401523978487998
Metolazone,Conf 2,0.940148281494706
Granisetron,Conf 21,0.9401118794346197
Oseltamivir,Conf 33,0.9400845327946625
Pindolol,Conf 48,0.9400512374949236
Imipramine,Conf 30,0.9400206759457156
Sucrose,Conf 83,0.9398932766458642
Proguanil,Conf 28,0.9398804812699909
Pinacidil,Conf 24,0.9397815650570478
Clozapine,Conf 10,0.9397714383367503
4-(Isopropylamino)diphenylamine,Conf 33,0.9397496869938777
Eplerenone,Conf 22,0.9397082277284958
Clocortolone,Conf 76,0.9396744582202154
Remifentanil,Conf 42,0.9395347928615039
Benzatropine,Conf 74,0.939520631503066
Guanadrel,Conf 78,0.9394602992587706
Ensulizole,Conf 6,0.9393824118979881
Phloxine B,Conf 183,0.9393522442762612
Bisoxatin,Conf 10,0.9393125561503278
Enoximone,Conf 61,0.939278169631262
Articaine,Conf 11,0.9392680304770201
Erdosteine,Conf 35,0.9392668063441859
Brivudine,Conf 47,0.9392610778532876
Etomidate,Conf 50,0.9391617272418814
Bedaquiline,Conf 49,0.9391374471754593
Zopiclone,Conf 20,0.9391277873470166
Ethyl ferulate,Conf 87,0.9389118825663129
Cyclopentolate,Conf 22,0.9389068491783431
Paramethasone acetate,Conf 66,0.9388856068044797
Tropicamide,Conf 84,0.9388644443833625
Procyclidine,Conf 8,0.9388493644946619
Chlorcyclizine,Conf 3,0.9387376541001996
Reboxetine,Conf 11,0.9387234152806025
Propiverine,Conf 2,0.9386471275897585
Sulfapyridine,Conf 112,0.9386208619870142
Trimipramine,Conf 25,0.9386193609405498
Kava,Conf 69,0.938575107211106
Phentolamine,Conf 46,0.9385404024621509
Homatropine methylbromide,Conf 75,0.9384790956405281
Triazolam,Conf 11,0.9384452804750438
Cyclandelate,Conf 14,0.9384165517189896
Mazindol,Conf 14,0.9384105103616283
Sulfameter,Conf 13,0.9383770068063764
Dexibuprofen,Conf 34,0.9383506473824035
Fosphenytoin,Conf 37,0.9382825474179393
Gemfibrozil,Conf 35,0.938253583226549
Amlodipine,Conf 11,0.9382533106484813
Clofarabine,Conf 140,0.9382480058014282
Tacrolimus,Conf 40,0.938209103652505
Etidocaine,Conf 100,0.93815009028258
Trihexyphenidyl,Conf 58,0.9381264735194886
Diphenhydramine,Conf 26,0.9380688755877501
Tropisetron,Conf 29,0.9380179174904243
Armodafinil,Conf 61,0.9379396892714408
Pomalidomide,Conf 104,0.9379065352546639
Diacetyl benzoyl lathyrol,Conf 11,0.9378868654569398
Nitrendipine,Conf 18,0.9378766362385202
Budesonide,Conf 105,0.9378510944962364
Pixantrone,Conf 27,0.9378219218745873
Bromodiphenhydramine,Conf 21,0.9376688570540271
Disopyramide,Conf 35,0.9376681481416826
Naftazone,Conf 81,0.9376388149471296
Alginic acid,Conf 4,0.9375387472788135
Menthyl salicylate,Conf 87,0.9375378384626636
N-acetyltyrosine,Conf 72,0.9375329067930109
Xylometazoline,Conf 82,0.9374598887723364
Gaxilose,Conf 41,0.9373357137184175
Perampanel,Conf 27,0.9373183732714323
Frovatriptan,Conf 38,0.9372873308931569
Ioflupane I-123,Conf 9,0.9372160410605979
Calcium levulinate,Conf 44,0.9370878104830368
Ajmaline,Conf 134,0.9370084894483947
Bumetanide,Conf 33,0.9369374247610674
Ketorolac,Conf 56,0.9368843930365217
Alogliptin,Conf 189,0.9368666376561494
Chlorthalidone,Conf 33,0.9368415909911234
Doxepin,Conf 23,0.9368410835075776
Norgestrel,Conf 54,0.9368087499356514
Abacavir,Conf 36,0.9368057348071563
Tolterodine,Conf 128,0.9367436967640006
Warfarin,Conf 9,0.9366256665267467
Antazoline,Conf 35,0.9366215034824285
Ambroxol,Conf 48,0.9366026762851103
Levamlodipine,Conf 10,0.9365725485265981
Menadiol diphosphate,Conf 16,0.9365714084752015
Dexchlorpheniramine maleate,Conf 4,0.9365534122705776
Tiaprofenic acid,Conf 23,0.9365519348038096
Sulfamethoxazole,Conf 41,0.9365218434665991
alpha-Arbutin,Conf 52,0.9365214380438117
Dehydrocholic acid,Conf 10,0.9365210590788275
Stiripentol,Conf 22,0.9364270037269563
Alloin,Conf 2,0.9362816343090369
Fluticasone furoate,Conf 6,0.9362363630536532
Pasireotide,Conf 3,0.9362021256183853
Ipratropium,Conf 41,0.9361944718056117
Loteprednol,Conf 20,0.9361546477767375
Hexaminolevulinate,Conf 15,0.9360857686093076
Cortisone acetate,Conf 9,0.9360602496321423
Azelaic acid,Conf 21,0.9359420184359954
Trimetazidine,Conf 15,0.9359372205304234
Vildagliptin,Conf 107,0.9357487862838005
Ibandronate,Conf 24,0.9357323914178539
Phenyl aminosalicylate,Conf 87,0.935678217332935
Gestonorone caproate,Conf 28,0.9356574407527899
Kappadione,Conf 70,0.9356451552694962
Morpholinylmercaptobenzothiazole,Conf 76,0.935551315788673
Triclosan,Conf 102,0.9355464211491528
Atomoxetine,Conf 52,0.9355240106861862
Ulipristal,Conf 45,0.9355109413540253
Mitomycin,Conf 4,0.9355099998919377
Rufinamide,Conf 45,0.9354560297765694
Ergometrine,Conf 48,0.9354444827131696
Dihydrotachysterol,Conf 18,0.9354122357967731
Solriamfetol,Conf 90,0.9352299660618912
Clobetasol,Conf 76,0.9351610276071745
Cystine,Conf 96,0.9350898769825452
Penciclovir,Conf 34,0.9350737638764695
Ganciclovir,Conf 15,0.9350619625560644
Medifoxamine,Conf 70,0.9350326875321867
Desoxycorticosterone acetate,Conf 1,0.934951628590568
Methylergometrine,Conf 28,0.9349274602284688
Vanillyl butyl ether,Conf 106,0.9347942582064512
Benzyl benzoate,Conf 151,0.9347605841464536
Asenapine,Conf 46,0.9347350117857396
Benzhydrocodone,Conf 2,0.9347174315187888
Nepafenac,Conf 23,0.9346493297032987
Triprolidine,Conf 52,0.9346095965025978
Methysergide,Conf 143,0.9345775422036557
Entecavir,Conf 37,0.9345412750477604
Piroxicam,Conf 9,0.9344639627737965
Profenamine,Conf 63,0.9344451976578706
Methadone,Conf 14,0.9344244707850901
Meradimate,Conf 49,0.9343630870874069
Bumadizone,Conf 5,0.9342103668599848
Desoximetasone,Conf 109,0.9341801970533729
Pentolinium,Conf 77,0.9341473994541453
Finasteride,Conf 28,0.9341290081183319
Enzacamene,Conf 16,0.934126373388873
Mifepristone,Conf 52,0.9341229990826933
Diethylstilbestrol,Conf 9,0.9341132320742923
Drospirenone,Conf 13,0.9340668856365036
Trifluridine,Conf 97,0.9340474158456353
Tasimelteon,Conf 73,0.9340247480161803
Pheniramine,Conf 15,0.9339942491725343
Medrogestone,Conf 105,0.9339748921295706
Etoricoxib,Conf 22,0.93387360788032
Colchiceine,Conf 19,0.9338172346571396
Resveratrol,Conf 36,0.9337744301030416
Dapsone,Conf 75,0.9337733628114997
Amifostine,Conf 54,0.9337604326691182
Amorolfine,Conf 25,0.9336934080700136
Iofetamine I-123,Conf 122,0.93363099802672
Tramadol,Conf 33,0.933601321610095
Homatropine,Conf 172,0.9335883010655168
Quinidine,Conf 149,0.9335661612348651
Desloratadine,Conf 3,0.9335348033724796
Carboxin,Conf 114,0.9334770148192496
Biperiden,Conf 20,0.9334676024104764
Azathioprine,Conf 62,0.9334313422415373
Nicorandil,Conf 89,0.933397565747933
Methyclothiazide,Conf 6,0.9333521978827383
Methscopolamine,Conf 67,0.9333184641103389
Amitriptylinoxide,Conf 83,0.9332991447171859
Anastrozole,Conf 40,0.9332667564144069
Anisindione,Conf 24,0.9331851858672608
Methdilazine,Conf 6,0.9331843336077156
Promethazine,Conf 16,0.9331378737153122
Testolactone,Conf 1,0.9330452039824098
Nilutamide,Conf 28,0.9329789554279753
Midodrine,Conf 11,0.9329565445961472
Rimexolone,Conf 101,0.9328750608165736
Erythrityl tetranitrate,Conf 73,0.9328012483419121
Lofexidine,Conf 50,0.9327623962417628
Clopidogrel,Conf 53,0.9326676926239051
Pentaerythritol tetranitrate,Conf 118,0.9326434648606413
Fluorescein,Conf 12,0.9325780642912493
Dyphylline,Conf 66,0.9324685081512454
Floxuridine,Conf 63,0.9324056191686555
Benzylparaben,Conf 18,0.9323395452920844
Spironolactone,Conf 6,0.93232430327275
Nisoldipine,Conf 9,0.9323054381728164
Ropivacaine,Conf 3,0.9322618224474832
Zidovudine,Conf 19,0.9322003461510526
Ticlopidine,Conf 43,0.9321890495539616
Guanoxan,Conf 84,0.9321815093144725
Procarbazine,Conf 46,0.9321342763459581
Azatadine,Conf 17,0.9319666923709449
Olanzapine,Conf 21,0.9319013691302037
Cladribine,Conf 31,0.9318123520595415
Maprotiline,Conf 4,0.9317616616370404
Nitisinone,Conf 15,0.9316084867488703
Nelarabine,Conf 48,0.9316013706654055
Busulfan,Conf 109,0.9315093888935715
Lumiracoxib,Conf 182,0.9314373500322574
Echothiophate,Conf 39,0.9314091666353895
Dienogest,Conf 45,0.9314023405265902
Metyrapone,Conf 26,0.9313638569235622
Brexanolone,Conf 23,0.9313105951677821
Temoporfin,Conf 2,0.9311973187637685
Boscalid,Conf 34,0.9311570482858046
Hexocyclium,Conf 4,0.931126139000028
Oxitriptan,Conf 98,0.9311202951925579
Diflunisal,Conf 72,0.9310639816698341
Mestranol,Conf 33,0.9310089221172719
Peramivir,Conf 52,0.9309930677160715
Modafinil,Conf 57,0.930959298714223
Pramipexole,Conf 39,0.9308981812244549
Levosalbutamol,Conf 76,0.93073626374102
Oxilofrine,Conf 158,0.9307323576234039
Levacetylmethadol,Conf 21,0.9306781458423168
Clofibrate,Conf 42,0.93060809095742
Lomustine,Conf 70,0.930597392798165
Lactulose,Conf 135,0.9305919656106713
Ambrisentan,Conf 2,0.9305623238036197
Fluticasone propionate,Conf 5,0.9304989060986023
Chlorphenesin,Conf 158,0.930376018870104
Molindone,Conf 27,0.9303254643125396
Colchicine,Conf 20,0.9302727276834568
Fludrocortisone,Conf 7,0.930270002243612
Methotrimeprazine,Conf 15,0.9302696855926632
Cyproheptadine,Conf 93,0.9302228757590164
Isradipine,Conf 11,0.9302116624661882
Flurbiprofen,Conf 3,0.9301393349490683
Quinethazone,Conf 13,0.9301354506606446
Lenalidomide,Conf 29,0.9301226870351532
Gestrinone,Conf 55,0.9300475537285262
Geraniol,Conf 176,0.9300091402294541
Brompheniramine,Conf 21,0.9298952877633175
Guanethidine,Conf 87,0.9297879521975723
Zytron,Conf 6,0.9297433955998734
Zanamivir,Conf 66,0.9296673604523013
Triamterene,Conf 45,0.92960711682158
Monobenzone,Conf 147,0.9296065301370874
Clidinium,Conf 15,0.9295583915225812
Dorzolamide,Conf 82,0.9295306154511028
Benzoyl peroxide,Conf 60,0.9294089547682838
Eugenol,Conf 135,0.9294032456242667
Prednisone acetate,Conf 18,0.9293861823203442
Dimetindene,Conf 17,0.9293313499510643
Pregnenolone,Conf 1,0.9293274136169968
Procaterol,Conf 64,0.9293200455790941
Ciprofibrate,Conf 7,0.9291991080177767
Dexketoprofen,Conf 51,0.9291624729492142
Aminoglutethimide,Conf 35,0.9291151349625418
Felbamate,Conf 123,0.9291063699566311
P-nitrobiphenyl,Conf 13,0.929103664300757
Dioxybenzone,Conf 210,0.9290960881470723
Desipramine,Conf 15,0.9290829305378502
Cenobamate,Conf 203,0.9290722776518214
Ethambutol,Conf 178,0.9290489906880319
Anthralin,Conf 16,0.9290056956745443
Cyclizine,Conf 4,0.9290009232070384
Brimonidine,Conf 27,0.9289650840732222
Topiramate,Conf 31,0.9288231985113474
Flunisolide,Conf 37,0.9286927609042064
Droxidopa,Conf 92,0.9286462539454392
Estrone,Conf 46,0.9286185596489426
Deoxycholic acid,Conf 20,0.928573534243412
Nevirapine,Conf 21,0.928550019042864
Guanfacine,Conf 72,0.928485883238553
Methylphenobarbital,Conf 28,0.9284057724503056
Phenacemide,Conf 108,0.9283888028749534
Decitabine,Conf 122,0.9282532119248361
Oxybenzone,Conf 60,0.9281963869027883
Venlafaxine,Conf 42,0.9280881990882947
Fluticasone,Conf 40,0.9280727708424941
Nalbuphine,Conf 29,0.9280256060606799
Ethinylestradiol,Conf 7,0.9280049284301937
