Drug,Best Conf,Cosine Similarity
Cefoxitin,Conf 6,0.9769230021842055
Pentoxyverine,Conf 98,0.9769017099831875
Phenyltoloxamine,Conf 60,0.9768919409918874
Cefotetan,Conf 128,0.9768814955938439
Bicisate,Conf 394,0.9768765375470795
Tolbutamide,Conf 105,0.9768504739679523
Zanubrutinib,Conf 36,0.9767120546052559
Diloxanide furoate,Conf 24,0.9767093505814668
Tolmetin,Conf 83,0.9766623282896358
Levosimendan,Conf 85,0.9766479259134693
Ioxilan,Conf 45,0.9766238330497901
Tazarotene,Conf 6,0.9766110043561358
Ropinirole,Conf 93,0.9765111628277047
Temocillin,Conf 15,0.9764642592696343
Ouabain,Conf 6,0.9764612626329904
Capecitabine,Conf 59,0.9764416733903795
Bioallethrin,Conf 37,0.9764081432002222
Letermovir,Conf 122,0.9763842668671661
Fenbufen,Conf 21,0.9763779199161701
Quinestrol,Conf 20,0.9763621377832011
Binimetinib,Conf 49,0.976301025722452
Lisinopril,Conf 51,0.9761890297163932
Acenocoumarol,Conf 7,0.9761698238651656
Rizatriptan,Conf 43,0.9761169634320207
Sumatriptan,Conf 107,0.9761168877817488
Quinagolide,Conf 44,0.9760627729251237
Calcipotriol,Conf 129,0.9759882417085745
Azilsartan medoxomil,Conf 11,0.9759603947093239
Cannabidiol,Conf 20,0.9759423305357507
Afatinib,Conf 40,0.9759412810936832
Lasofoxifene,Conf 35,0.97591928175503
Tedizolid,Conf 18,0.975890094530376
Prednicarbate,Conf 13,0.9758860132654648
Latamoxef,Conf 12,0.975830074298602
Trametinib,Conf 8,0.9758200734612809
DL-alpha-Tocopherol,Conf 16,0.9758024453815451
Ergotamine,Conf 3,0.9757991350409152
Lemborexant,Conf 32,0.9757410121634296
Valbenazine,Conf 19,0.9757138031845364
Naldemedine,Conf 54,0.9757057182363201
Gabapentin enacarbil,Conf 19,0.9756989451197379
Benorilate,Conf 30,0.9756849345350939
Oxolamine,Conf 38,0.9756749488578873
Nafcillin,Conf 4,0.9756111313593112
Oxybuprocaine,Conf 76,0.9756000358803955
Tetraferric tricitrate decahydrate,Conf 42,0.9755821946153951
Piroxicam,Conf 26,0.9755304058599796
Doripenem,Conf 54,0.9754739306851673
Ditiocarb Zinc,Conf 38,0.9754340377834245
Telmisartan,Conf 1,0.9753856821279797
Pipotiazine,Conf 5,0.975375150290802
Undecylenic acid,Conf 121,0.9753597444176888
Ceftibuten,Conf 21,0.9753505345829278
Sodium tetradecyl sulfate,Conf 73,0.9752602696536108
Ofloxacin,Conf 4,0.9752537573472504
Sulfadoxine,Conf 19,0.9751568467801122
Flunarizine,Conf 2,0.975139825988941
Rivastigmine,Conf 55,0.975122797311684
Vinflunine,Conf 39,0.9750073536838322
Tafamidis,Conf 8,0.9749949451689858
Elagolix,Conf 249,0.9749881727679743
Teriflunomide,Conf 37,0.9749699614035576
Bisacodyl,Conf 50,0.9749176752162377
Irinotecan,Conf 6,0.974911381892743
Delavirdine,Conf 28,0.9748985265442139
Vorinostat,Conf 104,0.9748956244883724
Meclizine,Conf 8,0.9748920914797599
Oxaprozin,Conf 33,0.9748875309152089
Alvimopan,Conf 58,0.9748619485162996
Luliconazole,Conf 5,0.9748375383208311
Protirelin,Conf 58,0.9748030890105993
Homatropine methylbromide,Conf 20,0.9747950431896862
Ceftobiprole,Conf 24,0.9747908977451524
Dimetotiazine,Conf 9,0.9747185007295993
4-(Isopropylamino)diphenylamine,Conf 29,0.9745532399262006
Levocabastine,Conf 1,0.9745261616071383
Rosoxacin,Conf 3,0.9745113850188781
Dicoumarol,Conf 57,0.9744791708291944
Clofazimine,Conf 21,0.9744577847743765
Lisuride,Conf 13,0.9744486975025378
Fenoprofen,Conf 71,0.9744358815792903
Eletriptan,Conf 85,0.9743836623717873
Aceclofenac,Conf 177,0.9743675907887088
Cetirizine,Conf 138,0.9743286183902364
Emedastine,Conf 13,0.9743258308623157
Etacrynic acid,Conf 126,0.9743052833337146
Benzydamine,Conf 41,0.9742574869103227
Ensulizole,Conf 6,0.974254006599897
Tecovirimat,Conf 106,0.9741685440938492
Levomenol,Conf 33,0.9741086861259838
Hydroxyethyl cellulose,Conf 10,0.9741023453550983
Isocarboxazid,Conf 49,0.9740729735566938
Rescinnamine,Conf 115,0.9740274190350172
Meticillin,Conf 10,0.9739614902355888
Almitrine,Conf 133,0.9739359004700253
Rotigotine,Conf 33,0.9738686326905917
Procainamide,Conf 82,0.9738512599117882
Nicoboxil,Conf 100,0.9738381035854742
Brinzolamide,Conf 28,0.9737593922240597
Prucalopride,Conf 53,0.9737575777571458
Epicriptine,Conf 112,0.9736492715188463
Ceftaroline fosamil,Conf 63,0.9736361709907698
Sulfacytine,Conf 4,0.9736266305549816
Artesunate,Conf 20,0.9736211098517472
Trifluoperazine,Conf 147,0.9735809706269622
Nateglinide,Conf 50,0.9735806765518595
Quinidine barbiturate,Conf 40,0.9735334108320979
Cilazapril,Conf 83,0.9734749421940391
Pralatrexate,Conf 125,0.97345214587117
Imipenem,Conf 103,0.973438699033343
Ciclesonide,Conf 17,0.9733518685945316
Nimodipine,Conf 43,0.9733517684176541
Pindolol,Conf 111,0.9733427549914048
Cholic Acid,Conf 83,0.9732578597889261
Natamycin,Conf 42,0.9732414451614994
Pravastatin,Conf 32,0.9732264450771219
Benzoyl peroxide,Conf 162,0.9732079373895697
Obeticholic acid,Conf 67,0.9732041004338304
Gliclazide,Conf 92,0.9731641390138784
Anisotropine methylbromide,Conf 13,0.9731296756278347
Pirbuterol,Conf 138,0.9730772076229824
Tiagabine,Conf 79,0.9730717591242173
Cidofovir,Conf 134,0.9730661628660175
Isoxaflutole,Conf 75,0.9730585201348648
Methscopolamine bromide,Conf 12,0.9730131699416171
Flucloxacillin,Conf 26,0.9729600066272643
Metoclopramide,Conf 121,0.9729545890061599
"N-Cyclohexyl-N'-phenyl-1,4-phenylenediamine",Conf 58,0.9729421444862835
Lauric acid,Conf 98,0.9729205162263728
Butaperazine,Conf 29,0.9729143691130404
Hexaminolevulinate,Conf 135,0.9729051732584717
Idarubicin,Conf 127,0.9728748428578905
Flufenamic acid,Conf 49,0.9728403776814601
Piritramide,Conf 47,0.9728282017496754
Tenoxicam,Conf 22,0.9728055918815794
Ethynodiol diacetate,Conf 90,0.9727258819951411
Moxifloxacin,Conf 3,0.9726071663375552
Rucaparib,Conf 8,0.9725999591956493
Chlorambucil,Conf 132,0.9725582927062497
Atazanavir,Conf 31,0.9725401288912892
Omadacycline,Conf 5,0.9724215948651499
Famciclovir,Conf 25,0.9723725895624095
Methylprednisolone hemisuccinate,Conf 15,0.9723089446915729
Doxercalciferol,Conf 82,0.9723084162786008
Flutemetamol (18F),Conf 24,0.9722929016334004
Micronomicin,Conf 38,0.9722762917251001
Thiohexam,Conf 46,0.9721715610340802
Dipyrithione,Conf 107,0.9721354219072109
Thonzylamine,Conf 25,0.9721265859412248
Plazomicin,Conf 4,0.9720597473672212
Dipyridamole,Conf 9,0.9720515908460319
1-Palmitoyl-2-oleoyl-sn-glycero-3-(phospho-rac-(1-glycerol)),Conf 29,0.9719284528837262
Nepafenac,Conf 36,0.9719039654148101
Umeclidinium,Conf 45,0.9718406273966433
Paricalcitol,Conf 103,0.9718383917003083
Isoconazole,Conf 21,0.9718218759884472
Bumadizone,Conf 36,0.9717349099619145
Zolpidem,Conf 22,0.9716680594081747
Entacapone,Conf 104,0.9716581924653565
Ondansetron,Conf 23,0.971655985899181
Ertugliflozin,Conf 93,0.9716338383205863
Carisoprodol,Conf 80,0.9715982583529461
Pramiracetam,Conf 59,0.9715485338533126
Atovaquone,Conf 11,0.9715483213008508
Sulfameter,Conf 13,0.9715016161016969
Simvastatin,Conf 77,0.9715014619995618
Tromantadine,Conf 52,0.9714825592329253
Relebactam,Conf 6,0.971480314835481
Perphenazine,Conf 11,0.971453807957855
Trimethaphan,Conf 23,0.9714447133479591
Trospium,Conf 81,0.971424746270615
Bifonazole,Conf 10,0.9713369352732697
Rolitetracycline,Conf 4,0.971323258570392
Edetate calcium disodium anhydrous,Conf 154,0.9713225877094376
Ribostamycin,Conf 23,0.9713152947676339
Methylene blue,Conf 31,0.971238678765986
Tiaprofenic acid,Conf 55,0.9712316952844943
Leflunomide,Conf 27,0.9711634798696277
Ritiometan,Conf 14,0.9711154075402209
Clevidipine,Conf 1,0.9710553252188885
Amorolfine,Conf 9,0.9709672235662572
Sufentanil,Conf 48,0.9709300417965555
Fluticasone furoate,Conf 6,0.9709128609755595
Dehydrocholic acid,Conf 33,0.9709028236382765
Trihexyphenidyl,Conf 58,0.9708940098732842
Delafloxacin,Conf 1,0.9708513594502808
Nomegestrol,Conf 3,0.9708190993069714
Glymidine,Conf 17,0.9707551108952884
Propiomazine,Conf 30,0.970726777539241
Digoxin,Conf 80,0.970724291611711
Metixene,Conf 73,0.9707223839773396
Hydroxyzine,Conf 19,0.970716506794163
Carbenicillin,Conf 13,0.9706724660098492
Duloxetine,Conf 28,0.9706645983089783
Oxyphenonium,Conf 14,0.970614270008009
Agomelatine,Conf 26,0.9705812463865855
Diltiazem,Conf 1,0.9705706441154125
Bupivacaine,Conf 14,0.970545189934064
Lovastatin,Conf 96,0.9705056721940319
Esculin,Conf 89,0.9703819743067027
Vortioxetine,Conf 35,0.970283589317169
Metolazone,Conf 10,0.9702452471082988
Nicorandil,Conf 82,0.9702393230014627
Carbinoxamine,Conf 30,0.9702082672562755
Grazoprevir,Conf 6,0.9701933578295847
Hyoscyamine,Conf 111,0.9701671731476651
Toremifene,Conf 5,0.9700963582376315
Edoxaban,Conf 4,0.9700667548014407
Oxyphencyclimine,Conf 10,0.9700281084485062
Benznidazole,Conf 36,0.9699600653368318
Vecuronium,Conf 97,0.9699492562415396
Dolasetron,Conf 38,0.9699186884079013
Tubocurarine,Conf 44,0.9698925987650756
Thiothixene,Conf 130,0.9698414688794562
Gestonorone caproate,Conf 2,0.9698335849782096
Sotalol,Conf 125,0.9698285222297466
Tetradecyl hydrogen sulfate (ester),Conf 23,0.969731117203447
Bendamustine,Conf 132,0.9696220678347242
Pefloxacin,Conf 5,0.9695953527976312
Celecoxib,Conf 45,0.9695076768428204
Diacetyl benzoyl lathyrol,Conf 11,0.9694923272503058
Rupatadine,Conf 2,0.9694477347936454
Remifentanil,Conf 87,0.969361157865718
Azithromycin,Conf 51,0.9692797760342998
Dihydroergotamine,Conf 198,0.9692341858981183
Troleandomycin,Conf 1,0.9692165459362044
Isavuconazole,Conf 17,0.9692019169174586
Periciazine,Conf 32,0.9691467898338496
Malathion,Conf 82,0.9691289852537511
Benserazide,Conf 121,0.9691060974894857
Biotin,Conf 50,0.9691044470652386
Nabilone,Conf 4,0.9690470872993614
Minocycline,Conf 10,0.969028854621982
Dienestrol,Conf 94,0.9690044311123682
Plerixafor,Conf 194,0.9689980669149224
Pentoxifylline,Conf 16,0.9689077067058942
Tamoxifen,Conf 24,0.9688966521024502
Simeprevir,Conf 73,0.968889227069976
Etomidate,Conf 27,0.9688589118579077
Tofacitinib,Conf 45,0.9688120028918953
Ixabepilone,Conf 76,0.9688084261360175
Tioconazole,Conf 87,0.9688084062199233
Amifostine,Conf 54,0.9687365080209346
Enzacamene,Conf 15,0.968717483758875
Levocetirizine,Conf 32,0.9687086630944151
Deserpidine,Conf 45,0.9686828972180128
Fenpropidin,Conf 9,0.9686606973510229
Difluprednate,Conf 13,0.9686340511276568
Dihydrotachysterol,Conf 128,0.9685767725986009
Kava,Conf 35,0.9685434859883878
Ursodeoxycholic acid,Conf 62,0.9684549463171559
Ergosterol,Conf 97,0.9684365884225831
Nitisinone,Conf 37,0.9684102998338241
Hydroxyprogesterone caproate,Conf 122,0.9682796728317561
Levobupivacaine,Conf 163,0.9682741372461717
Mepenzolate,Conf 8,0.9682610513648007
Ketorolac,Conf 26,0.9680194391688021
Zytron,Conf 25,0.967988825036052
Tetrabenazine,Conf 15,0.9679704350752153
Sarecycline,Conf 13,0.967808491081129
Deflazacort,Conf 1,0.9678052909115764
Mesoridazine,Conf 33,0.9677458769607926
Lacidipine,Conf 149,0.9677367241030644
Dorzolamide,Conf 26,0.9677249274308052
Bexarotene,Conf 10,0.9677105335022037
Finafloxacin,Conf 5,0.9676599623653764
Loteprednol etabonate,Conf 4,0.9676420274552026
Melphalan,Conf 5,0.9676176593055855
Dexketoprofen,Conf 28,0.9675559163425888
Triamterene,Conf 33,0.9674914256337355
Carboxin,Conf 17,0.9674882980500444
Iodipamide,Conf 2,0.9674875579443043
Norfloxacin,Conf 45,0.9674559516321863
Torasemide,Conf 171,0.9674391311372887
Vindesine,Conf 11,0.9673424679151807
Pentagastrin,Conf 3,0.9673117176163216
Bumetanide,Conf 33,0.967291402472143
Spiramycin,Conf 66,0.9672716403064182
Lenalidomide,Conf 17,0.9672375540524378
Gemfibrozil,Conf 172,0.9671483360404416
Idelalisib,Conf 52,0.9671416691322806
Propyliodone,Conf 66,0.9671263901857109
Suvorexant,Conf 4,0.9670937067871885
Indigotindisulfonic acid,Conf 2,0.9670625788241299
Bedaquiline,Conf 49,0.9669856736171878
Cobimetinib,Conf 9,0.9669563488722565
Meradimate,Conf 49,0.9669343636282511
Prilocaine,Conf 74,0.9668877055923162
Erdosteine,Conf 62,0.9668766127316618
Cyclandelate,Conf 57,0.9668653578322534
Menadiol diphosphate,Conf 32,0.966845547196142
Fluocinonide,Conf 75,0.9668236324517936
Ambroxol,Conf 61,0.9667898473771129
Procyclidine,Conf 29,0.9666963369111027
Pramipexole,Conf 37,0.9666647429619495
Clemastine,Conf 18,0.9666599663491089
Diaminopropanol tetraacetic acid,Conf 83,0.9665824101335001
Levofloxacin,Conf 9,0.9665284512495766
Molsidomine,Conf 23,0.9665126711982065
Testolactone,Conf 32,0.9663933353974616
Nabumetone,Conf 29,0.9663598829918396
Cimetidine,Conf 98,0.966309693907879
Probenecid,Conf 99,0.9662921015598759
Nadolol,Conf 85,0.9662067269750889
Phentolamine,Conf 62,0.9661534999752639
Vildagliptin,Conf 35,0.9661491544981943
Docetaxel,Conf 7,0.966114437920983
alpha-Amyl cinnamaldehyde,Conf 69,0.966113556312096
Baloxavir marboxil,Conf 8,0.9660963009710872
Cabergoline,Conf 1,0.966049900286259
Gatifloxacin,Conf 5,0.9660336957606958
Ecamsule,Conf 66,0.9659055796807744
Cefiderocol,Conf 4,0.9657943954901124
Propantheline,Conf 53,0.9657884893511748
Morpholinylmercaptobenzothiazole,Conf 54,0.9656924323446535
Methantheline,Conf 12,0.9656807454166466
Moxisylyte,Conf 13,0.9656553664269755
Metocurine,Conf 31,0.9656067051499305
Resveratrol,Conf 41,0.9656059291139771
Bromodiphenhydramine,Conf 42,0.9655929851693063
Nelarabine,Conf 48,0.9655681652536496
Physostigmine,Conf 19,0.9655192132342968
Vanillyl butyl ether,Conf 106,0.9654998277426416
Levallorphan,Conf 13,0.965492107104016
Sulfamethoxazole,Conf 41,0.9654559534546516
Enoxacin,Conf 34,0.9654550477706549
Propiverine,Conf 67,0.965351576524247
Alitretinoin,Conf 34,0.9652469193405633
Zopiclone,Conf 13,0.9652382062395739
Amlodipine,Conf 104,0.9651837195510706
Pinacidil,Conf 25,0.9651706296284145
Benzyl benzoate,Conf 60,0.9651344119448084
Ipratropium,Conf 41,0.9651105092972069
Ulipristal,Conf 45,0.9650669302386354
Chlorthalidone,Conf 13,0.9650508422024244
Methysergide,Conf 26,0.9649751818282243
Chlorpropamide,Conf 35,0.9649605097207988
Lacosamide,Conf 85,0.9649479942335251
Midodrine,Conf 114,0.9649189193167745
Sulisobenzone,Conf 111,0.9648688987032162
Ramelteon,Conf 24,0.9648633653052477
Vincristine,Conf 6,0.9648361262964891
Solriamfetol,Conf 90,0.9648075709221924
Lomefloxacin,Conf 5,0.9648015597144601
Busulfan,Conf 64,0.9647929907000818
Ospemifene,Conf 36,0.9647272763883524
Besifloxacin,Conf 96,0.9646850692121636
Etidocaine,Conf 38,0.9646586803766415
Simethicone,Conf 160,0.9646241825656856
Triclosan,Conf 102,0.9645476957495265
Ferric pyrophosphate citrate,Conf 25,0.9644815346445733
Cycrimine,Conf 134,0.9644609631306447
Citalopram,Conf 2,0.9643159603221635
Methscopolamine,Conf 63,0.9642911556831073
Ajmaline,Conf 30,0.9642800636013278
Brivudine,Conf 72,0.9642589536552523
Isosulfan blue,Conf 141,0.9642428248827659
Diphenhydramine,Conf 41,0.9642065062428521
Olopatadine,Conf 7,0.9641817083443869
Podofilox,Conf 47,0.9641675560346915
Brimonidine,Conf 28,0.9640658213472172
Tropisetron,Conf 97,0.9640423473461482
Eszopiclone,Conf 13,0.9639815018694676
Warfarin,Conf 9,0.9639543233802571
Apixaban,Conf 3,0.9639492075504802
Pentolinium,Conf 77,0.9639351011235457
Granisetron,Conf 47,0.9638914103763806
Ergocalciferol,Conf 51,0.963862319481539
Solifenacin,Conf 15,0.9637861380730494
Ioxaglic acid,Conf 45,0.9637760220443052
Ropivacaine,Conf 74,0.9637419607738579
Desonide,Conf 92,0.9637261325527237
Cortisone acetate,Conf 13,0.9637186150824012
Uridine triacetate,Conf 50,0.9636953265773024
Imipramine,Conf 9,0.9636399209746136
Phenazopyridine,Conf 48,0.9636240910932924
Diphenylguanidine,Conf 43,0.9636105305767558
Vinorelbine,Conf 31,0.9635990382836062
Azelaic acid,Conf 78,0.9635937499603412
Xylometazoline,Conf 29,0.9635745123581703
Tadalafil,Conf 123,0.963562536173711
Patent Blue,Conf 3,0.9635531182222005
Deslanoside,Conf 24,0.9635297064404986
Eravacycline,Conf 9,0.9634498312601348
Deoxycholic acid,Conf 7,0.963409620865485
Tolfenamic acid,Conf 28,0.9633497441056491
Alloin,Conf 3,0.9633287188696594
Disulfiram,Conf 96,0.9632338500296433
Indomethacin,Conf 40,0.9632302630354085
Cyclothiazide,Conf 7,0.9632111444381375
Norgestrel,Conf 25,0.9631656361612819
Tolterodine,Conf 66,0.9631537827789576
Nedocromil,Conf 10,0.9631476444953776
Letrozole,Conf 18,0.9628904961210947
Diacerein,Conf 5,0.9628871709686873
Clopidogrel,Conf 67,0.9628831292472332
Primaquine,Conf 20,0.9628808271677953
Cladribine,Conf 112,0.9627977294093562
Ciprofibrate,Conf 7,0.9627852188884269
Sulfapyridine,Conf 21,0.9627418381356225
Trifluridine,Conf 56,0.9626980381065834
Disopyramide,Conf 3,0.9626858240890587
Triprolidine,Conf 100,0.962647254962609
Amcinonide,Conf 6,0.9625908920113223
Alginic acid,Conf 4,0.9625222388988843
Dimetindene,Conf 5,0.9625076251281708
Phenyl aminosalicylate,Conf 107,0.9624051774939502
Norethynodrel,Conf 4,0.9623782246595874
Fluticasone,Conf 8,0.9623495600948595
Tigecycline,Conf 30,0.9621718829037341
Orphenadrine,Conf 53,0.9621525025476542
Iofetamine I-123,Conf 31,0.9621187273542441
Escitalopram,Conf 20,0.9621051384801746
Dihydroergocristine,Conf 142,0.9620046589677196
Ticlopidine,Conf 42,0.9619552790235477
Mestranol,Conf 7,0.9618677699025447
Flumazenil,Conf 34,0.9618553596962272
Abiraterone,Conf 1,0.9618149683452927
Procaterol,Conf 70,0.9617486670738611
Oxymetazoline,Conf 59,0.9617359472895711
Noscapine,Conf 2,0.9617153777591975
Amitriptylinoxide,Conf 83,0.9615763933516057
Thiram,Conf 77,0.961522805407938
Oseltamivir,Conf 21,0.9614919481971447
Rufinamide,Conf 56,0.9614515715353206
Enoximone,Conf 88,0.9613986846545789
Hexylresorcinol,Conf 131,0.9613478909485501
Iohexol,Conf 201,0.9613287109453375
Diflunisal,Conf 65,0.9612965311589194
Ambrisentan,Conf 2,0.9612787503317639
Tacrolimus,Conf 32,0.961277200222684
Methdilazine,Conf 35,0.9609670618012207
Dihydroergocornine,Conf 127,0.9608867617766761
Mazindol,Conf 14,0.9608201858556037
Proguanil,Conf 31,0.960818826071149
Pixantrone,Conf 54,0.9608120145508693
Pipobroman,Conf 16,0.9607796253892671
Ursadiol,Conf 86,0.9607691210412261
Gentian violet cation,Conf 6,0.9607690525335814
Dexibuprofen,Conf 34,0.9607567876502118
Etoricoxib,Conf 23,0.9607290320587651
Nilvadipine,Conf 124,0.9607183780206033
Ciprofloxacin,Conf 11,0.9606492436714057
Diethylstilbestrol,Conf 63,0.9606479693330972
Levamlodipine,Conf 10,0.9606412147861728
Venetoclax,Conf 2,0.9606034655382368
Ethinylestradiol,Conf 7,0.9606001966538412
Paramethasone acetate,Conf 130,0.9605907608964938
Pasireotide,Conf 3,0.9605907371162458
Gestrinone,Conf 108,0.9605603405775388
Tramadol,Conf 7,0.9605345443157646
Anisindione,Conf 24,0.9604915957348895
Benzoin,Conf 110,0.9604759957222635
Alectinib,Conf 3,0.960450976489888
Fesoterodine,Conf 114,0.9604428049225608
Rose bengal,Conf 1,0.9604159818092507
Pirenzepine,Conf 13,0.9603899650508807
Doxepin,Conf 23,0.9603633906375635
Pomalidomide,Conf 33,0.9603356585999473
Bupropion,Conf 69,0.9603218386757268
Profenamine,Conf 17,0.9602959341015583
Ibandronate,Conf 59,0.9602690317238498
Desoxycorticosterone acetate,Conf 21,0.9602330055831053
Tasimelteon,Conf 73,0.9601554411718904
Atomoxetine,Conf 89,0.9601323626982962
Armodafinil,Conf 43,0.9601318038506752
Trimetazidine,Conf 12,0.9601151602017914
Dexchlorpheniramine maleate,Conf 15,0.9600790495370476
Midostaurin,Conf 7,0.960074914426975
Quinidine,Conf 18,0.9599637644701873
Colchicine,Conf 135,0.9598845425831718
Quinine,Conf 84,0.9598788061089709
Articaine,Conf 75,0.9598183308263848
Cyclopentolate,Conf 14,0.9597971021441172
Lumiracoxib,Conf 60,0.9597878670166132
Salsalate,Conf 117,0.9597647404017601
Cystine,Conf 171,0.9597042682805409
Fosphenytoin,Conf 2,0.9595702598087009
Temoporfin,Conf 2,0.9595605883840984
Procarbazine,Conf 11,0.9594959177707649
Floxuridine,Conf 83,0.9594510084683793
Methotrimeprazine,Conf 15,0.9594243676116477
Flutamide,Conf 37,0.9593878004433961
Magnesium citrate,Conf 1,0.959387138885933
Oxybenzone,Conf 70,0.9593492602331202
Geraniol,Conf 81,0.9593334008706799
Amylmetacresol,Conf 79,0.9593023133352521
Paritaprevir,Conf 8,0.9592875876676111
Cyproheptadine,Conf 93,0.9591578622826846
Ibuprofen,Conf 39,0.9591291133869475
Phenylethyl resorcinol,Conf 33,0.9590156113104396
Menthyl salicylate,Conf 10,0.9589849132407718
Alogliptin,Conf 17,0.9589505579547402
Abacavir,Conf 41,0.9589051670400567
Benzhydrocodone,Conf 169,0.9588771599633159
Sertraline,Conf 17,0.9588601737082479
Methylergometrine,Conf 28,0.958858894006846
Tibolone,Conf 7,0.958826829643398
Indecainide,Conf 41,0.9587654002909874
Dimenhydrinate,Conf 120,0.9587653733461486
Desoximetasone,Conf 111,0.9586638716879443
Nilutamide,Conf 28,0.9586171704289945
alpha-Arbutin,Conf 52,0.9585934687893666
Brexanolone,Conf 8,0.9585811986809224
Chenodeoxycholic acid,Conf 4,0.958559955733038
Lofexidine,Conf 92,0.958545516964603
Anastrozole,Conf 42,0.9584690215370906
Medifoxamine,Conf 89,0.9583810008885654
Lamotrigine,Conf 85,0.9583203512719032
Pimethixene,Conf 30,0.9582730088085601
Perampanel,Conf 48,0.9581716830852645
Dienogest,Conf 9,0.9581697394692
Methazolamide,Conf 55,0.9581631245851021
Estrone,Conf 11,0.9581192622841177
Prednisone acetate,Conf 34,0.9580965280466045
Metaxalone,Conf 99,0.9580077502882074
Ioxitalamic acid,Conf 127,0.9580014866541953
Pyridostigmine,Conf 65,0.9579380908247407
Rifampicin,Conf 7,0.9579153803290226
Loxapine,Conf 53,0.9578930083157878
Isoetharine,Conf 243,0.9578679568372712
Olanzapine,Conf 21,0.9577794946368157
Rimexolone,Conf 101,0.9577091413303014
Guanoxan,Conf 84,0.9576841882793917
Calcium levulinate,Conf 64,0.957507958382562
Flurandrenolide,Conf 87,0.9574998380297542
Guanfacine,Conf 102,0.9574840160923144
Tropicamide,Conf 84,0.9574260651086997
Anagrelide,Conf 19,0.9573687371259617
Tilarginine,Conf 151,0.9572410000983627
Phenyl salicylate,Conf 72,0.9569380214885154
Adenosine phosphate,Conf 107,0.9569205350504657
Dapsone,Conf 108,0.9568358664813558
Naftazone,Conf 81,0.9567732148636655
Pentaerythritol tetranitrate,Conf 118,0.956771946164184
Flavone,Conf 41,0.9567699595431386
Lorlatinib,Conf 44,0.9567395673370384
Kinetin,Conf 36,0.9566798840765959
Phenprocoumon,Conf 5,0.9566730621092201
Eplerenone,Conf 22,0.9566638662262835
Rifamycin,Conf 16,0.9566094238264296
Phloxine B,Conf 164,0.9565865511059871
Entecavir,Conf 16,0.9564453375457693
Prussian blue,Conf 91,0.9564133617938129
Fluorometholone,Conf 96,0.9563467292025792
Levosalbutamol,Conf 163,0.9562831756130961
Butylparaben,Conf 83,0.9561383280681163
Clofibrate,Conf 29,0.9561063925606231
Azathioprine,Conf 73,0.9560922354582536
Penciclovir,Conf 24,0.9560804939135941
Isavuconazonium,Conf 19,0.9560107864067441
Ergometrine,Conf 22,0.9558682929539699
Fluorescein,Conf 29,0.9558614923933697
Clofarabine,Conf 41,0.9557984515807798
Homatropine,Conf 76,0.9557559026117117
N-acetyltyrosine,Conf 230,0.9557098324481748
Alcaftadine,Conf 51,0.9555975777151424
Cyproterone acetate,Conf 28,0.9555918787972105
Ethotoin,Conf 25,0.9555823733933073
Clidinium,Conf 4,0.9555753379051612
Ganciclovir,Conf 93,0.9555644439992284
Fluticasone propionate,Conf 5,0.9555134429862786
Dioxybenzone,Conf 102,0.9555026668213499
Boscalid,Conf 34,0.9555005849734639
Flurbiprofen,Conf 7,0.9554738433009407
Fluindione,Conf 27,0.9553938354847387
Diphenylpyraline,Conf 26,0.9553762291204899
Benzatropine,Conf 74,0.955311115627729
Medrogestone,Conf 19,0.9553057638409148
Mefenamic acid,Conf 28,0.9552379118030041
Nitrendipine,Conf 18,0.9552242515729031
Zanamivir,Conf 66,0.955204837948676
Idoxuridine,Conf 113,0.9551997106336529
Zidovudine,Conf 86,0.9551946697066321
Chlorcyclizine,Conf 24,0.9551460333880314
Gaxilose,Conf 41,0.955067584985744
Antazoline,Conf 34,0.9550563061849213
Benzylparaben,Conf 121,0.9550155299970122
Pemirolast,Conf 36,0.9550085029011227
Saxagliptin,Conf 38,0.9549257115623649
Phenacemide,Conf 67,0.9548981650014242
Sucrose,Conf 83,0.9548872885136885
Chlorphenesin,Conf 40,0.9548609770438138
Decitabine,Conf 44,0.9547352492852877
Lesinurad,Conf 14,0.9546907382314864
Iobenguane,Conf 36,0.9545468165079843
Cinnamaldehyde,Conf 45,0.9544660124499708
Citrulline,Conf 155,0.954453918251129
Lactulose,Conf 26,0.9544350886549039
Piretanide,Conf 34,0.9543937970915548
Drospirenone,Conf 43,0.9543845737821464
Ethyl ferulate,Conf 61,0.9543297914875551
Methoxyphenamine,Conf 16,0.9542914501335543
Colchiceine,Conf 14,0.9542565260651997
Indocyanine green acid form,Conf 16,0.9542243323097037
Glecaprevir,Conf 2,0.9542216182108826
Propylparaben,Conf 97,0.9542093745427984
Chlorpheniramine,Conf 34,0.9541500479304936
Methyclothiazide,Conf 69,0.954145199319134
Finasteride,Conf 28,0.9540144270882014
Loteprednol,Conf 11,0.9539911657198535
Isradipine,Conf 11,0.9539797456489392
Clocortolone,Conf 76,0.9539139200975394
Amitriptyline,Conf 57,0.9538672487898184
Quinethazone,Conf 13,0.9538550972118139
Biperiden,Conf 22,0.953821470563598
Medrysone,Conf 1,0.9538165205755897
Nalbuphine,Conf 29,0.953787879655018
Nisoldipine,Conf 135,0.9537871735371287
Palonosetron,Conf 31,0.9537657120595049
Eugenol,Conf 135,0.9537653867768189
Acyclovir,Conf 146,0.9537396986864115
