Drug,Best Conf,Cosine Similarity
Zolpidem,Conf 67,0.8669222484772855
Ulipristal,Conf 27,0.8668744416421464
Febuxostat,Conf 34,0.8667162916318221
Fingolimod,Conf 6,0.8666914584953397
Clemastine,Conf 35,0.8666863999547484
Parecoxib,Conf 12,0.8666694102823016
Lumateperone,Conf 7,0.8666604287828694
Lifitegrast,Conf 6,0.8666256417820952
Isradipine,Conf 8,0.8666223852914925
Trametinib,Conf 141,0.8665953624830268
Lorpiprazole,Conf 12,0.8665675104331723
Baloxavir marboxil,Conf 1,0.8664321948300626
Thonzylamine,Conf 55,0.8664174003750894
Propiverine,Conf 2,0.8663736549219289
Levobupivacaine,Conf 6,0.8662851163488107
Deserpidine,Conf 93,0.8662811688035071
Quetiapine,Conf 14,0.8662331022431532
Trospium,Conf 1,0.8660255679044951
Periciazine,Conf 10,0.8659442840692294
Sulfaphenazole,Conf 22,0.8658717335537683
Hydroxystilbamidine,Conf 19,0.8658398012589674
Bumadizone,Conf 24,0.8658262996885185
Plazomicin,Conf 10,0.8657787099444427
Phthalylsulfathiazole,Conf 143,0.8655750385776282
Uridine triacetate,Conf 56,0.86553233201951
Natamycin,Conf 45,0.8654789129583881
Lisuride,Conf 17,0.8653833467762145
Indacaterol,Conf 26,0.8653808610393351
Clarithromycin,Conf 90,0.8653055599580509
Paroxetine,Conf 30,0.8651965364458738
Capmatinib,Conf 43,0.8650775072135872
Clomifene,Conf 42,0.8650537287345258
Talazoparib,Conf 26,0.8650008127273799
Metixene,Conf 57,0.8649520862291207
Umeclidinium,Conf 74,0.8649502965224739
Benzthiazide,Conf 30,0.8649108502677969
Cidofovir,Conf 9,0.8649105667269986
Bicalutamide,Conf 46,0.864752740843755
Sulfinpyrazone,Conf 4,0.8647468459380631
Pexidartinib,Conf 145,0.8646909985924258
Duloxetine,Conf 113,0.8644604567059961
Bictegravir,Conf 172,0.8644104027338427
Sumatriptan,Conf 26,0.8643987493748807
Remifentanil,Conf 47,0.8642799912750991
Istradefylline,Conf 10,0.8642148143786152
Thiothixene,Conf 70,0.864208667524306
Phenoxybenzamine,Conf 168,0.8641712087246669
Ubiquinol,Conf 1,0.8641550910278352
Voxelotor,Conf 54,0.8641471108869476
Levocetirizine,Conf 110,0.8641461154410202
Anisotropine methylbromide,Conf 7,0.864072908745477
Loratadine,Conf 8,0.8640404650608344
Aceclofenac,Conf 33,0.8640010180246791
Atenolol,Conf 29,0.8639833934653389
5-O-phosphono-alpha-D-ribofuranosyl diphosphate,Conf 32,0.8639793386812913
Fenoterol,Conf 73,0.8638298466408537
Idelalisib,Conf 32,0.8637703869003202
Disulfiram,Conf 135,0.8637646546568946
Losartan,Conf 33,0.8637515329761034
Dipentamethylenethiuram disulfide,Conf 109,0.8635763037867505
Delavirdine,Conf 72,0.86353037078132
Adenosine phosphate,Conf 10,0.8634719598442882
Nitrendipine,Conf 18,0.8634367234088385
Ceftobiprole,Conf 23,0.8634338430219091
Indomethacin,Conf 45,0.8633938915507094
Naldemedine,Conf 22,0.8633139792194747
Avobenzone,Conf 40,0.8633040686179723
Triclabendazole,Conf 27,0.8632196527517925
Cephaloglycin,Conf 5,0.8632049610180919
Dapagliflozin,Conf 8,0.8630837648362787
Besifloxacin,Conf 42,0.8630666124586147
Doripenem,Conf 58,0.8629989861337392
Beclomethasone dipropionate,Conf 4,0.8629798765065494
Simvastatin,Conf 29,0.8629642331717534
Famotidine,Conf 45,0.8628817567650112
Trimethaphan,Conf 5,0.8628645974940895
Disopyramide,Conf 1,0.8628511278044182
Deflazacort,Conf 19,0.8628108457518588
Asenapine,Conf 1,0.8628062118425079
Testosterone enanthate,Conf 5,0.8628058132661272
Acalabrutinib,Conf 34,0.8627842593739384
Gaxilose,Conf 23,0.8627651260192225
Dihydroergocornine,Conf 6,0.8627301566836812
Malathion,Conf 38,0.8626874344507063
Anastrozole,Conf 1,0.8626490633820273
Amcinonide,Conf 111,0.8626291033100493
Melphalan,Conf 185,0.8626281388511511
Butaperazine,Conf 3,0.8625381060324108
Toremifene,Conf 52,0.8624530944233293
Meropenem,Conf 34,0.8624328862456659
Terizidone,Conf 2,0.862302162850009
Cyclopentolate,Conf 28,0.8622323764174485
Eravacycline,Conf 74,0.8622266223555051
Bisacodyl,Conf 1,0.8621949991866689
Pixantrone,Conf 7,0.8621868179778189
Triprolidine,Conf 15,0.8621820514325631
Eletriptan,Conf 89,0.8621343526852979
Pindolol,Conf 3,0.8621184946649125
Dyclonine,Conf 31,0.8621029982505233
Ataluren,Conf 36,0.8620534063916757
Econazole,Conf 21,0.862050020628008
Azathioprine,Conf 22,0.8620247131577988
Polythiazide,Conf 1,0.8618286811489554
Flibanserin,Conf 169,0.8618021701064033
Omadacycline,Conf 5,0.8617319568915044
Hydrocortamate,Conf 82,0.8617032858072191
Belinostat,Conf 46,0.8616965264829416
Eszopiclone,Conf 4,0.8616731616691878
Minaprine,Conf 66,0.8616500629749407
Ouabain,Conf 20,0.8614436289360137
Ketazolam,Conf 10,0.8611867171783011
Nicoboxil,Conf 308,0.861108730059744
Propantheline,Conf 76,0.861093573590337
Mitomycin,Conf 2,0.8610930504654395
Topotecan,Conf 13,0.8610391973814573
Amorolfine,Conf 11,0.8609850969686098
Paricalcitol,Conf 64,0.8609001811447251
Permethrin,Conf 97,0.8608979928964822
Edoxaban,Conf 2,0.8608810638149851
Perhexiline,Conf 11,0.8608682787362604
Tolazamide,Conf 25,0.8608462981638535
Procaterol,Conf 1,0.8608054806303201
Profenamine,Conf 63,0.8606992550499799
Propoxycaine,Conf 31,0.8606448634824222
Almotriptan,Conf 23,0.8604627703702231
Suvorexant,Conf 9,0.8604310310805179
Fesoterodine,Conf 130,0.8604018646406629
Chlorambucil,Conf 9,0.8602816913287005
Nifedipine,Conf 62,0.8602785482130978
Gatifloxacin,Conf 27,0.860274264915179
Reboxetine,Conf 36,0.860270591077667
Levomilnacipran,Conf 21,0.8602525416907255
Undecylenic acid,Conf 237,0.8601695784007433
Fusidic acid,Conf 2,0.8601623753859672
Calcium levulinate,Conf 1,0.860137915231844
Phenyltoloxamine,Conf 17,0.8601280957011913
Ivacaftor,Conf 2,0.8601126371257206
Rotigotine,Conf 39,0.8599409065567429
Pefloxacin,Conf 60,0.8599017289271811
Flucloxacillin,Conf 29,0.8598668112734741
Rucaparib,Conf 16,0.8598279625260636
Dihydroergotamine,Conf 3,0.8597789296020055
Phentolamine,Conf 30,0.8596953819576738
Papaverine,Conf 53,0.8596854861529433
Vorinostat,Conf 87,0.8596678278143951
Sulindac,Conf 12,0.8596117211287463
Riociguat,Conf 71,0.8596024037629338
Trimebutine,Conf 2,0.8594841022239632
Orphenadrine,Conf 59,0.8594306967243586
Enalaprilat,Conf 47,0.8593629317490807
Plerixafor,Conf 33,0.8590471251595829
Grazoprevir,Conf 6,0.8590121801227929
Hexetidine,Conf 11,0.8590003805772265
Sucrose,Conf 1,0.8587767641090196
Celecoxib,Conf 16,0.8586279787821393
Lefamulin,Conf 3,0.8585343227937353
Moxifloxacin,Conf 65,0.8584972555013084
Gemifloxacin,Conf 24,0.8584626085366095
Gliclazide,Conf 19,0.8584391312888481
Homatropine methylbromide,Conf 48,0.8583185685783371
Hexocyclium,Conf 4,0.8583011050462418
Patent Blue,Conf 4,0.8582779877369059
Rolitetracycline,Conf 17,0.858253196236568
Fenbufen,Conf 41,0.8581647928461087
Etacrynic acid,Conf 86,0.8581085111057454
Binimetinib,Conf 31,0.8580514150292167
Trifarotene,Conf 8,0.8580488817377099
Carbinoxamine,Conf 42,0.8580306174733354
Nitrazepam,Conf 31,0.85796914563785
Cladribine,Conf 10,0.8578668829519989
Tolvaptan,Conf 55,0.8578244193326625
Clevidipine,Conf 14,0.8578185662734353
Indapamide,Conf 13,0.8577986132115442
Procainamide,Conf 86,0.8577707213341341
Sulfamethoxazole,Conf 175,0.8576513646141987
Sodium tetradecyl sulfate,Conf 39,0.8576238674659342
Ergocalciferol,Conf 10,0.8575526350727074
Fenofibric acid,Conf 13,0.8575419749903552
Lasmiditan,Conf 132,0.8575330206732945
Cobimetinib,Conf 133,0.8574185415987688
Alitretinoin,Conf 1,0.8573256817893614
Olopatadine,Conf 27,0.8572770380096177
Methscopolamine bromide,Conf 96,0.8572482886651821
Rocuronium,Conf 67,0.8572294002960325
Iron sucrose,Conf 6,0.8571679395993888
Quinidine barbiturate,Conf 54,0.8571015447655524
Esculin,Conf 29,0.8570532720735257
Methohexital,Conf 6,0.8569897208986366
Vindesine,Conf 1,0.8569845027356113
Nadolol,Conf 85,0.8568614951660293
Calcium ascorbate,Conf 367,0.8568489337510531
Oxaprozin,Conf 28,0.8568434805419013
Iomeprol,Conf 7,0.8567462515714441
Ferric pyrophosphate citrate,Conf 8,0.8567135776269547
Benorilate,Conf 20,0.8566770557325685
Ritodrine,Conf 82,0.8565643599792634
Daunorubicin,Conf 80,0.8564676646724364
Tamoxifen,Conf 24,0.8564392756388554
Propyliodone,Conf 66,0.85642774920381
Trifluridine,Conf 1,0.8563437830168606
Dalfopristin,Conf 67,0.8562534512118709
Practolol,Conf 53,0.8561426053606113
Acenocoumarol,Conf 27,0.8560846120594657
Glasdegib,Conf 40,0.8560541505695708
Bromodiphenhydramine,Conf 24,0.8560227358464219
Lusutrombopag,Conf 3,0.8558846781003875
Loxoprofen,Conf 67,0.8557811586193921
Cimetidine,Conf 174,0.8557371978045039
Pentolinium,Conf 67,0.8557289209035671
Ubrogepant,Conf 54,0.8553735793603267
Ursodeoxycholic acid,Conf 15,0.8551455661624872
Tazarotene,Conf 22,0.8551114177593222
Molsidomine,Conf 31,0.8550497639422536
Benzhydrocodone,Conf 168,0.8550295593034104
Gabapentin enacarbil,Conf 21,0.8550203794023719
Relebactam,Conf 6,0.8548896519044663
Cefoxitin,Conf 6,0.8547555130354559
"2,2'-Dibenzothiazyl disulfide",Conf 116,0.8547536424159715
Enzalutamide,Conf 8,0.8546789913199287
Benzydamine,Conf 15,0.8546762409937757
Biperiden,Conf 7,0.8544811404941046
Methylnaltrexone,Conf 5,0.8544728854018651
Ertapenem,Conf 63,0.8544424288878847
Ciclesonide,Conf 76,0.8544266271140607
Propranolol,Conf 3,0.8542110553983014
Ospemifene,Conf 39,0.854211017186978
Naftifine,Conf 48,0.8541711046029677
Triclocarban,Conf 82,0.8540728915781011
Chlorthalidone,Conf 27,0.8540509973749686
Agomelatine,Conf 26,0.854001837526718
Ioxilan,Conf 45,0.8538793997276947
Menadiol diphosphate,Conf 11,0.8538638210604456
Mesoridazine,Conf 1,0.8538149372032402
Bexarotene,Conf 74,0.8537412628999304
Quinestrol,Conf 18,0.8537124246581886
Carindacillin,Conf 73,0.853525313931133
Alcaftadine,Conf 9,0.8535042465235012
Phloxine B,Conf 183,0.8534976001930954
Picosulfuric acid,Conf 3,0.8534973520586618
Amitriptyline,Conf 23,0.8534219348263334
Atomoxetine,Conf 52,0.8534170899497441
Mifepristone,Conf 75,0.8531319364548297
Metipranolol,Conf 94,0.853058936751082
Fluticasone furoate,Conf 36,0.8529565259241844
Trabectedin,Conf 17,0.8529234733810258
Nisoldipine,Conf 19,0.8528883018334626
Methylene blue,Conf 11,0.8528371525791774
Mepenzolate,Conf 5,0.8528138301281651
Bromhexine,Conf 10,0.852724562670606
Piroxicam,Conf 36,0.852672503486936
Mannitol busulfan,Conf 65,0.8526638288544067
Isavuconazonium,Conf 11,0.8525514381131148
Zolmitriptan,Conf 133,0.8525294708288345
Tiotropium,Conf 1,0.852523560582973
Metoclopramide,Conf 33,0.8523673689045477
Armodafinil,Conf 94,0.8523629842899503
Ropinirole,Conf 123,0.8519287608559722
Calcipotriol,Conf 6,0.8518593426580651
Oxyphencyclimine,Conf 4,0.8517573695565961
Abacavir,Conf 11,0.8517353148429385
Efinaconazole,Conf 13,0.8517274183760474
Primaquine,Conf 32,0.8517112978191616
Lovastatin,Conf 189,0.8516793982036778
Benzatropine,Conf 29,0.8514995673700027
Fenpropidin,Conf 15,0.8514694867292256
Tecovirimat,Conf 8,0.8514619834076114
Aminohippuric acid,Conf 19,0.8514533130040252
Azlocillin,Conf 60,0.8514203868822867
Diphenylguanidine,Conf 38,0.8513635975680455
Amiloxate,Conf 67,0.8513162067218578
Brimonidine,Conf 44,0.8512290325858407
Opicapone,Conf 10,0.8512112511556623
Idoxuridine,Conf 2,0.8511716613704473
Cycrimine,Conf 5,0.8511304299467832
Tadalafil,Conf 63,0.8511186765601725
Tafamidis,Conf 46,0.8511009240861759
Butenafine,Conf 30,0.8509445192476031
Diacetyl benzoyl lathyrol,Conf 62,0.8508241800722799
Milnacipran,Conf 73,0.8506263415712422
Tigecycline,Conf 42,0.8504121587066096
Oxtriphylline,Conf 28,0.8504025556591946
Pheniramine,Conf 13,0.8502951711089993
Mefenamic acid,Conf 53,0.8502096102623798
Iopromide,Conf 132,0.8499900713490671
Diphenylpyraline,Conf 13,0.8498425267680877
Famciclovir,Conf 54,0.8498174066940422
Echothiophate,Conf 51,0.8497546550113633
Colchicine,Conf 95,0.8496568533420992
Tacrolimus,Conf 38,0.8496525715811731
Nabilone,Conf 7,0.8496229821435817
Quinine,Conf 68,0.8495884074234328
Tyropanoic acid,Conf 11,0.8495825405726776
Tasimelteon,Conf 53,0.8493761804618224
Chlorcyclizine,Conf 4,0.8492402343492427
Clopidogrel,Conf 68,0.8492317193250878
Methdilazine,Conf 24,0.8491404773439866
Oseltamivir,Conf 19,0.8490589318327452
Vildagliptin,Conf 77,0.8490454014027026
Etravirine,Conf 79,0.8490033632007388
Tubocurarine,Conf 31,0.8489197712690534
Benznidazole,Conf 57,0.8488946897100185
Venetoclax,Conf 2,0.8487936355158399
Cyclobenzaprine,Conf 34,0.8487725434087051
Oxacillin,Conf 29,0.84862676975629
Isoetharine,Conf 243,0.8486136690832226
Hydroxycitronellal,Conf 47,0.8485664101486964
Letrozole,Conf 7,0.8485568877127132
Sarecycline,Conf 22,0.8485120616206135
Spironolactone,Conf 98,0.8484102044927704
Perampanel,Conf 18,0.8483408785444103
Diaminopropanol tetraacetic acid,Conf 43,0.8482191174658318
Teriflunomide,Conf 29,0.8481443932606341
Venlafaxine,Conf 64,0.8480728717508399
Prednisone acetate,Conf 63,0.8480481403343944
Podofilox,Conf 49,0.8480190302650864
Paramethasone acetate,Conf 36,0.8480178387795272
Ferrous cysteine glycinate,Conf 8,0.8478927878929388
Prazosin,Conf 21,0.8478158950384294
Physostigmine,Conf 47,0.8477503965894638
Edetate calcium disodium anhydrous,Conf 44,0.8477502540169956
Dienestrol,Conf 11,0.8477344338305952
Bromfenac,Conf 14,0.8477279322925227
Indecainide,Conf 41,0.8475011974175485
Ramelteon,Conf 5,0.8474567422467645
Diroximel fumarate,Conf 86,0.8474027458577993
Perindopril,Conf 144,0.8472319519292728
Trihexyphenidyl,Conf 115,0.847168493417641
Clozapine,Conf 15,0.8471305256799152
Ozenoxacin,Conf 6,0.8469161866107184
Nomegestrol,Conf 12,0.846769761142353
Dosulepin,Conf 49,0.846571409389409
Dibenzepin,Conf 3,0.846550128969086
Alginic acid,Conf 182,0.8465059259698829
Pentoxifylline,Conf 47,0.8464850045114283
Baclofen,Conf 55,0.8463722355269665
Flosequinan,Conf 12,0.8462738571776195
Latamoxef,Conf 90,0.8462449555051711
Ibandronate,Conf 93,0.8461899646894769
Maprotiline,Conf 4,0.846088442639653
Methadone,Conf 8,0.8460642410592663
Nevirapine,Conf 21,0.8460302973246392
Desloratadine,Conf 1,0.8457648777423893
Fluorescein,Conf 2,0.8457253211961725
Dexketoprofen,Conf 51,0.8456684858234979
Bisoxatin,Conf 19,0.845623541686886
Menthyl salicylate,Conf 24,0.845615582018068
Ruxolitinib,Conf 31,0.8454466035522079
Pizotifen,Conf 5,0.8454041413721671
Flurandrenolide,Conf 59,0.8453562726029201
Dimetotiazine,Conf 2,0.8452161691963461
Sotalol,Conf 142,0.8452011440576486
Promethazine,Conf 16,0.8451892283914734
Oxitriptan,Conf 4,0.8450887411188472
Prednicarbate,Conf 80,0.8450359856552496
Iocetamic acid,Conf 1,0.8447756543941795
Ensulizole,Conf 16,0.8447546143847782
Escitalopram,Conf 3,0.8447232868069461
Tofacitinib,Conf 12,0.8447023877238986
Alloin,Conf 2,0.8446724239578511
Tromantadine,Conf 38,0.8446466509699603
Oxamniquine,Conf 77,0.8446298821852661
Lofexidine,Conf 44,0.8446199296107518
Ingenol mebutate,Conf 6,0.8446050934215295
Tolmetin,Conf 5,0.8444487382773421
Loteprednol,Conf 29,0.8442419517368868
Mycophenolic acid,Conf 30,0.8442233364812498
Nafcillin,Conf 45,0.8441723544216777
Ditiocarb Zinc,Conf 44,0.8441625332221577
Nortriptyline,Conf 33,0.8441515124819415
Sulfacytine,Conf 96,0.844100012710808
Dexchlorpheniramine maleate,Conf 4,0.8440872137060458
Rose bengal,Conf 126,0.8439924784581802
Azatadine,Conf 3,0.8439886048189822
Etafedrine,Conf 54,0.8439775798870898
Etidocaine,Conf 64,0.8439658971734519
Articaine,Conf 14,0.8439103360889493
Atovaquone,Conf 53,0.8438950726558271
Cyclizine,Conf 4,0.8436887103139955
Telbivudine,Conf 110,0.8436754448708186
Antazoline,Conf 10,0.8436728138917828
Dexmethylphenidate,Conf 83,0.8435523343646804
Cyproheptadine,Conf 11,0.8435384470821352
Lornoxicam,Conf 39,0.8434930291030245
Midodrine,Conf 129,0.8434724282078517
Fosphenytoin,Conf 40,0.8434637531263973
Sulpiride,Conf 5,0.8433201819609142
Alogliptin,Conf 223,0.84328410416941
Erythrityl tetranitrate,Conf 145,0.843267043861833
Chlorpheniramine,Conf 80,0.8431885880310814
Peramivir,Conf 52,0.8430866230911652
Leflunomide,Conf 17,0.8430230637649799
Niacinamide ascorbate,Conf 8,0.8430134388365886
Niraparib,Conf 41,0.8429402491316477
Cabergoline,Conf 13,0.8429057237292044
Norfloxacin,Conf 98,0.8428884071611404
Tenoxicam,Conf 38,0.842870916450532
Ambroxol,Conf 20,0.8427989491767721
Rizatriptan,Conf 61,0.8427651873318326
Lodoxamide,Conf 6,0.842581362463781
Clofarabine,Conf 28,0.8425005713155289
Sulfameter,Conf 44,0.8424669632185912
Brivudine,Conf 16,0.8424170349244274
Entacapone,Conf 104,0.8423521142888083
Dihydrotachysterol,Conf 106,0.8422919186744242
Finafloxacin,Conf 10,0.8421785322341548
Mebutamate,Conf 50,0.8421591033132192
Nedocromil,Conf 65,0.842144323208845
Nabumetone,Conf 44,0.8421109352648108
Mefloquine,Conf 12,0.8420977829730575
Brinzolamide,Conf 28,0.8418293506713763
Meticillin,Conf 4,0.8418201149813994
Dicoumarol,Conf 36,0.841763425004369
Penciclovir,Conf 22,0.8417548695482973
Homatropine,Conf 115,0.841602749078579
Protriptyline,Conf 17,0.841565854103787
Cyclandelate,Conf 67,0.8415370480637195
Temocillin,Conf 15,0.8414798621581854
Metocurine,Conf 31,0.8414770307784389
Lomefloxacin,Conf 7,0.8413804423097822
Hydroflumethiazide,Conf 2,0.841375421523394
Diphenhydramine,Conf 27,0.8413552906126923
Cinoxate,Conf 5,0.8412733422356947
Piretanide,Conf 15,0.8412304631244845
Xylometazoline,Conf 82,0.8411828260033556
Cholic Acid,Conf 79,0.8411267970998614
Cystine,Conf 186,0.8410515227435624
Tramadol,Conf 9,0.8409200753589483
Terazosin,Conf 18,0.8409176601156411
Artemether,Conf 5,0.8408860607525888
Cenobamate,Conf 203,0.8408400218351992
Bedaquiline,Conf 62,0.8407034435641265
Lormetazepam,Conf 57,0.8406475286929348
Clidinium,Conf 34,0.8406041896555353
Oxprenolol,Conf 41,0.8405418354229024
Spiramycin,Conf 63,0.8405077197948166
Trioxsalen,Conf 14,0.8404875581293975
Tolterodine,Conf 128,0.8404650463098888
Moclobemide,Conf 79,0.8403678108487925
Prilocaine,Conf 216,0.8402796799891795
Sapropterin,Conf 19,0.8400976850056519
Chlorpropamide,Conf 232,0.8400585171430038
Topiramate,Conf 63,0.8398150880496703
Sulfadoxine,Conf 10,0.8397890784241121
Eslicarbazepine acetate,Conf 29,0.8397796145803179
Bendroflumethiazide,Conf 38,0.8396951488595197
Tetraferric tricitrate decahydrate,Conf 2,0.8396502596812001
Solifenacin,Conf 14,0.8395456644812851
Procyclidine,Conf 4,0.839475196019881
Loteprednol etabonate,Conf 61,0.8394679653041971
Budesonide,Conf 105,0.839467412421115
Quinethazone,Conf 3,0.839462309117845
Resveratrol,Conf 55,0.8394474119703335
Dehydrocholic acid,Conf 23,0.8393679930174736
Luliconazole,Conf 12,0.8391881581566216
Medroxyprogesterone acetate,Conf 98,0.8391624952570527
Phenindamine,Conf 5,0.8390950402720867
Paritaprevir,Conf 1,0.8390405030236341
Bioallethrin,Conf 28,0.8390262685033619
Lacosamide,Conf 7,0.8390135190684527
Ciclopirox,Conf 165,0.8389918532690743
Quinidine,Conf 54,0.8385482261029116
Dipyrithione,Conf 140,0.8384645749117311
Boscalid,Conf 96,0.8383552284907888
Crotamiton,Conf 32,0.8382970794531927
Zytron,Conf 3,0.8382946080612437
Ciprofloxacin,Conf 11,0.8382768280828534
Ethambutol,Conf 131,0.8382519437935628
Doxepin,Conf 6,0.8382011032983482
Medrogestone,Conf 99,0.8381346076298726
Digitoxin,Conf 1,0.8381335678369203
Ketotifen,Conf 3,0.8381089033225381
Pipecuronium,Conf 80,0.8379378744057362
Triamterene,Conf 45,0.83790164107551
Meprednisone,Conf 17,0.8378052897080811
Apixaban,Conf 1,0.8377619228160132
Padimate O,Conf 7,0.8377373345465233
Ofloxacin,Conf 4,0.8376993694720962
Bretylium,Conf 51,0.8376231666985031
Pentaerythritol tetranitrate,Conf 187,0.8374898804607377
Glymidine,Conf 25,0.8374835879711772
Meradimate,Conf 175,0.8374357755963515
Isavuconazole,Conf 6,0.8373562733165791
Miglustat,Conf 25,0.8373224343127224
Amitriptylinoxide,Conf 11,0.8372402888878212
Ganciclovir,Conf 84,0.8371643133644853
Olanzapine,Conf 26,0.8371109736755652
Desipramine,Conf 68,0.8370546407282098
Scopolamine,Conf 60,0.837047776890945
Guanfacine,Conf 72,0.8370197636747072
Simethicone,Conf 109,0.8370126684604292
Salsalate,Conf 87,0.8370089494647992
Tocainide,Conf 19,0.8369965154581483
Dexbrompheniramine,Conf 67,0.8368894934187964
Cortisone acetate,Conf 11,0.8368793428521615
Dimetindene,Conf 48,0.8367083361572287
Cefdinir,Conf 1,0.8366404302734244
Nalbuphine,Conf 43,0.8365219598518839
Benzoyl peroxide,Conf 145,0.8364620927089482
Ergosterol,Conf 87,0.8363489673254791
Finasteride,Conf 4,0.8361992825135404
Tropicamide,Conf 84,0.8361537429777033
Pipobroman,Conf 54,0.8360794414187129
Stiripentol,Conf 22,0.8360504729211465
Lactulose,Conf 219,0.8360258498117534
Ondansetron,Conf 34,0.836017659708238
Pentostatin,Conf 93,0.835892530460662
Temazepam,Conf 11,0.835885606820329
Oxcarbazepine,Conf 24,0.8358526991967035
Enoximone,Conf 3,0.8358332579627469
Hexaminolevulinate,Conf 66,0.8358293059468485
Felodipine,Conf 25,0.8358254372181144
Acetylcarnitine,Conf 77,0.8357712776691285
Oxymetazoline,Conf 59,0.8357586158363886
Ethynodiol diacetate,Conf 74,0.8355905358589724
Metyrapone,Conf 30,0.8355406323552949
Kava,Conf 24,0.8355270803608598
Pinacidil,Conf 95,0.8355176012819524
Imipramine,Conf 36,0.8352968414619122
Flufenamic acid,Conf 13,0.8352185496687943
Granisetron,Conf 15,0.8352015505172135
Eplerenone,Conf 97,0.8350531252000835
Vidarabine,Conf 226,0.8350447544687335
Mianserin,Conf 4,0.8350404683423884
Terbutaline,Conf 34,0.8350382736900791
Gemfibrozil,Conf 71,0.8349561846458312
Tropisetron,Conf 147,0.8349179574428456
Eslicarbazepine,Conf 54,0.8348819734119195
Benzoin,Conf 77,0.8348658454911536
N-Acetylglucosamine,Conf 194,0.834778237976351
Quinupramine,Conf 48,0.8347716778141848
Oxolamine,Conf 16,0.8346209593229672
Olsalazine,Conf 13,0.834590297459268
Entecavir,Conf 3,0.834565998817569
Indigotindisulfonic acid,Conf 1,0.8345634589575908
Fenoprofen,Conf 18,0.8345554255347949
Tetramethylthiuram monosulfide,Conf 34,0.8345243326067184
Lorazepam,Conf 25,0.8344862995323608
Adenosine,Conf 7,0.8342898712919928
Ipratropium,Conf 4,0.8341650216060083
Iohexol,Conf 198,0.8341234513542768
Oxazepam,Conf 29,0.8340944590325082
Emedastine,Conf 13,0.8340490554583269
Clofibrate,Conf 42,0.834020212074133
Benserazide,Conf 81,0.8340170018455045
Thiohexam,Conf 45,0.8338727656586664
Pipradrol,Conf 27,0.8338681995980631
Masoprocol,Conf 53,0.8338508934182854
Rivastigmine,Conf 55,0.8337960732519607
Ethyl ferulate,Conf 87,0.8337926309277225
Levamlodipine,Conf 37,0.8337096089359511
Mestranol,Conf 13,0.8336936608714024
Minocycline,Conf 38,0.8336449545339981
Artemotil,Conf 13,0.8334864519609099
Lumiracoxib,Conf 22,0.8333926116923712
Mirtazapine,Conf 147,0.8332071202051702
Gestrinone,Conf 14,0.8331073457064684
Pirfenidone,Conf 25,0.833105740174008
Nepafenac,Conf 39,0.8330889928559712
Ciprofibrate,Conf 47,0.8329398153994841
Sertraline,Conf 1,0.8327659516007623
Modafinil,Conf 34,0.8326811228677192
Rosoxacin,Conf 3,0.8325732623778946
Probenecid,Conf 2,0.8325660351396212
Tegafur-uracil,Conf 11,0.8323076131510027
Zidovudine,Conf 1,0.8322679636793416
Medifoxamine,Conf 70,0.83225554246832
Efavirenz,Conf 15,0.8322218302135499
Drospirenone,Conf 13,0.832220501834077
Brompheniramine,Conf 11,0.8320752614883303
N-acetyltyrosine,Conf 3,0.8320413355123248
Desoxycorticosterone acetate,Conf 8,0.8319950546784181
Mephenesin,Conf 113,0.8319629303068592
Romidepsin,Conf 70,0.8317762298289375
Methotrimeprazine,Conf 96,0.8316405525843014
Brexanolone,Conf 27,0.8315964125414944
Kinetin,Conf 61,0.8314315158200892
"1,2-icosapentoyl-sn-glycero-3-phosphoserine",Conf 1,0.8313417264333288
Diclofenamide,Conf 101,0.8312507132613405
Avibactam,Conf 28,0.8311925175306092
Pimethixene,Conf 77,0.8311869332029659
Ergometrine,Conf 60,0.8310649295933694
Levosalbutamol,Conf 85,0.8310565707386831
Magnesium ascorbate,Conf 7,0.8309380748767365
Felbamate,Conf 26,0.8308631089737887
Naphazoline,Conf 8,0.8308507413967895
Lauric acid,Conf 50,0.8307296587767148
Ticlopidine,Conf 41,0.8306951340506687
Levomenol,Conf 16,0.8306281223138678
Guanadrel,Conf 98,0.8305988530141436
Noscapine,Conf 119,0.8305877501782084
Abiraterone,Conf 55,0.8305559256228793
Testolactone,Conf 1,0.8304336067847863
Dextromethorphan,Conf 52,0.8303173010354702
Imiquimod,Conf 33,0.8303010549939192
Phenyl salicylate,Conf 144,0.8302645356041243
Vortioxetine,Conf 35,0.8302251047835083
Tazobactam,Conf 14,0.830199594033336
Orciprenaline,Conf 32,0.8301414754649912
Azelastine,Conf 12,0.830130141823503
Dorzolamide,Conf 22,0.830125812175776
Ambrisentan,Conf 124,0.8299708130691508
Trolamine salicylate,Conf 43,0.8299477398881414
Fluticasone,Conf 24,0.8298093760755091
Bupropion,Conf 20,0.8298065578721391
Ferrous ascorbate,Conf 171,0.8297898205444484
Midostaurin,Conf 49,0.829789522413125
Nelarabine,Conf 26,0.8297820084852952
Fluocinonide,Conf 12,0.8296982186120219
Acamprosate,Conf 62,0.8296746624549733
Tinidazole,Conf 84,0.8296462487568819
Nitisinone,Conf 11,0.8295560714518758
Oxybenzone,Conf 92,0.8293057781299646
Dexibuprofen,Conf 34,0.8288230580017766
Etomidate,Conf 16,0.8286626959130812
Risedronic acid,Conf 34,0.8280669142806112
