Drug,Best Conf,Cosine Similarity
Oxacillin,Conf 128,0.7960675338228009
Dihydro-alpha-ergocryptine,Conf 66,0.7960666272602545
Lapatinib,Conf 30,0.7960332760881977
Potassium sulfate,Conf 1,0.7959548730051216
Biotin,Conf 148,0.795953224192914
Capsaicin,Conf 63,0.7959375757300932
Carbidopa,Conf 78,0.7957738927415022
Olsalazine,Conf 130,0.7956980427271534
Piroxicam,Conf 46,0.7955885183403791
Sodium tartrate,Conf 54,0.7955854552998708
Butylparaben,Conf 20,0.795566463912268
Permethrin,Conf 79,0.7955352267831237
Metaraminol,Conf 62,0.7955139350083349
Telbivudine,Conf 36,0.7954903999222074
Deserpidine,Conf 39,0.7954752818494052
Cefpiramide,Conf 33,0.79542351222519
Prussian blue,Conf 51,0.7953895680513985
Tezacaftor,Conf 36,0.7953706491811489
Meropenem,Conf 119,0.795239310583338
Protriptyline,Conf 128,0.7952065222894377
Magnesium citrate,Conf 12,0.7951370062605447
Menadiol diphosphate,Conf 33,0.7951172089745246
Segesterone acetate,Conf 6,0.7951128449271019
Solriamfetol,Conf 23,0.7950849154518631
Lasofoxifene,Conf 37,0.7950759458275958
Phenylethyl resorcinol,Conf 30,0.7950208901410704
Magnesium ascorbate,Conf 33,0.7949878280025428
Ospemifene,Conf 25,0.7949336533268582
Gefitinib,Conf 29,0.7948929972484154
Esomeprazole,Conf 105,0.7948595740198844
Triamterene,Conf 148,0.7948441326000127
Sulfinpyrazone,Conf 45,0.7948198427944014
Fexofenadine,Conf 16,0.7947771787527085
Dipivefrin,Conf 53,0.7946601490805355
Methyldopa,Conf 54,0.7946390965267291
Flurandrenolide,Conf 33,0.7945579296159594
Revefenacin,Conf 197,0.7945311401749199
Baricitinib,Conf 48,0.7945067006307719
Olmesartan,Conf 22,0.7945021302026731
Benperidol,Conf 62,0.7944787503612336
Desvenlafaxine,Conf 33,0.79443630528885
Ceforanide,Conf 231,0.7944192526965789
Quinine,Conf 66,0.7943989945308871
Oxtriphylline,Conf 6,0.7943894620994585
Diflorasone,Conf 22,0.7943365470143591
Eravacycline,Conf 33,0.794301092673915
Nilvadipine,Conf 130,0.794264625482829
Fluticasone,Conf 25,0.794237990642114
Fluvoxamine,Conf 116,0.7942055251099771
Acemetacin,Conf 12,0.7941555326586812
Flavin adenine dinucleotide,Conf 8,0.79415267183514
Lodoxamide,Conf 31,0.7941486679111771
Nifedipine,Conf 71,0.7941108750985427
Dimetindene,Conf 37,0.7940537457696613
Dobutamine,Conf 11,0.7940100822133467
Stavudine,Conf 16,0.7939970142705706
Meticrane,Conf 53,0.7939867335506859
Lacosamide,Conf 19,0.7939548688286064
Hydrocortamate,Conf 23,0.7938782617064339
Rucaparib,Conf 2,0.793750021254758
Didanosine,Conf 87,0.7937361658634892
Clofarabine,Conf 144,0.7937068782556934
Testosterone enantate benzilic acid hydrazone,Conf 200,0.7937032918635187
Phloxine B,Conf 156,0.7936295012067988
Clothiapine,Conf 21,0.7936081573341947
Levodopa,Conf 103,0.7935791565979584
Lumefantrine,Conf 196,0.7935697562671549
Sulfacytine,Conf 111,0.7935429302246448
Gemcitabine,Conf 27,0.7935220159143705
Dexlansoprazole,Conf 60,0.79349258795288
Cefdinir,Conf 129,0.7934316037970273
Repaglinide,Conf 126,0.7934034214803075
Abacavir,Conf 13,0.7933704302857237
Cilostazol,Conf 55,0.7933404387811824
Triethylenetetramine,Conf 10,0.7933312240746945
Risedronic acid,Conf 33,0.7933114273440868
Ajmaline,Conf 50,0.7932486648056359
Cromoglicic acid,Conf 70,0.7932362456372327
Trandolapril,Conf 183,0.7931963191473143
Cefradine,Conf 96,0.793193831057801
Perindopril,Conf 96,0.7931365859133435
Carteolol,Conf 113,0.7931108607761358
Picosulfuric acid,Conf 21,0.793064091964299
Tibolone,Conf 12,0.7927760741646207
Avanafil,Conf 95,0.7926820678778731
DL-dimyristoylphosphatidylcholine,Conf 1,0.7926792921306396
Colchiceine,Conf 2,0.7924807924835501
Levomilnacipran,Conf 41,0.7924112264916119
Ecamsule,Conf 70,0.792325311557283
Ciclesonide,Conf 98,0.7922482872764356
Tubocurarine,Conf 106,0.7921783254675924
Migalastat,Conf 121,0.7921327566061549
Linagliptin,Conf 23,0.7919941910498012
Minocycline,Conf 22,0.7919008714538649
Romidepsin,Conf 49,0.7918465469084233
Eplerenone,Conf 19,0.7918158286972831
Midostaurin,Conf 153,0.7917637465805529
Palmitic Acid,Conf 51,0.7917250533837628
Bisacodyl,Conf 7,0.7915662765969245
Loteprednol etabonate,Conf 11,0.7915361207617713
Metoclopramide,Conf 89,0.7915317285417951
Chloroprocaine,Conf 93,0.791486852079473
Moxisylyte,Conf 39,0.7914584218741872
Talazoparib,Conf 19,0.7913843091980899
Travoprost,Conf 110,0.791298583051423
Mefenamic acid,Conf 67,0.7912961648905781
Bisoxatin,Conf 157,0.790984437071338
Remifentanil,Conf 65,0.7909643109282245
Disperse Blue 106,Conf 86,0.790958387989747
L-Glutamine,Conf 92,0.7909370281428063
Darifenacin,Conf 100,0.7908825181078195
Steviolbioside,Conf 26,0.7907762235347121
Cefprozil,Conf 71,0.7907633738696637
"Sodium phosphate, dibasic",Conf 46,0.7907098550957965
Methotrimeprazine,Conf 109,0.7906998519380212
Moclobemide,Conf 14,0.7906921173212627
Monobenzone,Conf 65,0.7906814322175822
Brexanolone,Conf 21,0.7905611921239618
Lomitapide,Conf 113,0.790406887049843
Eprosartan,Conf 204,0.7903776506795994
Zafirlukast,Conf 1,0.7903596370735092
Topotecan,Conf 81,0.7903541931602953
Bisoprolol,Conf 16,0.79032628249759
Clevidipine,Conf 17,0.7903181296482946
Brivudine,Conf 20,0.7900912399315348
Manidipine,Conf 176,0.7899648672103234
Felbamate,Conf 12,0.7898882932154199
Elexacaftor,Conf 147,0.7897412882410788
Rufinamide,Conf 50,0.789733105345259
Sulfanilamide,Conf 40,0.7897312846160558
Cetyl alcohol,Conf 119,0.7896460877406674
Mepenzolate,Conf 123,0.7896373494059723
Ivosidenib,Conf 4,0.7896147639997084
Parecoxib,Conf 136,0.7895710137750042
Ingenol mebutate,Conf 131,0.7894940591367795
Olaparib,Conf 19,0.7894925122787371
Methscopolamine,Conf 41,0.789447981880292
Citrulline,Conf 122,0.7893709397995949
Isopropyl myristate,Conf 303,0.789360875140335
Cholecalciferol,Conf 54,0.7893521590438164
Beclomethasone dipropionate,Conf 21,0.7892818413704679
Nilotinib,Conf 140,0.7892168822095071
Glutathione,Conf 36,0.7891718497445653
Valine,Conf 15,0.7891287294808121
Stearic acid,Conf 157,0.7891266042937198
Tocainide,Conf 108,0.7890775187512419
Ceftobiprole,Conf 147,0.789070038434713
Hydroxyzine,Conf 10,0.7890681200566672
Besifloxacin,Conf 1,0.788974829045097
Vorapaxar,Conf 94,0.788949175112968
Hydroxystilbamidine,Conf 47,0.7889032768013314
Procaine merethoxylline,Conf 54,0.7888763009708416
Cytarabine,Conf 26,0.7887241957236042
Zonisamide,Conf 17,0.7886460161963752
Roflumilast,Conf 71,0.7885637171579107
Isoniazid,Conf 19,0.7885361379059785
Iobenguane,Conf 13,0.7883609179858418
Disopyramide,Conf 102,0.7883524797633944
Tropisetron,Conf 11,0.7882511000466603
Menthyl salicylate,Conf 47,0.7882094536976957
Mifepristone,Conf 63,0.7881697794807322
Naratriptan,Conf 92,0.7881403883280801
Ouabain,Conf 12,0.7881230141035142
Moexipril,Conf 55,0.7881199415373659
Omadacycline,Conf 24,0.7881139628739399
Zanubrutinib,Conf 5,0.7880804923147827
Nomegestrol,Conf 20,0.7880668157207201
Neratinib,Conf 3,0.7880446865600218
Calcium glycerophosphate,Conf 81,0.787962085884747
Nicardipine,Conf 114,0.7879390134989042
Tadalafil,Conf 41,0.7879082879125137
Loxoprofen,Conf 104,0.7878747439584913
Flutamide,Conf 1,0.7878311913910002
Umeclidinium,Conf 18,0.7878053918505461
Uridine triacetate,Conf 117,0.7877467226911058
Spiramycin,Conf 76,0.7876880505426498
Binimetinib,Conf 19,0.7876469311003266
Dicoumarol,Conf 24,0.7876277505013057
Zuclopenthixol,Conf 49,0.787598557236699
Metyrosine,Conf 82,0.7875566254895618
Saquinavir,Conf 16,0.7874576557634799
Erythrityl tetranitrate,Conf 229,0.7873742108520855
Methsuximide,Conf 143,0.7873309119395533
Vorinostat,Conf 16,0.7872798420990895
Sodium carbonate,Conf 25,0.7872516734781344
Norethynodrel,Conf 16,0.7872464032918955
Famciclovir,Conf 74,0.7872420301298328
Resorcinol monoacetate,Conf 58,0.7872399945428343
Pipradrol,Conf 37,0.7872335360542168
Fursultiamine,Conf 5,0.7871020808546422
Bazedoxifene,Conf 79,0.7870882180549965
Secnidazole,Conf 7,0.7870836351475883
L-Lysine,Conf 20,0.7870527845758335
Acamprosate,Conf 205,0.7870464293206556
Quinethazone,Conf 20,0.7870185395859501
Larotrectinib,Conf 61,0.7869108833078091
Diacetyl benzoyl lathyrol,Conf 131,0.7868257679334258
Nalbuphine,Conf 47,0.7867389376167435
Netarsudil,Conf 103,0.7867156163080464
Osimertinib,Conf 84,0.7866569283378859
Cladribine,Conf 99,0.7865479594525603
Eletriptan,Conf 110,0.7865227472506047
Ethyl ferulate,Conf 148,0.7865100585017345
Iothalamic acid,Conf 2,0.7865089160030175
Sufentanil,Conf 104,0.7861380226634321
Tromantadine,Conf 43,0.7861249471088262
Demecarium,Conf 217,0.7861064828899998
Fingolimod,Conf 17,0.7858673086681504
Pretomanid,Conf 83,0.7858528350706482
Thonzylamine,Conf 138,0.7858175754923172
Aminosalicylic acid,Conf 168,0.7858103231162008
Dimenhydrinate,Conf 62,0.7857930127682302
Trametinib,Conf 20,0.7857123694715227
Diethylstilbestrol,Conf 71,0.7856452739073506
Erdosteine,Conf 12,0.7855334071233044
Procarbazine,Conf 78,0.78548131780119
Pinacidil,Conf 54,0.7854738235789473
Deflazacort,Conf 3,0.7854539021017996
Ceftaroline fosamil,Conf 21,0.7854050637371196
Bethanidine,Conf 40,0.7853164963738168
Minoxidil,Conf 53,0.7853149945675686
Latamoxef,Conf 40,0.7852890558950191
Ritiometan,Conf 96,0.7852684450977211
Triclocarban,Conf 42,0.7852341952411319
Pentetic acid,Conf 173,0.7851732083846702
Podofilox,Conf 74,0.784943543429639
Pindolol,Conf 69,0.7848347010514424
Lorazepam,Conf 37,0.7848218273307522
Ulipristal,Conf 84,0.7847018077039652
Sodium feredetate,Conf 25,0.7846426921102538
Metformin,Conf 117,0.7845796798715515
Docosanol,Conf 247,0.7845074600856453
Proxibarbal,Conf 31,0.7844779412336949
Mephenesin,Conf 64,0.7843625479267473
Desoxycorticosterone acetate,Conf 7,0.7843540309084631
Zolmitriptan,Conf 15,0.784350463936828
Ticagrelor,Conf 163,0.7843026205648712
Atovaquone,Conf 46,0.7841910448595502
Capmatinib,Conf 33,0.7841587452674639
Resorcinol,Conf 49,0.7841421501415856
Zoledronic acid,Conf 26,0.7839280242574374
Amiodarone,Conf 60,0.7838839724695915
Vilazodone,Conf 25,0.7838739772197304
Butaperazine,Conf 149,0.7838621335656039
Telmisartan,Conf 12,0.7838112661951436
Omacetaxine mepesuccinate,Conf 136,0.7838015577743618
Carboxin,Conf 5,0.7835952932784078
Vanillyl butyl ether,Conf 34,0.7835274598081529
Isavuconazole,Conf 54,0.7835070598569858
Nintedanib,Conf 33,0.7834684526762994
Prednicarbate,Conf 85,0.7834612354956898
"N-Cyclohexyl-N'-phenyl-1,4-phenylenediamine",Conf 17,0.7832847458688759
Ergometrine,Conf 2,0.7832787407076931
Dipotassium phosphate,Conf 2,0.7832548026096279
Lercanidipine,Conf 181,0.7832451169744749
Meticillin,Conf 195,0.7832152733830914
Acalabrutinib,Conf 74,0.7832081169149847
Benzydamine,Conf 95,0.7831729222119855
Dapsone,Conf 30,0.7831472729667753
Febuxostat,Conf 17,0.7831077200283382
Pimavanserin,Conf 33,0.7830733728421164
Debrisoquine,Conf 111,0.78298873580701
N-acetyltyrosine,Conf 147,0.7829717739399966
Tolfenamic acid,Conf 81,0.7829506365248647
Mizolastine,Conf 57,0.7829270622211152
Guanfacine,Conf 42,0.7829201008916081
Loratadine,Conf 12,0.7829193061014732
Irbesartan,Conf 140,0.7828409292921873
Carglumic acid,Conf 50,0.7826813225211388
Tofacitinib,Conf 87,0.7826591583464747
Iophendylate,Conf 118,0.7826373711594181
Oxaprozin,Conf 90,0.7826328985034163
Dorzolamide,Conf 12,0.7825551120855306
Ferrous succinate,Conf 31,0.7825255562103791
Testosterone enanthate,Conf 46,0.7825220301354138
Calcifediol,Conf 27,0.7824719607663985
Sertraline,Conf 41,0.7824203216663757
Levetiracetam,Conf 56,0.7824039803280797
Ferrous cysteine glycinate,Conf 63,0.7823782877519813
Arzoxifene,Conf 23,0.7823195933238931
Nickel sulfate,Conf 23,0.7823006533008102
Doxercalciferol,Conf 14,0.7821562546428562
Zidovudine,Conf 125,0.7821301147542181
Adenosine,Conf 77,0.7820815671328519
Varenicline,Conf 15,0.7820738370116285
Esketamine,Conf 4,0.7820648464009036
Dehydrocholic acid,Conf 34,0.7819817304100734
Teniposide,Conf 35,0.7819814192552073
Atorvastatin,Conf 38,0.7818514311181755
Nicorandil,Conf 40,0.7818305898049106
Sodium oxybate,Conf 48,0.781826185523726
Estramustine phosphate,Conf 140,0.7817619486687813
Rescinnamine,Conf 22,0.7815552033709311
Ulobetasol,Conf 5,0.7815373832254902
Cefamandole,Conf 122,0.7815258023474231
Methylergometrine,Conf 13,0.7814056620356676
Abiraterone,Conf 43,0.7814056560412435
Idoxuridine,Conf 76,0.7813813176914999
Bilastine,Conf 59,0.7813726641767647
Phenelzine,Conf 132,0.7813000363953457
Abemaciclib,Conf 178,0.7812279550911401
Vildagliptin,Conf 32,0.7811440150657255
Hexylresorcinol,Conf 272,0.7811376793856567
Rupatadine,Conf 82,0.7810814482808396
Norgestimate,Conf 34,0.7810731061275716
Levocabastine,Conf 21,0.7810619442119373
Finafloxacin,Conf 12,0.7810565488341547
Guanadrel,Conf 10,0.7809521301024784
Macitentan,Conf 118,0.7809213562324783
Metergoline,Conf 112,0.7809030586576982
Triclabendazole,Conf 39,0.7808560461797824
Dihydroergocristine,Conf 182,0.7807590212244792
Ornithine,Conf 36,0.7807333642792028
Carindacillin,Conf 135,0.7807293087968704
Tipranavir,Conf 137,0.7806564041494207
Tiaprofenic acid,Conf 129,0.7806528339899884
Montelukast,Conf 199,0.7804608613818711
Ascorbic acid,Conf 31,0.7804527953006135
Probenecid,Conf 26,0.7804431091800703
Etidocaine,Conf 82,0.7804294129570115
Procainamide,Conf 111,0.7803665055022181
Molsidomine,Conf 11,0.780302651254311
Olanzapine,Conf 30,0.780266337935154
Ritonavir,Conf 14,0.7802125146829229
Carbenicillin,Conf 13,0.7800353630792061
Tenoxicam,Conf 20,0.7800161317602015
4-(Isopropylamino)diphenylamine,Conf 45,0.7800046735825177
Zofenopril,Conf 5,0.7799657232331324
Ribociclib,Conf 19,0.7799265162222272
Cefazolin,Conf 92,0.7798532326032237
Lauric acid,Conf 167,0.7798518159729577
Phenylephrine,Conf 76,0.7797035228550883
Levonordefrin,Conf 56,0.779690175965275
Eslicarbazepine,Conf 16,0.7796836191110083
Prilocaine,Conf 21,0.7796784437865271
Tacrolimus,Conf 14,0.7796002951088667
Acetaminophen,Conf 83,0.7794629764975944
Lormetazepam,Conf 26,0.7794432037410063
Empagliflozin,Conf 266,0.7792810961731812
Ozenoxacin,Conf 41,0.779248876961892
Isosorbide,Conf 27,0.7791673857553256
Rolapitant,Conf 77,0.779157628292796
Entrectinib,Conf 26,0.7791180645380328
Pseudoephedrine,Conf 39,0.77876217894752
Methylparaben,Conf 29,0.7785685757715957
Morphine,Conf 14,0.778379566795141
Aripiprazole,Conf 45,0.778367505297234
Gemfibrozil,Conf 166,0.7783405570070691
Mazindol,Conf 59,0.7782726144380191
Efinaconazole,Conf 41,0.77825960955729
Periciazine,Conf 85,0.7780995971134289
Scopolamine,Conf 4,0.7779991500696146
Norgestrel,Conf 77,0.7779854268387176
Piretanide,Conf 33,0.7778190550293665
Hydralazine,Conf 134,0.7776627316523465
Clonidine,Conf 2,0.7776071385244366
Fenofibrate,Conf 41,0.7775702095046777
Tioconazole,Conf 73,0.7773958763615433
Brompheniramine,Conf 22,0.7773874086406805
Malathion,Conf 8,0.777333853075544
Uracil mustard,Conf 122,0.7772674822835788
Nedocromil,Conf 41,0.7771459403179553
Diiodohydroxyquinoline,Conf 40,0.7770084590631273
Etacrynic acid,Conf 31,0.7767908129808001
Zopiclone,Conf 53,0.7767282753604632
Bezafibrate,Conf 36,0.7766561744948767
Plerixafor,Conf 102,0.7766236754516934
Pralatrexate,Conf 128,0.7765686513481755
Estrone sulfate,Conf 64,0.7765472763628682
Lomustine,Conf 237,0.7765174458020073
Proflavine,Conf 95,0.7764974179477205
Temazepam,Conf 25,0.7764811742701043
Ertugliflozin,Conf 66,0.7764671190370273
Pitavastatin,Conf 39,0.776448734712069
Bumadizone,Conf 3,0.7764206296426852
Terazosin,Conf 92,0.7762206323076071
Oxidronic acid,Conf 22,0.776139229668834
Hexetidine,Conf 4,0.7760631452711269
Bedaquiline,Conf 40,0.7760590150068598
Gestrinone,Conf 25,0.776043775082226
Dronedarone,Conf 195,0.7759316914873015
Cyclophosphamide,Conf 27,0.775902700086387
Clobetasol,Conf 36,0.7758180489699411
Lesinurad,Conf 97,0.7758169480593448
Benzethonium,Conf 17,0.77578052771063
Masoprocol,Conf 3,0.7754960263731897
Fluocinonide,Conf 22,0.7753549742846668
Cetirizine,Conf 166,0.7753535479638238
Dienogest,Conf 10,0.7752852208402535
Eribulin,Conf 41,0.7752807068718504
Diroximel fumarate,Conf 249,0.7752185728374119
Indigotindisulfonic acid,Conf 26,0.7750978612707379
Biperiden,Conf 71,0.7750289828168794
Ipratropium,Conf 49,0.7749806582988332
Calcium acetate,Conf 6,0.7748895545490404
Chlorpropamide,Conf 76,0.7748856262366178
Anisindione,Conf 48,0.7748344760326328
Lofexidine,Conf 6,0.7748043155187997
Dolasetron,Conf 110,0.774789878653954
Duloxetine,Conf 12,0.774721617900678
Difluprednate,Conf 22,0.7746725365312498
Demeclocycline,Conf 30,0.7745763124512968
Thiothixene,Conf 25,0.7745348535348184
Carbamide peroxide,Conf 133,0.7744843813517244
Ferrous fumarate,Conf 13,0.7744740432361781
Ibrutinib,Conf 9,0.7744515742064532
Choline salicylate,Conf 58,0.7740954144657942
Prucalopride,Conf 131,0.7740749288610597
Aprepitant,Conf 292,0.7740417191113218
Hexaminolevulinate,Conf 141,0.7739370486490711
Aminoglutethimide,Conf 65,0.7737972041298666
Fluconazole,Conf 35,0.7735811069420053
Gestonorone caproate,Conf 49,0.7735637870771304
Ethyl salicylate,Conf 89,0.7735218571717141
Celecoxib,Conf 56,0.773472185902597
Aminocaproic acid,Conf 53,0.7734418046945796
Tazarotene,Conf 26,0.7734376340194232
Selexipag,Conf 100,0.7733827141441618
Vismodegib,Conf 21,0.7733528106012759
Brexpiprazole,Conf 79,0.7732513363976177
Ibuprofen,Conf 52,0.773080169544307
Paricalcitol,Conf 57,0.7729773933757875
Levocetirizine,Conf 112,0.7728735910543655
Lasmiditan,Conf 222,0.7726795289377019
Nitroprusside,Conf 26,0.7725919099066452
Ergotamine,Conf 4,0.7724313371549116
Bioallethrin,Conf 18,0.7723240204795596
Tolmetin,Conf 51,0.7722562358575779
Tritoqualine,Conf 96,0.7722393165909016
Metyrapone,Conf 69,0.7722357605584877
Norfloxacin,Conf 57,0.7720230359057186
Enzalutamide,Conf 4,0.771869734157456
Bromperidol,Conf 18,0.7718086947713113
Cyclothiazide,Conf 2,0.7717221834054945
Flavoxate,Conf 2,0.7717140196384977
Chlorambucil,Conf 72,0.7716434769413588
Antrafenine,Conf 132,0.7715890812616601
Gentian violet cation,Conf 73,0.7715520821653197
Budesonide,Conf 12,0.7715289535004521
Linoleic acid,Conf 109,0.7713809463845869
"Sodium 1,2-Dipalmitoyl-sn-glycero-3-phospho-(1'-rac-glycerol)",Conf 18,0.771182129696786
Tioguanine,Conf 70,0.7710400937302639
Drospirenone,Conf 40,0.7709791214704842
Perhexiline,Conf 16,0.7709681088111985
Sulisobenzone,Conf 19,0.7709644672387801
Methylprednisone,Conf 1,0.7708759205241157
Acyclovir,Conf 51,0.7708241826858959
Apalutamide,Conf 81,0.7707235241018227
Emedastine,Conf 6,0.7707195954260647
Oxandrolone,Conf 116,0.7706223878942321
Pimethixene,Conf 23,0.7704730284791916
Prasugrel,Conf 13,0.7703713387156294
Etoricoxib,Conf 58,0.7703508668300959
Terpin hydrate,Conf 11,0.7703055547777333
Medroxyprogesterone acetate,Conf 5,0.7702640473992507
Gatifloxacin,Conf 93,0.770261099316496
Vecuronium,Conf 64,0.7702053009023567
Baloxavir marboxil,Conf 5,0.770177837578687
Cefaclor,Conf 30,0.7701697700612332
Ephedrine,Conf 50,0.7699490596777104
Clofibrate,Conf 6,0.7698858977274207
Dolutegravir,Conf 61,0.7696652381917538
Troleandomycin,Conf 34,0.769588647219441
Iocetamic acid,Conf 3,0.7693409710863551
Pyrazinamide,Conf 27,0.7690887029958429
Huperzine A,Conf 40,0.7690546197463376
Fluorometholone,Conf 33,0.7690334782594395
Cefpirome,Conf 65,0.7689233592212371
Iodipamide,Conf 45,0.7688092631611436
Amlodipine,Conf 47,0.7686413155654962
DL-alpha-Tocopherol,Conf 28,0.7685179034813817
Methyl nicotinate,Conf 5,0.7684312704250906
Bromhexine,Conf 80,0.7683827118469406
Isotretinoin,Conf 96,0.7683186641539088
Betazole,Conf 65,0.7682643949986384
Ubrogepant,Conf 2,0.7682009682638817
Clobetasol propionate,Conf 91,0.7681962729769793
Methylnaltrexone,Conf 35,0.7681878215658252
Propylparaben,Conf 33,0.7681269557481614
Tramadol,Conf 80,0.7679129589039334
Upadacitinib,Conf 54,0.7678942853128665
Atazanavir,Conf 31,0.7678804247215303
Tedizolid phosphate,Conf 83,0.7678416992098263
Escitalopram,Conf 17,0.767738126527597
Gamolenic acid,Conf 175,0.7677087456945072
Digoxin,Conf 13,0.7677023802487297
Estramustine,Conf 73,0.767561097827703
Ranitidine,Conf 181,0.7674763992981042
Alpelisib,Conf 78,0.7674615414540178
Oxyphenonium,Conf 8,0.7674429553297071
Lumiracoxib,Conf 1,0.7673412137783449
Penbutolol,Conf 124,0.7673299936427904
Bicalutamide,Conf 79,0.7672008998281046
Letrozole,Conf 9,0.76717445989571
Ethyl hydroxybenzoate,Conf 54,0.7671729073132458
Miglitol,Conf 11,0.7671219631176521
Halofantrine,Conf 3,0.7670381305319833
Florbetapir (18F),Conf 49,0.7668936586808797
Pimozide,Conf 187,0.7668490547059622
Isoxaflutole,Conf 266,0.7667796220464171
Moxifloxacin,Conf 3,0.7666671913527437
Phenyltoloxamine,Conf 6,0.7665785405766233
Lacidipine,Conf 49,0.7665716468543639
Hydroxyprogesterone caproate,Conf 18,0.7665385928006113
Rizatriptan,Conf 57,0.7664848934165452
Pregnenolone,Conf 8,0.7661342487126183
Taurine,Conf 34,0.7660231549050546
Elvitegravir,Conf 86,0.7659931196119104
Warfarin,Conf 7,0.7659693217127396
Tetrofosmin,Conf 133,0.7659524757720915
Noxytiolin,Conf 59,0.765831269256896
Reboxetine,Conf 11,0.7658155848728994
Idebenone,Conf 103,0.7657967761818615
Dextrothyroxine,Conf 133,0.7654293984988322
Avibactam,Conf 28,0.7653658553254117
Vernakalant,Conf 71,0.7652694628581489
p-Phenylenediamine,Conf 89,0.7652357941632202
Phylloquinone,Conf 338,0.7652054837860984
Lurasidone,Conf 37,0.7650757404506862
Oxybenzone,Conf 171,0.7650212227890605
Rivaroxaban,Conf 2,0.7648282152769412
Zalcitabine,Conf 51,0.7647459336457604
Citalopram,Conf 23,0.7646546434281569
Mesalazine,Conf 37,0.7646054736308581
Tasimelteon,Conf 41,0.76451378423793
Iloperidone,Conf 100,0.7645069249126712
Aclidinium,Conf 144,0.764451731647759
Felodipine,Conf 8,0.7640896634063306
Aminobenzoic acid,Conf 27,0.7640674503232738
Bisphenol A diglycidyl ether,Conf 32,0.7639554549138023
Sitagliptin,Conf 30,0.763925668111566
Procyclidine,Conf 26,0.7638826661264081
Etomidate,Conf 164,0.7638600874033529
Tipiracil,Conf 20,0.7637898684610394
Clomifene,Conf 6,0.763773088394802
Prazosin,Conf 50,0.7637640692779438
Enprofylline,Conf 12,0.7637469264892797
Tiagabine,Conf 160,0.7637205498514352
Conivaptan,Conf 140,0.7633073717721905
Methoxyphenamine,Conf 209,0.7632139514916617
Pentoxifylline,Conf 95,0.7630804969773709
Lidoflazine,Conf 47,0.7629588514299476
Nitrendipine,Conf 5,0.7629071285136653
Thonzonium,Conf 170,0.7628297524137383
Metacycline,Conf 38,0.7627791006849027
Flibanserin,Conf 103,0.7625055326798278
Dipyrithione,Conf 143,0.7624595654005029
Ethynodiol diacetate,Conf 75,0.7624016658890944
Lumateperone,Conf 209,0.7623091571828752
Flutemetamol (18F),Conf 69,0.7622987479349796
Fluorouracil,Conf 51,0.7622772424830521
Busulfan,Conf 46,0.7621026594943827
Meradimate,Conf 42,0.7619949078029087
Cyproheptadine,Conf 61,0.7619288917847757
Bronopol,Conf 28,0.7618520773586089
Triclosan,Conf 20,0.7617546047288992
Risperidone,Conf 11,0.7616126312122847
Imipramine,Conf 143,0.7613452964008308
Raltegravir,Conf 84,0.7611709559125766
Bromothalonil,Conf 76,0.7611140558858149
Tropicamide,Conf 45,0.7611121575296105
Ketorolac,Conf 13,0.7610099393065691
Rolitetracycline,Conf 17,0.7609443188904201
Florbetaben (18F),Conf 22,0.7608251965271287
Clozapine,Conf 46,0.760709819979078
Trifarotene,Conf 52,0.7604425339311138
Brivaracetam,Conf 41,0.7603912361999021
Quetiapine,Conf 24,0.7603064755199908
Delafloxacin,Conf 161,0.7602917847147649
Vinflunine,Conf 21,0.7601846056109425
Floxuridine,Conf 34,0.7600505495478985
Ciclopirox,Conf 150,0.7599400667615995
Nitisinone,Conf 172,0.7598563067153404
Retapamulin,Conf 25,0.7598050502596516
Methohexital,Conf 38,0.7597999638058065
Pipecuronium,Conf 14,0.7597582837687606
Terconazole,Conf 91,0.7592168436201192
Diclofenamide,Conf 89,0.7591525607954152
Natamycin,Conf 4,0.75882156027388
Cetylpyridinium,Conf 208,0.7587960095442018
Nabumetone,Conf 38,0.7587700158255675
Rivastigmine,Conf 4,0.7587230706916843
Phentolamine,Conf 33,0.7584627532703432
Testolactone,Conf 17,0.758411279597094
Desonide,Conf 18,0.7580073575392884
Dexibuprofen,Conf 28,0.7579919014187607
Fluticasone furoate,Conf 110,0.7579510191429619
Armodafinil,Conf 59,0.7575772365999303
Loxapine,Conf 9,0.7574081340016312
Dihydroergocornine,Conf 137,0.7573204674057252
Cannabidiol,Conf 76,0.757296233472615
Oxazepam,Conf 99,0.7571627287480868
Telithromycin,Conf 45,0.7570793684180633
Etofamide,Conf 21,0.7569279448740698
Domiphen,Conf 112,0.7568783648665212
Pramipexole,Conf 2,0.7568763876179938
Deferiprone,Conf 85,0.7567441013940901
Solifenacin,Conf 39,0.7566938531153133
Diltiazem,Conf 128,0.7566773121049833
Cabozantinib,Conf 79,0.7565967025922884
Fenbufen,Conf 53,0.7564564743305152
Benzododecinium,Conf 393,0.756387741502498
Letermovir,Conf 79,0.7563085800442874
Pentolinium,Conf 58,0.7562734737575282
Cephaloglycin,Conf 56,0.7561556284572856
Ponatinib,Conf 4,0.7561162870874333
Nateglinide,Conf 89,0.756039592955016
Ethotoin,Conf 9,0.7558677973810773
Phenobarbital,Conf 24,0.7557738595875811
Octinoxate,Conf 236,0.7557421326096603
Cabergoline,Conf 12,0.7556444373466913
Alfacalcidol,Conf 35,0.7556439638350196
