Drug,Best Conf,Cosine Similarity
Salmeterol,Conf 450,0.7412275347262847
Fluorescein,Conf 156,0.7408523870418661
Armodafinil,Conf 223,0.7406513774655863
Pentosan polysulfate,Conf 216,0.7406133319871882
Aprepitant,Conf 325,0.7405864251246191
Ferrous cysteine glycinate,Conf 91,0.7404056332052771
Carbamide peroxide,Conf 178,0.7401264558839803
Hydrogen fluoride,Conf 104,0.7397182547186248
Calcium glucoheptonate,Conf 425,0.738774564766077
Cetirizine,Conf 192,0.7384417155677627
Dopexamine,Conf 447,0.738401861313429
Methazolamide,Conf 84,0.7382301782537659
Estramustine phosphate,Conf 191,0.736522106273186
Aripiprazole,Conf 294,0.7351558934011327
Anastrozole,Conf 257,0.7340928164208854
Sodium citrate,Conf 177,0.7339630210782697
Ribostamycin,Conf 317,0.7336230731710041
Sulfadoxine,Conf 272,0.7325554969438219
Chlorambucil,Conf 250,0.7322715907179346
Rabeprazole,Conf 297,0.7319301393661986
Mefenamic acid,Conf 192,0.7317944235287371
Diflorasone,Conf 97,0.7317297313402815
Lapyrium,Conf 425,0.731320957303138
Lisinopril,Conf 344,0.7312873478224532
Vinorelbine,Conf 12,0.7311142460232544
Berberine,Conf 109,0.7310597585665495
Butoconazole,Conf 389,0.7309955569309808
Hydroxyethyl cellulose,Conf 49,0.7309653484645776
Metergoline,Conf 173,0.729385503272252
Hydrocortisone succinate,Conf 161,0.7292620655848571
Lapatinib,Conf 189,0.7289724225510743
Nitrite,Conf 139,0.7283748722172845
Potassium,Conf 3,0.7282003778374495
Bicalutamide,Conf 172,0.7267184818199637
Omacetaxine mepesuccinate,Conf 166,0.7264934945150149
Bromhexine,Conf 269,0.7261138395090599
Tipiracil,Conf 174,0.7260210309800086
Rotigotine,Conf 136,0.725698350710503
Tirofiban,Conf 319,0.7253737786530058
Metocurine,Conf 39,0.7252015307479196
Magnesium gluconate,Conf 103,0.7251828489366187
"2,2'-Dibenzothiazyl disulfide",Conf 174,0.7242068491841747
Artemether,Conf 88,0.7240091900638032
Olanzapine,Conf 181,0.7238308956006975
Alpelisib,Conf 277,0.7231930265818475
Edoxaban,Conf 73,0.7221400565742359
Udenafil,Conf 263,0.7210768721514463
Fluvastatin,Conf 212,0.7206808306359718
Potassium carbonate,Conf 33,0.720506097038292
Ketoconazole,Conf 233,0.719875968386961
Dolasetron,Conf 186,0.7197756374785221
Teniposide,Conf 92,0.7194504096111265
Siponimod,Conf 294,0.7183493215694267
Bromothalonil,Conf 157,0.7172878047954264
Methyltestosterone,Conf 67,0.7168220060187966
Tiotropium,Conf 187,0.7160019143053243
Voxelotor,Conf 356,0.7158733125682749
Perhexiline,Conf 157,0.7155350317717822
Stearic acid,Conf 413,0.715506586840349
Miglustat,Conf 129,0.715476892192511
Azilsartan medoxomil,Conf 209,0.7152951065003942
Tetraferric tricitrate decahydrate,Conf 16,0.7148402253309644
Vanillyl butyl ether,Conf 296,0.7145856600923355
Zidovudine,Conf 237,0.7143969219174275
Fluconazole,Conf 129,0.7142336806754042
Cocarboxylase,Conf 302,0.7130182730905851
Buspirone,Conf 227,0.7129419035493199
Adefovir dipivoxil,Conf 302,0.7121946247829395
Diethylstilbestrol,Conf 136,0.7120442922800526
Mannitol busulfan,Conf 328,0.7114519166506517
Lenalidomide,Conf 142,0.7109133749200915
Temazepam,Conf 141,0.7104841633058007
Ponatinib,Conf 111,0.7099407472497687
Acetophenazine,Conf 223,0.7098025127166464
Niacinamide ascorbate,Conf 164,0.7097318425923484
Ditiocarb Zinc,Conf 185,0.7093419343531167
Dipyrithione,Conf 127,0.7087398589562856
Cycloserine,Conf 49,0.7086309100332602
Aceclofenac,Conf 360,0.7078464014615241
Phosphoric acid,Conf 14,0.7076805529894991
Indapamide,Conf 202,0.7076484509985091
Mianserin,Conf 83,0.7070942663160353
Dioxybenzone,Conf 205,0.70697632754205
Capecitabine,Conf 262,0.7066285784052139
Duvelisib,Conf 161,0.7062819152173554
Mycophenolic acid,Conf 133,0.7062129449629595
Sulfasalazine,Conf 275,0.7061873003118967
Paricalcitol,Conf 133,0.7061209516087583
Cefmenoxime,Conf 270,0.7058963961992414
Tyrosine,Conf 207,0.7054395041985868
Ipratropium,Conf 221,0.70537144339039
Paroxetine,Conf 218,0.7050662005045202
Carboprost tromethamine,Conf 305,0.7045639449731714
Ticagrelor,Conf 243,0.7042311997691115
Torasemide,Conf 308,0.7038000386321556
Cidofovir,Conf 74,0.7029774495277958
Tadalafil,Conf 105,0.7029475917066871
Saxagliptin,Conf 215,0.7029411772542259
Tropisetron,Conf 273,0.7026965104472885
Raltitrexed,Conf 337,0.7025137531615115
Telmisartan,Conf 134,0.7024976271508158
Amoxapine,Conf 167,0.7021751902813542
Clocortolone,Conf 112,0.7018656538981025
Fedratinib,Conf 289,0.7015816417778526
Metoclopramide,Conf 263,0.7007322069665661
Etacrynic acid,Conf 194,0.7001279752627091
Cefotiam,Conf 292,0.700069393389329
Donepezil,Conf 160,0.699824761539614
Calcium Citrate,Conf 125,0.6994628700964926
Cyclothiazide,Conf 83,0.6982833906832477
Betiatide,Conf 292,0.6982422735913537
Trospium,Conf 147,0.6980012097060802
Oteracil,Conf 199,0.6978842889275693
Cetalkonium,Conf 403,0.6977863296103248
Sarecycline,Conf 79,0.6968237210863745
Glimepiride,Conf 298,0.6965755062818001
Nicergoline,Conf 147,0.6959623855293331
Rescinnamine,Conf 123,0.6956642066072354
Paramethasone acetate,Conf 118,0.6955780836375761
Candesartan cilexetil,Conf 226,0.6945464552230174
Edetate calcium disodium anhydrous,Conf 452,0.6943876250288217
Nilutamide,Conf 182,0.6938292553940035
Letrozole,Conf 105,0.6938206731463754
Thiosulfuric acid,Conf 63,0.693505933776919
Roflumilast,Conf 200,0.6934810482998183
Belinostat,Conf 260,0.6930675584319145
Cyclophosphamide,Conf 231,0.6930377854950005
Uracil mustard,Conf 239,0.692791155290758
Erlotinib,Conf 270,0.691905825091097
Indacaterol,Conf 349,0.690868515106813
Tolazamide,Conf 196,0.6906922352030856
Moclobemide,Conf 159,0.689167584275434
Chlorthalidone,Conf 248,0.689046650532721
Nisoldipine,Conf 176,0.6889148717368881
Rivaroxaban,Conf 159,0.6888958867799417
Diflunisal,Conf 112,0.6888746021656527
Oxandrolone,Conf 136,0.6876933434073371
Tetrofosmin,Conf 390,0.6871562558785274
Mycophenolate mofetil,Conf 242,0.6870635309028256
Simethicone,Conf 298,0.6870029347539653
Budesonide,Conf 85,0.6868295309717599
Isoxaflutole,Conf 112,0.6863246605080479
Nafcillin,Conf 156,0.686318066274323
Cefpiramide,Conf 113,0.6858155021750214
Gimeracil,Conf 47,0.6856148114076895
Pramocaine,Conf 215,0.6855466598656815
Nomegestrol,Conf 123,0.6850006347224541
Dienestrol,Conf 218,0.684846789119512
Ciclesonide,Conf 69,0.6845550445182087
Bromperidol,Conf 153,0.6840764903302113
Timolol,Conf 270,0.6831409214778618
Methysergide,Conf 125,0.6828481334090798
Empagliflozin,Conf 253,0.6822817154007874
Difluprednate,Conf 120,0.681797506199502
Loratadine,Conf 108,0.680406444609024
Glycerin,Conf 142,0.678337949830772
Cefamandole,Conf 220,0.6775699929210346
Linoleic acid,Conf 488,0.6772476441930245
Entrectinib,Conf 105,0.6761779449131426
Pamidronic acid,Conf 2,0.6760245437651603
Florbetapir (18F),Conf 182,0.6757488966810096
Brivudine,Conf 38,0.675721592647362
Warfarin,Conf 157,0.6753958214024547
Eletriptan,Conf 303,0.6753710271826439
Bendroflumethiazide,Conf 165,0.674552330380768
Tolmetin,Conf 148,0.6745067961538188
Topiramate,Conf 163,0.6741636313105026
Palbociclib,Conf 134,0.6741031583325878
Carvedilol,Conf 444,0.6740568593815608
Pretomanid,Conf 158,0.6738349567438497
Azacitidine,Conf 79,0.6731834799674901
Troleandomycin,Conf 15,0.6724853350083861
Etoposide,Conf 172,0.6707812704249659
Viomycin,Conf 50,0.6700696336345263
Isopropyl myristate,Conf 459,0.6699944118547018
Glycerol phenylbutyrate,Conf 403,0.6695432070867717
Esculin,Conf 220,0.6684323506948499
Fursultiamine,Conf 306,0.6684320575179166
Mazindol,Conf 135,0.668071321981679
Gluconic Acid,Conf 357,0.6677850828258398
Trabectedin,Conf 12,0.6676191043249706
Lopinavir,Conf 304,0.6673329344941002
Ondansetron,Conf 184,0.666891721730468
Metipranolol,Conf 274,0.6666236190667112
Cortisone acetate,Conf 159,0.666489263287103
Zinc citrate,Conf 74,0.6661201385030255
Tolfenamic acid,Conf 274,0.6660562159917186
Medroxyprogesterone acetate,Conf 88,0.6658962607422801
Oxazepam,Conf 122,0.6656394796042328
Ergosterol,Conf 53,0.6655339330348158
Sodium lauryl sulfate,Conf 503,0.6651082157623458
Binimetinib,Conf 211,0.6649792094785771
Dofetilide,Conf 242,0.6644453581772045
Iomeprol,Conf 194,0.6643731660237628
alpha-Amyl cinnamaldehyde,Conf 201,0.664322515055106
Naldemedine,Conf 55,0.6639557078074911
Imidurea,Conf 392,0.6634311658082775
Sodium sulfide,Conf 264,0.6632743476407331
Opicapone,Conf 226,0.6618714537345416
Guanoxan,Conf 259,0.6617040857081479
Tofacitinib,Conf 196,0.661627649686137
Zanamivir,Conf 153,0.6614071391426786
Parthenolide,Conf 175,0.6612786517146019
Lurasidone,Conf 298,0.6611649241136129
Pyrazinamide,Conf 126,0.6606511053414457
Fluspirilene,Conf 163,0.6606503957599169
Sulpiride,Conf 244,0.6604286576896319
Norfloxacin,Conf 112,0.6602555788638504
Pheneticillin,Conf 187,0.6595479834091769
Hydroxycitronellal,Conf 256,0.6593973837034396
Lenvatinib,Conf 204,0.6592602477364011
Fusidic acid,Conf 138,0.6588888125287131
Gemcitabine,Conf 200,0.6586658316500051
Theophylline,Conf 205,0.6573308944236724
Vorinostat,Conf 213,0.6567723754210646
Baloxavir marboxil,Conf 90,0.6561719478248504
Trimethobenzamide,Conf 254,0.6557322717820219
Toremifene,Conf 138,0.6553786740785411
Monobenzone,Conf 233,0.6551766388097807
Fenofibric acid,Conf 91,0.654748800314547
Dibenzepin,Conf 210,0.6544249127442009
Magnesium ascorbate,Conf 55,0.6531461236743124
Ritodrine,Conf 194,0.6530280930516454
Calcitriol,Conf 133,0.6527266373121623
Dimenhydrinate,Conf 215,0.6526073608886409
Levosalbutamol,Conf 272,0.6519849343027074
Olopatadine,Conf 175,0.6504493206518445
Cimetidine,Conf 246,0.6498598641160045
Sulfoxone,Conf 128,0.6496583158121871
Meticillin,Conf 195,0.6492795185219106
Oxitriptan,Conf 75,0.6492534631703969
Methyclothiazide,Conf 130,0.6488605205020543
Valganciclovir,Conf 384,0.6480276377325984
Trihexyphenidyl,Conf 164,0.6480243282880359
"Sodium phosphate, dibasic",Conf 43,0.647873688656726
Exemestane,Conf 118,0.6476078825309661
Alendronic acid,Conf 111,0.6462573703217622
Cobalt,Conf 2,0.6458235241066614
Etidocaine,Conf 279,0.6456098812628597
Azlocillin,Conf 129,0.6454206311286211
Ranolazine,Conf 288,0.6453627820413408
Cinnarizine,Conf 178,0.645052095757424
Osimertinib,Conf 283,0.6446049056828526
Rifampicin,Conf 9,0.6442853242516275
Fenbufen,Conf 138,0.6433995179014161
Tamoxifen,Conf 135,0.6433925039748385
Levomilnacipran,Conf 155,0.6427126462790608
Quinine,Conf 248,0.6420290289768134
Pentamidine,Conf 203,0.6418662462408029
Topotecan,Conf 70,0.6415831754503198
Cobicistat,Conf 30,0.6413632333018057
Practolol,Conf 152,0.6413320886045749
Tocainide,Conf 126,0.6413152818906338
Glucosamine,Conf 64,0.6404925511756391
Cefamandole nafate,Conf 73,0.6390535431331215
Copper gluconate,Conf 186,0.6385711143815564
Cystine,Conf 325,0.638564747666492
Hexetidine,Conf 256,0.6378906453693178
Trifluoperazine,Conf 176,0.6378487366394965
Triamterene,Conf 172,0.6377881086715477
Nortriptyline,Conf 189,0.6376108846246723
Meclizine,Conf 190,0.6374558207334345
Fostamatinib,Conf 175,0.6365361938043053
Oxybenzone,Conf 37,0.6361101681946226
Polythiazide,Conf 104,0.6355607643601324
Sultamicillin,Conf 255,0.635095911700261
Desvenlafaxine,Conf 139,0.6339892239743585
Darifenacin,Conf 225,0.6338002186722167
Estrone sulfate,Conf 61,0.6335945877867972
Zinc oxide,Conf 79,0.6333344991507015
Penicillamine,Conf 14,0.6329338985758148
Sodium hydroxide,Conf 45,0.6319764734413049
Pancuronium,Conf 79,0.6313267013489476
Risedronic acid,Conf 182,0.6308169285783692
Medrogestone,Conf 19,0.6304062214346272
Amcinonide,Conf 115,0.6297206996720403
Arformoterol,Conf 392,0.6296121496389959
Nifedipine,Conf 77,0.6286051199292783
Raloxifene,Conf 122,0.6285171488239097
Ceftobiprole,Conf 121,0.628492469700303
Desonide,Conf 47,0.6279131577764042
Maprotiline,Conf 203,0.6277716231443031
Benserazide,Conf 327,0.6263762796465643
Lumateperone,Conf 212,0.6262565674531952
Zalcitabine,Conf 199,0.6261643449727862
Silodosin,Conf 388,0.6256847879089164
Magnesium glycinate,Conf 164,0.6255482328286305
Fluorometholone,Conf 134,0.6251391012271874
Enalaprilat,Conf 74,0.6251079151986112
DL-alpha-Tocopherol,Conf 341,0.6246162650777576
Mefloquine,Conf 73,0.6235923743416688
Imipramine,Conf 237,0.6225636378325079
Cefotaxime,Conf 249,0.6221696794038593
Cytarabine,Conf 214,0.6214136090111839
Isosorbide mononitrate,Conf 44,0.6208077378290283
Galactose,Conf 250,0.6206986337316701
Penciclovir,Conf 124,0.6203271295632303
Valaciclovir,Conf 46,0.6190574618836041
Ertugliflozin,Conf 178,0.6189496974143487
Telbivudine,Conf 241,0.6180198430536246
Avanafil,Conf 228,0.6178417391016705
Simvastatin,Conf 214,0.6159582043598963
L-Lysine,Conf 175,0.6158860675013056
Permethrin,Conf 286,0.6156000236457387
Ferrous gluconate,Conf 285,0.6155935104092294
Streptozocin,Conf 199,0.615328068704913
Dibekacin,Conf 281,0.6141640607857178
Levocetirizine,Conf 134,0.6133831453144432
Rolapitant,Conf 323,0.6133176964926629
Gatifloxacin,Conf 118,0.6128519045410744
Iobitridol,Conf 51,0.6120681558132439
Quinapril,Conf 294,0.6118984935694438
Levocabastine,Conf 142,0.6111468273524081
Ebastine,Conf 153,0.6109870435620861
Periciazine,Conf 278,0.6109840530571826
Losartan,Conf 101,0.609971402658302
Mezlocillin,Conf 181,0.6096101793334073
Phenprocoumon,Conf 98,0.6095592024991983
Uridine triacetate,Conf 172,0.6095250242602451
Pantethine,Conf 370,0.6088068775890315
Ivacaftor,Conf 149,0.6085447945040943
Quinethazone,Conf 96,0.6082419137405797
Docosanol,Conf 509,0.6077757744910751
Pyrophosphoric acid,Conf 47,0.6075727115166705
Sucrose,Conf 140,0.6074253336110181
Aztreonam,Conf 127,0.6065446023317153
Fenoterol,Conf 354,0.6051289914158784
Adenosine phosphate,Conf 214,0.6050048837457701
Cefpirome,Conf 227,0.6043052791732324
Cariprazine,Conf 238,0.6040822584652016
Taurolidine,Conf 151,0.6039560210895017
Tamsulosin,Conf 401,0.6039115049202947
Pioglitazone,Conf 263,0.6033375153489984
Iron sucrose,Conf 213,0.6029573943518088
Glutathione disulfide,Conf 247,0.602577759567694
Midodrine,Conf 236,0.6022278090782291
Sodium oxybate,Conf 56,0.6016030082924471
Methyl aminolevulinate,Conf 34,0.6015822304848967
Cantharidin,Conf 82,0.601479330042548
Cyclobenzaprine,Conf 229,0.6000814478258937
Moxisylyte,Conf 184,0.5996983503001609
Potassium perchlorate,Conf 23,0.5991561679530835
Orciprenaline,Conf 280,0.5986559100853215
Lormetazepam,Conf 154,0.5983927451283324
Cabazitaxel,Conf 43,0.5975232919414225
Loxapine,Conf 59,0.5975008995704779
Scopolamine,Conf 226,0.5974464554308642
Ibuprofen,Conf 64,0.597208820684296
Eplerenone,Conf 97,0.597012652237929
Choline C 11,Conf 131,0.5960786969820614
Amlodipine,Conf 152,0.5947703473599825
Ranitidine,Conf 223,0.5942328794757598
Capsaicin,Conf 144,0.5938255669418476
Oxcarbazepine,Conf 130,0.5938037401892428
Pentagastrin,Conf 34,0.5936990710205388
Atazanavir,Conf 72,0.5932530508180454
Sodium lauryl sulfoacetate,Conf 230,0.5925730701106031
Pimethixene,Conf 157,0.5921017985533473
Trimetazidine,Conf 194,0.5918784550929771
Gemifloxacin,Conf 98,0.5914012578750507
Romidepsin,Conf 124,0.5913943172472087
Fructose,Conf 32,0.5912518225301355
Tacrolimus,Conf 32,0.5902992586828726
Nelarabine,Conf 244,0.5900538028241701
Luliconazole,Conf 86,0.5895706364611476
Flufenamic acid,Conf 284,0.5892817913415431
Gliquidone,Conf 306,0.5890253636271241
Fluphenazine,Conf 251,0.588653033311269
Carteolol,Conf 285,0.5880401464668935
Pregnenolone,Conf 131,0.5879377040607016
Pinacidil,Conf 91,0.5877306798361868
Reboxetine,Conf 117,0.5875466458115705
Macitentan,Conf 247,0.5866835333424081
Dacarbazine,Conf 230,0.586636083878802
Fluindione,Conf 161,0.5861761598463793
Flibanserin,Conf 329,0.5859597797911723
Pyrithione,Conf 145,0.5854498631665898
Ceforanide,Conf 260,0.5850622641444463
Sulindac,Conf 81,0.5838370723012709
Galantamine,Conf 121,0.5834890545513236
Pipotiazine,Conf 167,0.5831896441644432
Guanadrel,Conf 204,0.5824576309564753
Dexbrompheniramine,Conf 70,0.5822915673333041
Methohexital,Conf 88,0.5811209106829764
Oxaprozin,Conf 158,0.5806627033928813
Testosterone enanthate,Conf 85,0.5806416511729223
Ulobetasol,Conf 90,0.5806284362381937
Prucalopride,Conf 222,0.5792060400320859
Benzatropine,Conf 61,0.578461557749316
Conivaptan,Conf 149,0.5779095872444828
Ritiometan,Conf 98,0.5774563054871298
Ivosidenib,Conf 127,0.5767318857456964
Nabilone,Conf 212,0.5762154439242138
Carmustine,Conf 14,0.5759166558099879
Aminoglutethimide,Conf 125,0.575649300682746
Irbesartan,Conf 264,0.5753325838911882
Benznidazole,Conf 262,0.5747469003928904
Bilastine,Conf 162,0.5742553357543596
Methscopolamine,Conf 224,0.5740213286082265
Esomeprazole,Conf 243,0.5739601647136848
Calcium saccharate,Conf 139,0.573729644534196
Ferric pyrophosphate citrate,Conf 2,0.5735136169955959
Lymecycline,Conf 126,0.5733250879544648
Indocyanine green acid form,Conf 12,0.5704901105184149
Diphenylpyraline,Conf 174,0.5701998650602033
Formoterol,Conf 428,0.5699159569378649
Venlafaxine,Conf 211,0.5686139528817806
Proxibarbal,Conf 181,0.5682242488323902
Simeprevir,Conf 42,0.5674064594210662
Sildenafil,Conf 125,0.566664465032388
Piperacillin,Conf 3,0.5665109060029279
Hexaminolevulinate,Conf 365,0.5664922069119473
Gabapentin enacarbil,Conf 56,0.5663702861023238
Lumiracoxib,Conf 202,0.5663195919027353
Papaverine,Conf 241,0.5662594826124994
DL-Methylephedrine,Conf 217,0.565813276553058
Nilotinib,Conf 107,0.5650225020580684
Dicoumarol,Conf 231,0.5648594134673063
Lactose,Conf 160,0.5644599581433205
Ethyl ferulate,Conf 85,0.5641504115103051
Masoprocol,Conf 74,0.5639964375131659
Cefoperazone,Conf 99,0.5634905427315403
Fluticasone,Conf 91,0.5630896235001448
Gefitinib,Conf 239,0.5625902350776485
Artesunate,Conf 50,0.5621363544146794
Lomustine,Conf 195,0.5620151366921258
Homatropine methylbromide,Conf 244,0.5617646889281127
Benzylparaben,Conf 244,0.5613853996505849
Paritaprevir,Conf 3,0.5611267140507815
Danazol,Conf 101,0.5601054321842475
Nitroprusside,Conf 85,0.5596861024638499
Zoledronic acid,Conf 82,0.559661958943579
Calcium ascorbate,Conf 360,0.5593597343614968
Nitroglycerin,Conf 142,0.5591302497652122
Atovaquone,Conf 81,0.5586570353606065
Zucapsaicin,Conf 220,0.5582382451627422
Gaxilose,Conf 153,0.5580966687292681
Potassium bicarbonate,Conf 16,0.558062809857622
Trimetrexate,Conf 247,0.558011022784056
Unoprostone,Conf 299,0.5576785285454381
Trolamine,Conf 24,0.5568748193974086
Ospemifene,Conf 139,0.5567560396104461
Cenobamate,Conf 246,0.5565688588456459
Ascorbic acid,Conf 20,0.5561427963759165
Bexarotene,Conf 165,0.5555522302758849
Misoprostol,Conf 276,0.5554275779928673
Anthralin,Conf 172,0.5553882500831864
Ethotoin,Conf 177,0.5553812965668306
Regadenoson,Conf 180,0.5553338138093773
Zinc,Conf 9,0.554718626195542
Methylergometrine,Conf 172,0.554328131651579
Metacycline,Conf 86,0.5519912160610628
Calcium glycerophosphate,Conf 191,0.5518592114593148
Diazolidinylurea,Conf 180,0.5512294442030976
Artemotil,Conf 76,0.5504221888281096
Testosterone cypionate,Conf 150,0.5502024648132556
Isradipine,Conf 120,0.5496476149529368
Levetiracetam,Conf 268,0.5493793498124593
Olsalazine,Conf 288,0.548813322615174
"Sodium phosphate, monobasic",Conf 33,0.5485124898931742
Ambroxol,Conf 205,0.5480171070114529
Gestonorone caproate,Conf 142,0.5478019728409143
Pefloxacin,Conf 68,0.5469263942723316
Icosapent ethyl,Conf 500,0.5466789864314574
Istradefylline,Conf 138,0.5466132140768617
Valine,Conf 22,0.5451363081701086
Moxonidine,Conf 202,0.5451146486837257
Prussian blue,Conf 122,0.544819249471204
Ceftriaxone,Conf 216,0.5445310389995119
Sunitinib,Conf 212,0.5441284342351618
Glutathione,Conf 284,0.543930032317811
Chlorcyclizine,Conf 129,0.5427343182167598
Sodium glycerophosphate,Conf 14,0.5425055266536453
Escitalopram,Conf 157,0.5424950150250911
Elexacaftor,Conf 126,0.5418353949026847
Droxidopa,Conf 157,0.5416537665411564
Rocuronium,Conf 106,0.5408772397310333
Umeclidinium,Conf 90,0.5408475181937916
Malathion,Conf 127,0.5408445104378709
Triazolam,Conf 162,0.5407549424706108
Sofosbuvir,Conf 215,0.540690836266644
Ingenol mebutate,Conf 108,0.5405675201270049
Etoricoxib,Conf 154,0.5396150837791188
Famotidine,Conf 349,0.5395758627713553
Tubocurarine,Conf 31,0.5384475562154413
Quinagolide,Conf 129,0.5380988353414696
Didanosine,Conf 183,0.5371194194655808
Oxamniquine,Conf 16,0.5366653227596734
Avobenzone,Conf 157,0.5357304913542313
Levothyroxine,Conf 270,0.5356705605000998
Mitomycin,Conf 168,0.5350153796025373
Histamine,Conf 13,0.5349909016069698
Phthalylsulfathiazole,Conf 79,0.5347177586145867
"Sodium 1,2-Dipalmitoyl-sn-glycero-3-phospho-(1'-rac-glycerol)",Conf 38,0.5343504586368016
Flavoxate,Conf 169,0.5337588822711572
Carbidopa,Conf 210,0.5334470431801352
Amyl Nitrite,Conf 115,0.5333157617406034
Levodopa,Conf 182,0.5330111977082909
Nepafenac,Conf 192,0.5330038170980159
Imipenem,Conf 143,0.532394922481906
Sitagliptin,Conf 286,0.5322424823547903
Tromethamine,Conf 32,0.531890421189142
Iloprost,Conf 142,0.5307922118711113
Hexocyclium,Conf 164,0.5305810936676039
Flurbiprofen,Conf 39,0.5299523157027044
Pegvaliase,Conf 450,0.52987726658034
Domiphen,Conf 375,0.5297977415783436
Nedocromil,Conf 129,0.5297158915586442
Pidolic acid,Conf 146,0.5292890562161121
Calcium,Conf 121,0.5291905151789951
Methylene blue,Conf 137,0.5289449642651416
Ramelteon,Conf 261,0.5286152737570942
Prednicarbate,Conf 80,0.528315918434001
Didecyldimethylammonium,Conf 379,0.5281361578857349
Tolbutamide,Conf 308,0.52790453612858
Sodium fluoride,Conf 169,0.5277882773841842
Pimavanserin,Conf 191,0.5276711350084345
Fludeoxyglucose (18F),Conf 255,0.5266571259512306
Carbenicillin,Conf 146,0.5261298922745693
Benzydamine,Conf 271,0.5258102867581195
Melphalan,Conf 177,0.5248491799637082
Mestranol,Conf 140,0.524260581737981
Methotrexate,Conf 101,0.5224053614756864
Spirapril,Conf 261,0.521547461480697
Pentaerythritol tetranitrate,Conf 252,0.5212654981891996
Benzoin,Conf 147,0.5204822307992413
Sultopride,Conf 271,0.520256505983307
Levosimendan,Conf 210,0.519664605596187
Dorzolamide,Conf 167,0.5193572755471082
Medrysone,Conf 32,0.5192591443282744
Palmitic Acid,Conf 394,0.5188833929761053
Anethole trithione,Conf 148,0.5175077146094758
Sorbitol,Conf 323,0.5174202735631199
Cyclopenthiazide,Conf 102,0.5170843401004579
Clopidogrel,Conf 192,0.517002277155486
Tiaprofenic acid,Conf 82,0.5168751162951442
5-O-phosphono-alpha-D-ribofuranosyl diphosphate,Conf 196,0.5166813331109565
Pirbuterol,Conf 204,0.5158391084357816
Fludrocortisone,Conf 80,0.5148682906339966
Metyrosine,Conf 146,0.5144029037906969
Clemastine,Conf 172,0.5142950604176829
Tenofovir alafenamide,Conf 416,0.5140103387340696
Cefditoren,Conf 242,0.5139705241494261
Florbetaben (18F),Conf 224,0.513812310219709
Ethosuximide,Conf 6,0.5137315049014904
Iocetamic acid,Conf 171,0.5136201106114807
Cyproterone acetate,Conf 107,0.5109764512677893
Salsalate,Conf 67,0.510161232858286
Trimethaphan,Conf 167,0.5100744602313446
Crotamiton,Conf 58,0.5092859384342839
Morphine,Conf 138,0.5089101536730883
Nilvadipine,Conf 138,0.5088398209419043
Kinetin,Conf 104,0.507856969951398
Solifenacin,Conf 148,0.5073476103499227
Nelfinavir,Conf 255,0.5063373810705804
Hydroflumethiazide,Conf 127,0.5053471188449086
Resorcinol,Conf 55,0.505146623200543
Decitabine,Conf 73,0.5046489129322482
Ciprofloxacin,Conf 69,0.504371525702523
Nickel sulfate,Conf 7,0.5038006366928782
Ruxolitinib,Conf 264,0.5036104140294319
Ivabradine,Conf 223,0.5031829677187172
Ioflupane I-123,Conf 118,0.5030974295752476
Fluprednisolone,Conf 34,0.503090247934514
Elvitegravir,Conf 142,0.5026129973427657
Cetyl alcohol,Conf 411,0.5025151182704619
Enoxacin,Conf 26,0.5023929760149558
Glycol salicylate,Conf 167,0.5020685658144801
Methyldopa,Conf 122,0.5017809462437983
Disopyramide,Conf 271,0.5009791059131532
Profenamine,Conf 245,0.5005844315521345
Threonine,Conf 17,0.5005180658459951
Treprostinil,Conf 175,0.5003304240646573
Nylidrin,Conf 211,0.5000844712586221
Oxybutynin,Conf 191,0.4993924961184724
Pinaverium,Conf 287,0.49915729673148806
Etafedrine,Conf 235,0.49870467199341495
Lornoxicam,Conf 2,0.49852351058596645
Trazodone,Conf 142,0.4982997476807921
Quaternium-15,Conf 168,0.497841319138125
Brexanolone,Conf 99,0.4956219385507234
Dienogest,Conf 124,0.4946791848499526
Phenylalanine,Conf 25,0.49463261646638446
Hyoscyamine,Conf 149,0.4941997955184223
Azelaic acid,Conf 220,0.4941555677443734
Methotrimeprazine,Conf 68,0.49413685235340155
Flurandrenolide,Conf 25,0.4936958422061567
Pyridoxal phosphate,Conf 59,0.4930719082442684
Pentoxyverine,Conf 118,0.49275050810107346
Zonisamide,Conf 258,0.4919052797955054
Acrivastine,Conf 197,0.4917402795066685
Dextromethorphan,Conf 143,0.4917089395485412
Biguanide,Conf 155,0.4914756852079021
Dronedarone,Conf 197,0.4910121578916993
Levocarnitine,Conf 179,0.49006975632627886
Chlorzoxazone,Conf 6,0.4897589685563653
Pravastatin,Conf 261,0.4897385853316566
Ferrous ascorbate,Conf 188,0.4897370574990618
Remifentanil,Conf 139,0.48971953862316614
Cefdinir,Conf 181,0.4889537612637276
Mexiletine,Conf 138,0.4885538860464219
Nizatidine,Conf 183,0.48831138639688615
Desflurane,Conf 211,0.4880099645587426
Avibactam,Conf 91,0.487504589502
Propantheline,Conf 307,0.4873491968399778
Captopril,Conf 79,0.4871304280459915
Amorolfine,Conf 158,0.4871070688377094
Cyclacillin,Conf 174,0.4869263236273692
Sodium ascorbate,Conf 221,0.4867882051840601
Benazepril,Conf 202,0.4860137697180605
Sulfinpyrazone,Conf 214,0.4853038558256993
