Drug,Best Conf,Cosine Similarity
Norethisterone,Conf 114,0.7361750656825715
Pindolol,Conf 149,0.736153367068394
Tiaprofenic acid,Conf 71,0.7361392796058325
Segesterone acetate,Conf 59,0.7360633425176045
Oxiconazole,Conf 94,0.7358781537140934
Diacerein,Conf 38,0.7358159195782964
Disulfiram,Conf 117,0.7357842654524472
Telithromycin,Conf 70,0.7356332218961065
Tamsulosin,Conf 182,0.735621730617706
Resveratrol,Conf 76,0.73499965207093
Dihydrotachysterol,Conf 153,0.7349963417434654
Padimate O,Conf 60,0.7347517119370415
Dimenhydrinate,Conf 117,0.7345863729805544
Dapsone,Conf 48,0.7345242688854681
Kava,Conf 31,0.7344681304057064
Magnesium citrate,Conf 115,0.7344235019877412
Tetradecyl hydrogen sulfate (ester),Conf 182,0.7343245730067519
Apremilast,Conf 127,0.7342688989652036
Methoxamine,Conf 91,0.7341682438851145
Perampanel,Conf 173,0.7339657429803602
Icosapent,Conf 177,0.7338268245016384
Vinblastine,Conf 63,0.7336684738570091
Protriptyline,Conf 215,0.7336016798135564
Doxercalciferol,Conf 61,0.7335725086986036
Ixabepilone,Conf 46,0.7335477660901962
Dipyrithione,Conf 136,0.7334514368242919
Rifampicin,Conf 1,0.7334250185072048
Hexylresorcinol,Conf 123,0.7332496519236051
Undecylenic acid,Conf 149,0.7331597344729593
Sultopride,Conf 44,0.7331539082186764
Gamolenic acid,Conf 370,0.7330421829387953
Cariprazine,Conf 28,0.7330259104766026
Doxorubicin,Conf 38,0.7330038547442517
Pentolinium,Conf 35,0.7328441074849108
Sorafenib,Conf 35,0.7327820109741521
Formoterol,Conf 206,0.7326041464419893
Erlotinib,Conf 176,0.7325147352761707
Ambroxol,Conf 83,0.7324197317664085
Aztreonam,Conf 247,0.732391692581523
Florbetaben (18F),Conf 19,0.7323750353264952
Nevirapine,Conf 22,0.7323683952942199
Loxapine,Conf 179,0.7323432718977841
Quinidine barbiturate,Conf 11,0.7319708153216434
Deserpidine,Conf 109,0.7318390232449994
Ponatinib,Conf 15,0.731516605562511
Edoxaban,Conf 7,0.731397196005224
Fluprednisolone,Conf 122,0.731284916318997
Sulfapyridine,Conf 136,0.7312563304084253
Sitagliptin,Conf 39,0.73122439115838
Doconexent,Conf 101,0.731103568486113
Brivudine,Conf 17,0.7310226450551731
Ketazolam,Conf 128,0.7306154111251377
Levonorgestrel,Conf 134,0.7305630432420441
Tirofiban,Conf 42,0.7303899736589144
Ursadiol,Conf 101,0.7301754872157274
Selinexor,Conf 111,0.73006586361422
Escitalopram,Conf 24,0.7300072062251383
Butaperazine,Conf 3,0.7299582446715113
Nintedanib,Conf 12,0.7298879122780005
Quinupramine,Conf 153,0.729504704185616
Enzacamene,Conf 57,0.7292597020207068
Bioallethrin,Conf 323,0.7292404098411512
Unoprostone,Conf 45,0.7291745225598599
Ingenol mebutate,Conf 49,0.7291688077587504
Dioctyldimonium,Conf 190,0.7291431141344695
Tafenoquine,Conf 37,0.7291116286703272
Gestrinone,Conf 101,0.7288851647657588
Cholesterol,Conf 105,0.728870373192608
Tyropanoic acid,Conf 186,0.7286786024119141
Levosimendan,Conf 132,0.7286266909077751
Phenindamine,Conf 44,0.728434841960952
Lormetazepam,Conf 170,0.7283950501971728
Homatropine methylbromide,Conf 48,0.7283629961928029
Nylidrin,Conf 258,0.7282524395457957
Glycyrrhizic acid,Conf 116,0.7281395426899709
Dexchlorpheniramine maleate,Conf 26,0.7281392335621613
Febuxostat,Conf 153,0.7280738904379834
Cefaclor,Conf 25,0.7278214241603347
Methylergometrine,Conf 171,0.7278080023675362
Clomifene,Conf 4,0.7277361180673699
Tobramycin,Conf 14,0.7275577188985206
Fluticasone,Conf 119,0.727486248620646
Levoleucovorin,Conf 270,0.7273745416382492
Dorzolamide,Conf 42,0.7271481423701286
Tigecycline,Conf 27,0.7271432804565334
Ceftibuten,Conf 17,0.7271423052075717
Sulconazole,Conf 3,0.7270925653856893
Chlorcyclizine,Conf 77,0.7270804164966598
Diroximel fumarate,Conf 109,0.727056114197249
Vorinostat,Conf 246,0.7270217064424986
Simvastatin,Conf 95,0.7269958133270292
Vismodegib,Conf 10,0.726723972378567
Spiramycin,Conf 83,0.7266615511152692
Mechlorethamine,Conf 74,0.7262835426654686
Triclabendazole,Conf 272,0.7262375110928235
Lovastatin,Conf 7,0.7259795344929018
Terazosin,Conf 20,0.7257180434353592
Vecuronium,Conf 96,0.7254363561065126
Venetoclax,Conf 2,0.7253291111759906
Tacrolimus,Conf 47,0.7253182487704118
Avanafil,Conf 21,0.7252796052782611
Phenoxybenzamine,Conf 53,0.7252605495834127
Dasabuvir,Conf 112,0.7251915989098595
Flutemetamol (18F),Conf 51,0.7251605715600947
Cyclopentolate,Conf 52,0.7251501163619538
Peramivir,Conf 184,0.7251465549322745
Methylprednisolone hemisuccinate,Conf 159,0.7250552965971891
Vildagliptin,Conf 70,0.7249458798415338
Isopropyl myristate,Conf 174,0.7241542378521962
Lasmiditan,Conf 61,0.7241533248485422
Methylnaltrexone,Conf 30,0.7235777138595049
Cannabidiol,Conf 27,0.7235350607455353
Acemetacin,Conf 102,0.7235159914667073
Cilastatin,Conf 72,0.7234605864769983
Amisulpride,Conf 57,0.7232668534421515
Iohexol,Conf 178,0.7231931201935963
Dextrothyroxine,Conf 200,0.7231646000992084
Mycophenolate mofetil,Conf 134,0.7231511944640913
Ozenoxacin,Conf 3,0.722709106367303
Azelaic acid,Conf 123,0.7225721049522463
Oxprenolol,Conf 101,0.7222943665247652
Phosphatidyl serine,Conf 93,0.7222018650073551
Eravacycline,Conf 25,0.7220732048230846
Dihydroergotamine,Conf 49,0.7220407164622831
Tipiracil,Conf 59,0.7220077641196202
Labetalol,Conf 136,0.7219729225158517
Belinostat,Conf 127,0.7219593772536854
Retapamulin,Conf 239,0.7218343537231526
Mebeverine,Conf 136,0.7217347742044614
Doravirine,Conf 41,0.7216781692927537
Stearic acid,Conf 91,0.721620965576629
Ulobetasol,Conf 100,0.7215220361132896
Isotretinoin,Conf 17,0.7214537818069435
Crizotinib,Conf 164,0.7212928218482606
Carboprost tromethamine,Conf 255,0.7212110427556033
Clocortolone,Conf 25,0.7210658218772302
Sulfacytine,Conf 124,0.7209588040567553
Pentamidine,Conf 289,0.7208482647020855
Phthalylsulfathiazole,Conf 208,0.7206123010982386
Tasimelteon,Conf 221,0.7204210256152311
Etafedrine,Conf 121,0.7203417136762338
Pomalidomide,Conf 76,0.7202400785234473
Indacaterol,Conf 41,0.7202087030954012
Pizotifen,Conf 141,0.7201370381867865
Indomethacin,Conf 55,0.7200984131196516
Oxyphencyclimine,Conf 37,0.719872441770776
Paramethasone acetate,Conf 160,0.7198671065664652
Vinflunine,Conf 35,0.7198600814909291
Glutathione disulfide,Conf 21,0.71975682884313
Adapalene,Conf 83,0.7196853361146905
Flavone,Conf 38,0.7195999787539402
Octinoxate,Conf 182,0.7195372624676445
Oseltamivir,Conf 18,0.7194063457538077
Levothyroxine,Conf 296,0.7193462727267435
Quinine,Conf 179,0.719321632349095
Calcipotriol,Conf 74,0.7190896269982571
Flutamide,Conf 144,0.7190750789297123
Levallorphan,Conf 123,0.7190253936989274
Carboxin,Conf 22,0.7189086467616406
Fenoterol,Conf 113,0.7189058091239282
Ketotifen,Conf 35,0.7188816968807741
Diflorasone,Conf 120,0.7187639610577055
Upadacitinib,Conf 200,0.7186244077138433
Miltefosine,Conf 20,0.7186026060850519
Tafamidis,Conf 215,0.7185779241216615
Cromoglicic acid,Conf 330,0.7183090068580721
Cefamandole nafate,Conf 21,0.7182174788967336
Trospium,Conf 100,0.7180748854829987
Mezlocillin,Conf 9,0.7178343505578423
Methysergide,Conf 110,0.7177621076602858
Quinidine,Conf 28,0.7177592921771777
Doripenem,Conf 2,0.7176721155597359
Ferric pyrophosphate citrate,Conf 28,0.717665496519681
Dolasetron,Conf 19,0.717611344981112
Verapamil,Conf 359,0.7174040365474741
Cholic Acid,Conf 95,0.7173903983580815
Promethazine,Conf 20,0.7173035615709795
Cefotiam,Conf 20,0.7173008498131486
Bisacodyl,Conf 26,0.7170589564094421
Dobutamine,Conf 80,0.7169367642277333
Phenylethyl resorcinol,Conf 21,0.7167565988936738
Ceftaroline fosamil,Conf 47,0.7166887346281567
Metacycline,Conf 88,0.7166741383250577
Nitrendipine,Conf 63,0.7166350919910777
Ruxolitinib,Conf 40,0.7165948028557227
Duvelisib,Conf 227,0.7164414078949799
Penbutolol,Conf 3,0.7164025824463512
Loteprednol etabonate,Conf 144,0.7162138901038274
Ethotoin,Conf 40,0.7160286825434471
Nilvadipine,Conf 100,0.7160252988974342
Tolmetin,Conf 104,0.7160183532956952
Plazomicin,Conf 4,0.7159178994466179
Oftasceine,Conf 85,0.7157654362567003
Plerixafor,Conf 125,0.7156047212190308
"Sodium 1,2-Dipalmitoyl-sn-glycero-3-phospho-(1'-rac-glycerol)",Conf 7,0.7155642027756468
Carteolol,Conf 123,0.7153808039328068
Nateglinide,Conf 246,0.7153581401379168
Phenyl salicylate,Conf 19,0.7152624259583443
Dexamethasone metasulfobenzoate,Conf 18,0.7151079517395513
Bromfenac,Conf 124,0.7150603648503251
Perindopril,Conf 187,0.714944981243378
Bosutinib,Conf 274,0.7147251542345235
Sertraline,Conf 103,0.714708433133931
Sarecycline,Conf 86,0.714380656980225
Cocarboxylase,Conf 120,0.714347739441515
Ditiocarb Zinc,Conf 34,0.7142397723432271
Pinacidil,Conf 34,0.7141056710557173
Gemfibrozil,Conf 180,0.7140988508125972
Pioglitazone,Conf 115,0.713900968140835
Dienestrol,Conf 140,0.7137960966487703
Fosphenytoin,Conf 38,0.7137434550722349
Esketamine,Conf 251,0.7137248434269509
Ethylhexyl methoxycrylene,Conf 146,0.7137076281489053
Paricalcitol,Conf 134,0.7135892263055781
Temazepam,Conf 14,0.7135653661027961
Ibutilide,Conf 14,0.7134819713318499
Dalfopristin,Conf 9,0.7133926774840456
Ethyl salicylate,Conf 95,0.7132708982994453
Tolfenamic acid,Conf 103,0.7132663162318453
Artemotil,Conf 37,0.7132063415660127
Raltegravir,Conf 52,0.7131528748387864
Ethambutol,Conf 135,0.712977004898501
Artemether,Conf 25,0.7128905819552532
Medrogestone,Conf 98,0.7127809957961622
Meperidine,Conf 66,0.7127722988653962
Ethynodiol diacetate,Conf 106,0.7126679047387914
Gemifloxacin,Conf 146,0.7126619114399061
Desogestrel,Conf 133,0.7125984225227935
Tritoqualine,Conf 197,0.7125884110135204
Taurocholic acid,Conf 188,0.7124011431734991
Rosuvastatin,Conf 2,0.7122251003229644
Aceclofenac,Conf 91,0.7121559154211621
Amitriptylinoxide,Conf 207,0.7120767315428438
Benorilate,Conf 206,0.7118977691889832
"1,2-icosapentoyl-sn-glycero-3-phosphoserine",Conf 4,0.7116675195342544
Citalopram,Conf 64,0.7116135112335825
Gefitinib,Conf 103,0.7115567709658178
Cefoxitin,Conf 15,0.7115198737038334
Elvitegravir,Conf 53,0.7113870980836586
Alvimopan,Conf 2,0.7113783474034231
Rifamycin,Conf 1,0.7113063356514563
Etoposide,Conf 62,0.7112686843014947
Curcumin,Conf 299,0.7112596515350181
Isradipine,Conf 116,0.711086183716526
Trimebutine,Conf 208,0.7110004726661029
Alitretinoin,Conf 242,0.710979597469715
Olodaterol,Conf 152,0.7109008041191051
Hydrocortamate,Conf 47,0.7108260517937566
Dexketoprofen,Conf 128,0.7108139711138864
Oxazepam,Conf 6,0.710703539594539
Cyclopenthiazide,Conf 5,0.7106875093951075
Nicoboxil,Conf 256,0.7105517190096517
Methohexital,Conf 61,0.7104492836494379
Ketorolac,Conf 57,0.7102555161575593
Azlocillin,Conf 142,0.7102282040109867
Phenprocoumon,Conf 23,0.7099665596000675
Hydrocortisone succinate,Conf 17,0.7098916391212188
Mefloquine,Conf 18,0.7098406274175435
Proxibarbal,Conf 79,0.7096207200252913
Bupivacaine,Conf 12,0.7095150879953466
Etravirine,Conf 2,0.7092146604362533
Ergosterol,Conf 67,0.7090908726279305
Prasterone,Conf 132,0.70905810410594
Tetrabenazine,Conf 5,0.7090009055252361
Profenamine,Conf 13,0.7089564041453161
Bendamustine,Conf 31,0.7085955560983007
Chloramphenicol succinate,Conf 9,0.708404177194425
Bupropion,Conf 45,0.7083815672310494
Epirubicin,Conf 159,0.7083618631328517
Pregnenolone,Conf 20,0.708250684235695
Beclomethasone dipropionate,Conf 59,0.7082230576267081
Levacetylmethadol,Conf 85,0.7082121306474846
Lacosamide,Conf 40,0.7080688615292545
Bumetanide,Conf 144,0.70796822084241
Lenalidomide,Conf 47,0.7079202021560521
Lesinurad,Conf 47,0.707842224059447
Alogliptin,Conf 1,0.7076371208662292
Carisoprodol,Conf 131,0.707525999832761
Cobicistat,Conf 12,0.7074622440793553
Butylparaben,Conf 73,0.7074164226792772
Gabapentin enacarbil,Conf 128,0.7072104006237067
Crotamiton,Conf 70,0.7071296197202772
Zinc acetate,Conf 30,0.7070395554718323
Hyoscyamine,Conf 67,0.706854709367679
Carbenicillin,Conf 149,0.7066322614829271
Oxymetazoline,Conf 53,0.7065023517205195
Cinoxate,Conf 140,0.7063549396796684
Tadalafil,Conf 1,0.7063488842277337
Rimexolone,Conf 33,0.706332845250274
Methylprednisone,Conf 128,0.7062557994537463
Gliclazide,Conf 40,0.7062476875469232
Nabumetone,Conf 98,0.7061342863589152
Etidocaine,Conf 291,0.7060429042341545
Hexocyclium,Conf 25,0.7058126164166303
Valbenazine,Conf 3,0.7058013412164234
Fenoprofen,Conf 92,0.7057765010615701
Etofamide,Conf 14,0.7057525923454195
Rifabutin,Conf 1,0.7055339691303246
Diphenhydramine,Conf 120,0.7054475124549847
Bromodiphenhydramine,Conf 136,0.7054318111538319
Rosoxacin,Conf 48,0.705344364265724
Ursodeoxycholic acid,Conf 87,0.7053030574336877
Phenylacetic acid,Conf 113,0.705234992777345
Carindacillin,Conf 149,0.7051417379212049
Cefamandole,Conf 84,0.7049653923014096
Florbetapir (18F),Conf 10,0.7046377550722768
Nomegestrol,Conf 59,0.7045357416963524
Hydroxycitronellal,Conf 178,0.7044734666541849
Dapagliflozin,Conf 293,0.7041954811458463
Nedocromil,Conf 45,0.7040709008967311
Bendroflumethiazide,Conf 3,0.7039320885671101
Levonordefrin,Conf 74,0.7037521960139814
Paritaprevir,Conf 2,0.7037088316632081
Procainamide,Conf 221,0.7032640273702583
Clofibrate,Conf 155,0.7031635418758595
Rocuronium,Conf 129,0.703121762689806
Pargyline,Conf 100,0.7029459823542278
Asenapine,Conf 26,0.7029339469313519
Sodium lauryl sulfoacetate,Conf 156,0.7028284139023677
Mefenamic acid,Conf 171,0.7024675993880727
Methadone,Conf 126,0.7023448658162295
Sulfaphenazole,Conf 171,0.702157538731488
Pipecuronium,Conf 114,0.7021417891582248
Temoporfin,Conf 2,0.7018818898390292
Lumiracoxib,Conf 37,0.7017770640922992
Tropisetron,Conf 42,0.7011494646383482
Idelalisib,Conf 12,0.701112532288625
Acetophenazine,Conf 11,0.7010969070179179
Isavuconazole,Conf 91,0.7010385586299769
Tropicamide,Conf 113,0.7009857580896751
Levomilnacipran,Conf 116,0.7008876894043794
Warfarin,Conf 7,0.7008786188357533
Esmolol,Conf 140,0.7004750910558002
Estramustine phosphate,Conf 193,0.7004523746311484
Felodipine,Conf 139,0.7002141611725932
Milnacipran,Conf 97,0.7001957280652807
Cladribine,Conf 84,0.7001134773379062
Ioflupane I-123,Conf 94,0.7000475989331911
Polidocanol,Conf 77,0.7000287656764838
Ticlopidine,Conf 138,0.7000230109845051
Duloxetine,Conf 61,0.70000496710606
Atomoxetine,Conf 149,0.6998143929731098
Clarithromycin,Conf 59,0.6997115808025184
Metoprolol,Conf 108,0.6995930506752628
Valproic acid,Conf 83,0.6995665402625366
Diethyltoluamide,Conf 75,0.6994704428937775
Decamethonium,Conf 40,0.6994213862534913
Solifenacin,Conf 59,0.6993965015198761
Nafcillin,Conf 202,0.6993844480392444
Reboxetine,Conf 159,0.6992299419280448
Famciclovir,Conf 45,0.6990560199133194
Metolazone,Conf 53,0.6990402376224314
Fesoterodine,Conf 216,0.6989668357616576
Rosiglitazone,Conf 49,0.6989498497002148
Rotigotine,Conf 187,0.6988815629631226
Bretylium,Conf 134,0.6988143710485877
Mephentermine,Conf 25,0.6987103055800606
Chlorpheniramine,Conf 19,0.6986509515802937
Hydroxystilbamidine,Conf 57,0.6986414109901813
Metixene,Conf 8,0.6986357037822025
Tretinoin,Conf 14,0.698553318887663
Trifluoperazine,Conf 256,0.6985001137848103
Phenyl aminosalicylate,Conf 18,0.6983162132994798
Butenafine,Conf 3,0.6981819856461623
Sulfabenzamide,Conf 26,0.6981118046750162
Fluvastatin,Conf 16,0.6979751649501371
Ciclopirox,Conf 206,0.697950649203719
Zytron,Conf 10,0.6976249107387638
Malathion,Conf 46,0.6975998216842366
Fingolimod,Conf 181,0.6975232265752777
Piperacillin,Conf 87,0.6974429594049637
Pramocaine,Conf 26,0.6973241175335547
Istradefylline,Conf 145,0.6969786980521291
Parthenolide,Conf 19,0.6966285009242364
Delafloxacin,Conf 164,0.696572453203567
Monobenzone,Conf 11,0.6965596706430158
Cycloguanil,Conf 27,0.6965563830178596
Dimetotiazine,Conf 10,0.6963019743426153
Anethole trithione,Conf 74,0.6960964926525229
Lomustine,Conf 53,0.6957899369889834
Gestonorone caproate,Conf 18,0.6956962768753345
Carbinoxamine,Conf 7,0.695648494035703
Epinastine,Conf 134,0.6956368085225524
Omadacycline,Conf 29,0.6955022664909095
"1,2-Distearoyllecithin",Conf 6,0.6953518323718965
Trabectedin,Conf 28,0.695190444622452
Nilutamide,Conf 72,0.6949808670266058
Pheniramine,Conf 53,0.6947979193338862
Tamoxifen,Conf 46,0.6947821650316902
Teriflunomide,Conf 1,0.6947517610224103
Pimethixene,Conf 124,0.6945426505485541
Oxybenzone,Conf 90,0.6943944429416868
Fluphenazine,Conf 9,0.6943602131767201
Lorlatinib,Conf 113,0.6943047420664142
Proflavine,Conf 59,0.6941757799883167
Dimetindene,Conf 150,0.6940370803702195
Indapamide,Conf 44,0.6940348260350707
Isoprenaline,Conf 119,0.6940214296033593
Vindesine,Conf 25,0.693872953974748
Pirbuterol,Conf 8,0.6937294155183465
Levosalbutamol,Conf 187,0.6937215898325111
Cycrimine,Conf 50,0.6936449988651442
Picosulfuric acid,Conf 27,0.6936047911879304
Olopatadine,Conf 176,0.6935133184556372
Glymidine,Conf 5,0.6933947189478078
Quinethazone,Conf 84,0.6933573435030194
Ertugliflozin,Conf 205,0.6933390909790144
Flucloxacillin,Conf 53,0.6933074074026048
Binimetinib,Conf 23,0.6931372095585829
Benzylparaben,Conf 140,0.6930432071314232
Methylphenidate,Conf 50,0.6929589980481262
Cabergoline,Conf 91,0.6929540155581018
Budesonide,Conf 114,0.6929088928241288
Ospemifene,Conf 59,0.6928747564723745
Treprostinil,Conf 154,0.6928660667756136
Tenoxicam,Conf 66,0.6928558026813407
Methylphenobarbital,Conf 50,0.6928338963301368
Perhexiline,Conf 14,0.6928322059732576
Tibolone,Conf 90,0.6928194023735854
Finafloxacin,Conf 133,0.6926885239260567
Chlorquinaldol,Conf 54,0.6926190670739937
Hexaminolevulinate,Conf 99,0.6925249928489645
Articaine,Conf 79,0.692386781884176
Topiramate,Conf 84,0.6920780711645548
Guanabenz,Conf 123,0.6919560207171385
Riociguat,Conf 58,0.6918936889179833
Mycophenolic acid,Conf 216,0.6918855499223001
Triflusal,Conf 5,0.691884422389964
Apalutamide,Conf 136,0.6918598509428021
Cyclothiazide,Conf 2,0.6917163063013649
Lamotrigine,Conf 122,0.6917065567991955
Fluorometholone,Conf 34,0.6916653959796206
Scopolamine,Conf 80,0.6915255531361661
Cyproheptadine,Conf 22,0.6914539220138906
Pefloxacin,Conf 47,0.6913994274296217
Canagliflozin,Conf 6,0.6912972734125349
Pegvaliase,Conf 440,0.6912229515670455
Isometheptene,Conf 57,0.6911430607815124
Sulfamethoxazole,Conf 202,0.6910107008180102
Cefonicid,Conf 39,0.6909876173050254
Perphenazine,Conf 50,0.6908991092546822
Atenolol,Conf 57,0.6908756825385327
Brinzolamide,Conf 84,0.6908175001437605
Trimipramine,Conf 35,0.6907723508089838
Melphalan,Conf 112,0.6907461240815581
Thiothixene,Conf 169,0.6907366604199489
Clopidogrel,Conf 78,0.6906943478989114
Lauric acid,Conf 57,0.6904782637449315
Reserpine,Conf 92,0.6903777046608983
Levobunolol,Conf 80,0.6903312001951665
Ioxilan,Conf 185,0.6902237826528065
Procaterol,Conf 249,0.6901685708359949
Primaquine,Conf 50,0.6898777650231935
Fluticasone propionate,Conf 73,0.6897495233623373
Phenacemide,Conf 148,0.689732242980542
Benzonatate,Conf 39,0.6896182479027981
Edaravone,Conf 17,0.6895809163518456
Medifoxamine,Conf 62,0.6894748411985941
Prucalopride,Conf 201,0.6893899622882503
Molindone,Conf 45,0.6892783977848708
Levmetamfetamine,Conf 78,0.6892575747051529
Fluorescein,Conf 1,0.689198487353298
Tofacitinib,Conf 3,0.688993193037068
Minoxidil,Conf 100,0.6889212778881473
Propylhexedrine,Conf 63,0.6888221791834381
Sulisobenzone,Conf 130,0.6887991863620262
Phenylalanine,Conf 55,0.6886817840380011
Ramelteon,Conf 100,0.6886700095675461
Methscopolamine,Conf 4,0.6883659079902935
Benzoin,Conf 8,0.6883189846199586
Venlafaxine,Conf 20,0.6881426348834492
Dexmethylphenidate,Conf 59,0.6881353708047243
Amitriptyline,Conf 64,0.6879618001644349
Leflunomide,Conf 3,0.6879293579460507
Mexiletine,Conf 68,0.6879228891819322
Levomenthol,Conf 50,0.6878397091492133
Mirtazapine,Conf 64,0.6877726773046371
Chloroxine,Conf 61,0.6877710674929354
Uridine triacetate,Conf 5,0.6877062729582705
Obeticholic acid,Conf 55,0.687505172839405
Cyclizine,Conf 42,0.6873739430186101
Tramadol,Conf 134,0.6873366809223868
Clozapine,Conf 171,0.6872724455146714
Brivaracetam,Conf 25,0.6870327063362226
Anthralin,Conf 7,0.6868230779526728
Norgestimate,Conf 123,0.6866629722873512
Clobetasone,Conf 125,0.6862147702209028
Dipyridamole,Conf 44,0.6861915096345403
Perazine,Conf 5,0.6861455386364664
Etomidate,Conf 7,0.686104442009376
Metyrapone,Conf 100,0.6860450569263834
DL-Methylephedrine,Conf 102,0.6858996398526082
Cyclobenzaprine,Conf 31,0.685841616679122
Fusidic acid,Conf 95,0.6853893978784712
Estramustine,Conf 30,0.6852076987415515
Tocainide,Conf 100,0.6850447406018788
Demeclocycline,Conf 25,0.6850354737821639
Rufinamide,Conf 164,0.6849906603026641
Sodium lauryl sulfate,Conf 179,0.6849543828199334
Secnidazole,Conf 71,0.684683913055682
Dioxybenzone,Conf 196,0.6846777209008579
Antipyrine,Conf 53,0.684653606450809
Vernakalant,Conf 35,0.6846479084183811
Tilbroquinol,Conf 37,0.6844839246347398
Betahistine,Conf 52,0.6844339779130622
Mazindol,Conf 6,0.684307897830722
Fenpropidin,Conf 14,0.6841395548454796
Ioversol,Conf 171,0.6841105177338432
Ciprofibrate,Conf 41,0.6838826295640644
Suvorexant,Conf 82,0.6837551151988642
Guanfacine,Conf 78,0.6837104235959768
Pravastatin,Conf 84,0.683094593647074
Betrixaban,Conf 109,0.6829537806085783
Arformoterol,Conf 78,0.6829126406306164
Phenelzine,Conf 73,0.6828514285490824
Stiripentol,Conf 20,0.6826130841623738
Pasireotide,Conf 1,0.6825744985174891
Clothiapine,Conf 174,0.6824925505057697
P-nitrobiphenyl,Conf 52,0.6824718749415674
Amiloxate,Conf 45,0.6822957031128019
Norfloxacin,Conf 45,0.6822791192599138
Lofexidine,Conf 20,0.6822773950633285
Medroxyprogesterone acetate,Conf 102,0.6821362480031505
Benznidazole,Conf 24,0.6820552174857956
Sulindac,Conf 48,0.6820444472691244
Granisetron,Conf 10,0.6819768863901358
Ceftolozane,Conf 101,0.681924094536665
Disperse Blue 106,Conf 157,0.681902890784339
Etacrynic acid,Conf 106,0.6815824744612802
Desipramine,Conf 88,0.6814789626567312
Levomefolic acid,Conf 233,0.681170734548402
Calcium levulinate,Conf 16,0.6811345777019278
Guanadrel,Conf 118,0.6811038054765499
Phensuximide,Conf 87,0.6810538117766202
Amrinone,Conf 177,0.6809945412760742
Minaprine,Conf 5,0.6808809188127875
Ergometrine,Conf 162,0.6806610912651048
Idebenone,Conf 1,0.680565265547262
Zinc chloride,Conf 58,0.680424185395666
Hydralazine,Conf 73,0.6802249245361447
Mifepristone,Conf 97,0.6801323959051192
Betiatide,Conf 255,0.6801302438021656
Chlorambucil,Conf 169,0.6800356396786097
Desoxycorticosterone acetate,Conf 164,0.6799657777793735
Diazoxide,Conf 8,0.6799065210393926
Ondansetron,Conf 59,0.6798170798899933
Zolpidem,Conf 36,0.6794891489669702
Imipramine,Conf 41,0.6793571875845882
Armodafinil,Conf 44,0.6792468018532525
Methsuximide,Conf 92,0.6792172408301959
Tranylcypromine,Conf 74,0.6791508887819286
Pemirolast,Conf 54,0.6791387150412302
Cortisone acetate,Conf 32,0.6791007945443699
Mianserin,Conf 52,0.6790783319656903
Pseudoephedrine,Conf 120,0.6789967860377601
Spironolactone,Conf 14,0.6787423944836141
Tegafur-uracil,Conf 4,0.6786049574300687
Loratadine,Conf 120,0.6785494739165321
Iobitridol,Conf 87,0.6783955154594973
Benzyl alcohol,Conf 36,0.6783425518765305
Norelgestromin,Conf 46,0.6783308190633864
Fluocinonide,Conf 111,0.6781905511481563
Agomelatine,Conf 46,0.6781654462194883
Bethanidine,Conf 166,0.6781011752469038
Edrophonium,Conf 70,0.6780780013943384
Sulfoxone,Conf 114,0.6780099899897114
Sulfur hexafluoride,Conf 57,0.677991014350361
Desonide,Conf 96,0.677817888426774
Geraniol,Conf 29,0.6777518721234967
Iobenguane,Conf 186,0.6775031193779951
Norethynodrel,Conf 10,0.6774497174464377
Phenyltoloxamine,Conf 2,0.6773808403114593
Loxoprofen,Conf 143,0.677295832942501
Modafinil,Conf 17,0.6772868950834674
Desoximetasone,Conf 14,0.6770050896920136
Meradimate,Conf 17,0.6768213993947131
Methyldopa,Conf 77,0.6764964720423251
Maprotiline,Conf 54,0.6764580667543125
Rucaparib,Conf 110,0.6763673576755886
Diltiazem,Conf 137,0.6763669271076358
Mestranol,Conf 37,0.6763379128493928
Clonidine,Conf 42,0.6762656115013788
Drospirenone,Conf 67,0.6761992966548125
Ropinirole,Conf 33,0.6761736647012322
Indecainide,Conf 230,0.6761487454247183
Dexpanthenol,Conf 83,0.6761275099222998
Deflazacort,Conf 34,0.6760585122498242
Minocycline,Conf 11,0.6759437973029954
Pirfenidone,Conf 97,0.6754404175698131
Meprednisone,Conf 98,0.6754368794838158
Lynestrenol,Conf 3,0.6752288780875154
Propylthiouracil,Conf 191,0.6751718971551084
Flumazenil,Conf 48,0.6750730692470324
Stavudine,Conf 30,0.6749982865212205
Felbamate,Conf 69,0.6749729650048574
Exemestane,Conf 115,0.6747648209233147
Abacavir,Conf 19,0.674742796776223
Prednicarbate,Conf 55,0.6746825845107532
Guanoxan,Conf 128,0.674562827242909
Fenoldopam,Conf 180,0.674476168448667
Bisphenol A diglycidyl ether,Conf 93,0.6743835677904093
Meropenem,Conf 99,0.6743670473068811
Etonogestrel,Conf 113,0.6742419132678054
Vigabatrin,Conf 191,0.6737426651444361
Diethylstilbestrol,Conf 42,0.6736684616069295
Solriamfetol,Conf 103,0.6736277999384036
Abiraterone,Conf 12,0.6735974592990046
Phenylbutyric acid,Conf 95,0.6734417530471255
Methyltestosterone,Conf 19,0.6731842435059195
Zinc citrate,Conf 129,0.6728974850282559
Doxepin,Conf 51,0.6727199195060827
Diiodohydroxyquinoline,Conf 52,0.6725145236901351
Ivabradine,Conf 38,0.6725061333723437
