Drug,Best Conf,Cosine Similarity
Darunavir,Conf 366,0.7427196638915334
Candesartan cilexetil,Conf 226,0.742593068000028
Lenalidomide,Conf 142,0.7423864665781719
Mefenamic acid,Conf 192,0.7423666488425468
Fluspirilene,Conf 163,0.742328598846179
Mepenzolate,Conf 224,0.7422541547510256
Drospirenone,Conf 117,0.7418529978152254
Delafloxacin,Conf 152,0.7412704827226015
Pramocaine,Conf 215,0.7408737156671421
Propiverine,Conf 149,0.7401039658133945
Siponimod,Conf 294,0.7399694044889318
Belinostat,Conf 260,0.7399347177966442
Ioversol,Conf 207,0.7396257231271317
Iomeprol,Conf 218,0.7396225762819938
Cefepime,Conf 134,0.7385689267127479
Trifarotene,Conf 111,0.7369232241725437
Dinoprostone,Conf 377,0.7366660090070627
Sodium lauryl sulfate,Conf 503,0.7364449331475028
Tetraferric tricitrate decahydrate,Conf 18,0.736064536223189
Retapamulin,Conf 227,0.7359266629359212
Cobicistat,Conf 30,0.735510927835469
Pentosan polysulfate,Conf 214,0.734370159092183
Bedaquiline,Conf 76,0.7340017152941919
Trospium,Conf 147,0.7337784031248229
Molsidomine,Conf 178,0.7337130381227077
Ceftazidime,Conf 185,0.7331787580178621
Mannitol busulfan,Conf 328,0.731725594957069
Zalcitabine,Conf 199,0.7305545029332695
Oseltamivir,Conf 197,0.7300979289099204
Ranolazine,Conf 288,0.7294431214306264
Demeclocycline,Conf 105,0.729192189962866
Fedratinib,Conf 289,0.7290140532493803
Diflunisal,Conf 112,0.7288423512860336
Lormetazepam,Conf 141,0.7287338496114224
Pyrazinamide,Conf 126,0.7287306908160217
Neratinib,Conf 134,0.7283393476665682
Udenafil,Conf 263,0.7283232031535336
Nelarabine,Conf 243,0.727465175257048
Dienestrol,Conf 218,0.726513098283623
Etoposide,Conf 186,0.726321849204055
Deferasirox,Conf 171,0.7262713217612002
Tofacitinib,Conf 196,0.7262521620304447
Telmisartan,Conf 134,0.7262340295626248
Bromothalonil,Conf 157,0.725852501466745
Etacrynic acid,Conf 194,0.7258356649362511
Orlistat,Conf 503,0.7250192597302312
Perhexiline,Conf 138,0.7249380132809693
Pretomanid,Conf 158,0.7241913926223087
Pimozide,Conf 308,0.7229649705553828
Topiramate,Conf 163,0.7226631318853263
Paroxetine,Conf 218,0.7226151241217422
Panobinostat,Conf 273,0.7225366648208696
Flunisolide,Conf 82,0.7223900713440132
Methysergide,Conf 132,0.7221169431656366
Ergosterol,Conf 53,0.721130351206465
Ciclesonide,Conf 69,0.7206834332593871
Dofetilide,Conf 242,0.7204511324444717
Bromperidol,Conf 153,0.7194944999778017
Mazindol,Conf 126,0.7193498796557529
Perphenazine,Conf 287,0.719056858348894
Palbociclib,Conf 134,0.7184225038083081
Loteprednol,Conf 124,0.7177553440384298
Paramethasone acetate,Conf 121,0.7172503640542759
Aprepitant,Conf 232,0.7168496242493443
Salmeterol,Conf 450,0.714822643543021
Opicapone,Conf 226,0.7146782454678544
Guanadrel,Conf 204,0.714211078755514
Teniposide,Conf 92,0.712916637986377
Vinorelbine,Conf 12,0.7119392687320755
Sulpiride,Conf 244,0.7115345529794709
Fluconazole,Conf 60,0.7110860982653163
Sertraline,Conf 200,0.710760548119101
Edoxaban,Conf 73,0.7104855446585758
Bromhexine,Conf 269,0.7099164146844663
Mianserin,Conf 83,0.7096857189256629
Medroxyprogesterone acetate,Conf 88,0.7096039768624653
Telithromycin,Conf 69,0.7091588336733589
Meprednisone,Conf 99,0.7089561990145721
Idelalisib,Conf 211,0.7088079139880533
Lifitegrast,Conf 68,0.7084892929945558
Topotecan,Conf 70,0.7081648393759137
Cholic Acid,Conf 53,0.707996324032173
Lopinavir,Conf 304,0.7078654505096958
Latamoxef,Conf 175,0.7076442114122112
Indapamide,Conf 202,0.7073637093600323
Levetiracetam,Conf 268,0.7072109024376709
Sulfasalazine,Conf 275,0.7071665118715077
Levonorgestrel,Conf 152,0.7069410978107347
Loratadine,Conf 108,0.706933178919129
Fluorescein,Conf 138,0.7063459268141289
Naldemedine,Conf 55,0.705892152440713
Lorcaserin,Conf 175,0.7058303411756115
Ipratropium,Conf 221,0.705644702727201
Tolmetin,Conf 148,0.704323975195939
Stearic acid,Conf 402,0.7041882735289976
Regorafenib,Conf 357,0.7032174075858572
Osimertinib,Conf 283,0.7028849722787509
Fursultiamine,Conf 306,0.702726770080877
Fluvastatin,Conf 212,0.7025806204273828
Tafluprost,Conf 336,0.7023619497635483
Cefamandole,Conf 220,0.7022462118523238
Polythiazide,Conf 104,0.7019730898889098
Nitrite,Conf 139,0.7017356227931768
Trandolapril,Conf 283,0.7015075729400609
Betiatide,Conf 292,0.7001964846396513
Fenbufen,Conf 138,0.6999360880518194
Cetirizine,Conf 192,0.6997590815174419
Glimepiride,Conf 322,0.6995023487047127
Levomilnacipran,Conf 155,0.6991047759916579
Magnesium gluconate,Conf 399,0.6981344377441506
Tropisetron,Conf 273,0.6977376789978813
Monobenzone,Conf 233,0.6974838328194303
Sulfadoxine,Conf 272,0.697299494975325
Sertaconazole,Conf 320,0.6963206564177267
Nimodipine,Conf 297,0.695946445688734
Atazanavir,Conf 72,0.6954362638736313
Piretanide,Conf 142,0.6945007018693756
Cyclothiazide,Conf 83,0.6927884012530886
Ketoconazole,Conf 233,0.6923250109214698
Norfloxacin,Conf 112,0.6920635914448668
Levosalbutamol,Conf 272,0.6914829986532818
Sultamicillin,Conf 255,0.6914459052424038
Dibekacin,Conf 281,0.691203686862394
Choline C 11,Conf 131,0.6910146192744231
Scopolamine,Conf 226,0.6907396098331728
Cefmetazole,Conf 205,0.6898213749446305
Hydroxycitronellal,Conf 256,0.6889284043069908
Dioxybenzone,Conf 205,0.6885148886192571
Pentamidine,Conf 203,0.6884451974593602
Permethrin,Conf 286,0.6884324990661115
Meclizine,Conf 186,0.6883896285012974
Dibenzepin,Conf 95,0.688347626626069
Avanafil,Conf 228,0.6879163693354138
Mezlocillin,Conf 181,0.6876418335473072
Carteolol,Conf 285,0.687641149164157
Iobitridol,Conf 117,0.6872353097501788
Glycerol phenylbutyrate,Conf 403,0.6871770446647661
Uridine triacetate,Conf 172,0.68708013149293
Medrogestone,Conf 19,0.6867634851737581
Amoxapine,Conf 155,0.6867402129318866
Cortisone acetate,Conf 125,0.6865833411879783
Ceftobiprole,Conf 121,0.6864902336014604
Calcium threonate,Conf 226,0.6863860839466421
Erlotinib,Conf 270,0.6860906025844016
Voxelotor,Conf 356,0.6860670943671533
Bicalutamide,Conf 172,0.6856223597924821
Triamterene,Conf 172,0.6853677988670664
Estramustine phosphate,Conf 191,0.6852028989991082
Vanillyl butyl ether,Conf 296,0.6851424617670423
Ticagrelor,Conf 243,0.6850297801544009
Dimenhydrinate,Conf 215,0.6848887920348364
Etidocaine,Conf 279,0.684349903213423
Lumateperone,Conf 212,0.6838546163241886
Cyclophosphamide,Conf 231,0.6838132576830138
Ditiocarb Zinc,Conf 185,0.6837649365657195
Naratriptan,Conf 181,0.6837031644926933
Calcium Citrate,Conf 125,0.6833789006836756
Diflorasone,Conf 105,0.6830884524383728
Trabectedin,Conf 12,0.6830282966860373
Simethicone,Conf 353,0.6827230766654079
Oxazepam,Conf 122,0.6822984038232099
Oxcarbazepine,Conf 130,0.6819649820800023
Viomycin,Conf 50,0.6814402809884068
Tipiracil,Conf 267,0.6812613685550859
Paricalcitol,Conf 127,0.6802385508326954
Benznidazole,Conf 262,0.6800281309122505
Acetophenazine,Conf 223,0.6793152708556752
Loxapine,Conf 59,0.6791777185768835
Anastrozole,Conf 257,0.6790078337609392
Benzylparaben,Conf 244,0.6789070089054587
Cinnarizine,Conf 178,0.6787635782815485
Ferrous cysteine glycinate,Conf 91,0.6780544876123051
alpha-Amyl cinnamaldehyde,Conf 201,0.6766950628211721
Rabeprazole,Conf 297,0.6765119029548089
Gatifloxacin,Conf 118,0.6757002237731371
Moxisylyte,Conf 184,0.6753943297746285
Glycerin,Conf 142,0.675231148981096
Trimethobenzamide,Conf 244,0.67479927294426
Fluticasone,Conf 91,0.6746672983120015
Docusate,Conf 200,0.6745235941619503
Theophylline,Conf 205,0.6739104012489164
Sucrose,Conf 140,0.6738888623087483
Pheneticillin,Conf 72,0.6731974054865572
Indacaterol,Conf 349,0.6729573099601367
Amlodipine,Conf 152,0.6721550013835584
Chlorthalidone,Conf 248,0.6716802524141853
Mefloquine,Conf 73,0.6716289279594709
Binimetinib,Conf 211,0.6713206639028942
Oxandrolone,Conf 136,0.6712741204086108
Iron sucrose,Conf 241,0.6695727178780053
Miglitol,Conf 126,0.6691167614142135
Methscopolamine,Conf 224,0.6679500597459092
Metergoline,Conf 173,0.6657444237413049
Tyrosine,Conf 207,0.6645825478929609
DL-alpha-Tocopherol,Conf 341,0.664238637168049
Rivaroxaban,Conf 159,0.663897982345966
Nabilone,Conf 212,0.6632006984292987
Fenoterol,Conf 354,0.6631189137225576
Copper gluconate,Conf 394,0.6629110956536698
Sodium sulfide,Conf 264,0.662803577316678
Magnesium glycinate,Conf 164,0.6627111351520588
Nortriptyline,Conf 170,0.662285636320043
Metacycline,Conf 86,0.6618105551357147
Calcitriol,Conf 95,0.6608344018850081
Warfarin,Conf 157,0.6608083541975877
Toremifene,Conf 138,0.6605161017746626
Metocurine,Conf 39,0.660342156459751
Carbamide peroxide,Conf 178,0.6601835882480614
Trimetrexate,Conf 247,0.6601161597859613
Simvastatin,Conf 231,0.6592134571633375
Pyrithione,Conf 145,0.6584290478164257
Maprotiline,Conf 203,0.6579497917478937
Papaverine,Conf 241,0.6578351352821288
Temazepam,Conf 141,0.657769969938049
Bendroflumethiazide,Conf 165,0.657236594379977
Esculin,Conf 166,0.6568989913755825
Macitentan,Conf 247,0.6565001946186527
Ebastine,Conf 153,0.6563375250702507
Budesonide,Conf 85,0.654787481481814
Telbivudine,Conf 241,0.6547284366086739
Sofosbuvir,Conf 215,0.6542249121504706
Reboxetine,Conf 117,0.6541122209755047
Homatropine methylbromide,Conf 244,0.653553383216698
Trihexyphenidyl,Conf 164,0.6534922391644762
Linoleic acid,Conf 488,0.6534135724353054
Trifluoperazine,Conf 176,0.6526733557426321
Guanoxan,Conf 259,0.6523591679845039
Zanamivir,Conf 153,0.6518710052686741
Sildenafil,Conf 125,0.6516231525938757
Buspirone,Conf 227,0.6511888943968237
Quinapril,Conf 294,0.6511886677279423
Exemestane,Conf 118,0.6503100730594449
Dinoprost,Conf 270,0.6497435587709405
Periciazine,Conf 236,0.6493178341893636
Pioglitazone,Conf 263,0.6485796287848042
Ketorolac,Conf 219,0.6476412579233508
Lurasidone,Conf 298,0.6463052576374726
Capsaicin,Conf 144,0.6457959653343821
Trimetazidine,Conf 194,0.6457458823797879
Azilsartan medoxomil,Conf 234,0.6457323780582203
Ceftriaxone,Conf 311,0.6456914072824055
Quinine,Conf 248,0.645330773473336
Bilastine,Conf 162,0.645062336502545
Ferric pyrophosphate citrate,Conf 2,0.645037352986574
Artemotil,Conf 117,0.644189021756923
Uracil mustard,Conf 239,0.6433244456370313
Bexarotene,Conf 74,0.6427359422944979
Alendronic acid,Conf 111,0.6420334422105111
Istradefylline,Conf 138,0.6417474018980698
Dopexamine,Conf 447,0.6414842873886258
Darifenacin,Conf 225,0.6413610266757623
Tamoxifen,Conf 135,0.6412556256081484
Piperacillin,Conf 3,0.6398612455539483
Carvedilol,Conf 444,0.6397834068781143
Clopidogrel,Conf 192,0.6397814971140795
Azacitidine,Conf 79,0.6396692990484439
Ivacaftor,Conf 104,0.6392547971722212
Ferrous gluconate,Conf 285,0.6389332420807001
Gliquidone,Conf 285,0.6387558165028926
DL-Methylephedrine,Conf 217,0.6381041216645633
Silodosin,Conf 367,0.6372386935671943
Indocyanine green acid form,Conf 12,0.6355550944247718
Arformoterol,Conf 426,0.635365327779012
Hexetidine,Conf 256,0.6348213571021213
Emtricitabine,Conf 218,0.6347919217630463
Chlorcyclizine,Conf 129,0.6344485390613158
Vorinostat,Conf 213,0.6343798924712317
Conivaptan,Conf 114,0.6341865308143195
Isosorbide dinitrate,Conf 148,0.6335672865560127
Galantamine,Conf 121,0.6333363556321356
Pipotiazine,Conf 167,0.633285741803526
Quinethazone,Conf 96,0.6326207826221267
Carbenicillin,Conf 122,0.6312554435487627
Pentagastrin,Conf 34,0.6310473142928581
Paritaprevir,Conf 3,0.6298487924047533
Proxibarbal,Conf 181,0.6295305163392496
Gabapentin enacarbil,Conf 260,0.6285671740974353
Troleandomycin,Conf 15,0.6283677176813794
Risedronic acid,Conf 182,0.6280662423151905
Cantharidin,Conf 82,0.6278948093181222
Iloprost,Conf 142,0.6277325244442945
Pimavanserin,Conf 191,0.6277303056217601
Taurolidine,Conf 121,0.6270705802149942
Estrone sulfate,Conf 61,0.6261072138254641
Benzatropine,Conf 61,0.6260270286358997
Clocortolone,Conf 112,0.6255820709627704
Testosterone cypionate,Conf 150,0.6251999367928966
Didecyldimethylammonium,Conf 379,0.6240278251566436
Raloxifene,Conf 122,0.6239384177693945
Cyclobenzaprine,Conf 229,0.6232772472320185
Rescinnamine,Conf 123,0.623146023294471
Fluindione,Conf 161,0.6228471475649986
Prucalopride,Conf 222,0.6226182329438578
Diaminopropanol tetraacetic acid,Conf 307,0.622335911811929
Fludrocortisone,Conf 100,0.6216679534056873
Docosanol,Conf 509,0.6210073170846746
Sulindac,Conf 81,0.6209214122053592
Iocetamic acid,Conf 171,0.6207638645422072
Practolol,Conf 234,0.6203970347232612
Saxagliptin,Conf 237,0.6198337928287428
Trazodone,Conf 142,0.6189282550533161
Fusidic acid,Conf 138,0.6183338471618519
Domiphen,Conf 336,0.6182586742385356
Imipramine,Conf 237,0.6175041049668172
Streptozocin,Conf 199,0.6171412012317156
Ioxilan,Conf 147,0.6170914333020986
Umeclidinium,Conf 90,0.6169133957059603
Pegvaliase,Conf 450,0.6168866230714258
Mannitol,Conf 172,0.6168398293013826
Glutathione,Conf 284,0.6162664108399325
Tazarotene,Conf 89,0.6156163923743777
Lomustine,Conf 195,0.6155845469055289
Quinagolide,Conf 129,0.615511159187052
Tacrolimus,Conf 7,0.6147866528599506
Empagliflozin,Conf 253,0.6146491754090116
Pimethixene,Conf 157,0.6145352333502001
Azelaic acid,Conf 220,0.6143833360032513
Elexacaftor,Conf 126,0.6142202653044799
Rolapitant,Conf 324,0.6137313046223701
Desonide,Conf 47,0.6121052823448954
Danazol,Conf 101,0.6115198713008768
Nomegestrol,Conf 123,0.6113717088155232
Ritodrine,Conf 194,0.6110386869952035
Hexaminolevulinate,Conf 365,0.6106881034359588
Irbesartan,Conf 264,0.6103251040283016
Ramelteon,Conf 261,0.6100523410260535
Pamidronic acid,Conf 225,0.6099337484285489
Acetylcarnitine,Conf 181,0.6098638165437084
Tiotropium,Conf 187,0.6097561633206796
Cefpirome,Conf 227,0.6082344627563366
Sunitinib,Conf 212,0.6079325777032267
Icosapent ethyl,Conf 500,0.6075634312393629
Oxybutynin,Conf 191,0.6074958948839874
Ondansetron,Conf 184,0.6073247298618174
Gemcitabine,Conf 200,0.606682010922794
Levocetirizine,Conf 134,0.6066445686041371
Ivabradine,Conf 223,0.606584648516336
Escitalopram,Conf 157,0.6064862810211213
Spirapril,Conf 261,0.6064181983396644
"Sodium phosphate, dibasic",Conf 127,0.6063983395236094
Acamprosate,Conf 289,0.6062762465460549
Quaternium-15,Conf 168,0.6059705280438581
Ulobetasol,Conf 90,0.6053674724986612
Levothyroxine,Conf 209,0.6051930377318641
Aminoglutethimide,Conf 125,0.6051517169663164
Ibutilide,Conf 215,0.6044784532865014
Ambroxol,Conf 205,0.6042985075300976
Melphalan,Conf 177,0.6036944574758522
Cystine,Conf 325,0.6015955336867349
Amcinonide,Conf 115,0.6012739533139365
Baloxavir marboxil,Conf 125,0.6011555598037603
Parthenolide,Conf 175,0.5999563018286247
Azlocillin,Conf 177,0.599673223854422
Oxtriphylline,Conf 127,0.5996695035436217
Acrivastine,Conf 197,0.5983997613144311
Cocarboxylase,Conf 323,0.5972031441306496
Diphenylpyraline,Conf 174,0.5971518528460937
Pantethine,Conf 370,0.5962655926312517
Calcium ascorbate,Conf 360,0.5960836929791816
Fostamatinib,Conf 175,0.5953484409611993
Etafedrine,Conf 235,0.5951133479022365
Methohexital,Conf 88,0.5950331033805353
Phenprocoumon,Conf 98,0.5950079828326321
Nafcillin,Conf 172,0.5947215993095746
Calcium glycerophosphate,Conf 214,0.5946696881158102
Luliconazole,Conf 86,0.5944655231991652
Tolfenamic acid,Conf 274,0.593888419976913
Eplerenone,Conf 97,0.593398856616277
Cyclopenthiazide,Conf 102,0.5932588725502309
Flurandrenolide,Conf 25,0.5927020411996843
Dolutegravir,Conf 65,0.5924911909487147
Cefoperazone,Conf 99,0.5918102683169387
Ioflupane I-123,Conf 118,0.5912606996905098
Desvenlafaxine,Conf 166,0.5901261749295518
Dexbrompheniramine,Conf 70,0.590080083635303
Fluprednisolone,Conf 88,0.5900144601368438
Tafamidis,Conf 203,0.5899050494915341
Formoterol,Conf 272,0.5897180642479003
Cefotaxime,Conf 217,0.5875301535974603
Glutathione disulfide,Conf 307,0.5875030816146634
Masoprocol,Conf 168,0.5874954002974964
Flavoxate,Conf 169,0.5864478373648635
Pantoprazole,Conf 277,0.5864101071871952
Florbetaben (18F),Conf 224,0.586311636517969
Didanosine,Conf 135,0.5861786109570394
Fluorometholone,Conf 134,0.5858814628028233
Sitagliptin,Conf 268,0.5855660613478894
Lornoxicam,Conf 2,0.5839371888838074
Meticillin,Conf 195,0.5837983308376642
Methylene blue,Conf 137,0.5832935786506103
Tamsulosin,Conf 401,0.583092862992547
Testosterone enanthate,Conf 85,0.5825516812106134
Cladribine,Conf 114,0.5820964344078383
Methotrimeprazine,Conf 161,0.5814964943695217
Desflurane,Conf 211,0.5810059799455752
Cetyl alcohol,Conf 411,0.5808734512291641
Nelfinavir,Conf 255,0.5805439030897656
Ibrutinib,Conf 99,0.5804545811662207
Flibanserin,Conf 329,0.5800686782380623
Captopril,Conf 79,0.5798191768264477
Miglustat,Conf 228,0.5776655304221638
Hyoscyamine,Conf 142,0.5772085916854587
Dorzolamide,Conf 167,0.5770616612131918
Gefitinib,Conf 196,0.5761338244853531
Olopatadine,Conf 175,0.5760382222118363
Cefdinir,Conf 181,0.5752298115227756
Gestonorone caproate,Conf 54,0.5746280459767688
Tenofovir alafenamide,Conf 416,0.5746024039996225
Brinzolamide,Conf 147,0.5745124040356656
Profenamine,Conf 245,0.5742768613531369
Venlafaxine,Conf 211,0.5737197596816178
Pancuronium,Conf 79,0.5727827179130981
Levocabastine,Conf 142,0.572716765987731
Phthalylsulfathiazole,Conf 79,0.5722832584370615
Famotidine,Conf 349,0.5720132917279922
Kinetin,Conf 205,0.5717385297314678
Misoprostol,Conf 276,0.571578100732012
Pirbuterol,Conf 204,0.5713558030411682
Ceforanide,Conf 260,0.5709233604499885
Pyrvinium,Conf 83,0.5697106531440748
Norepinephrine,Conf 181,0.5690836215426718
Morphine,Conf 138,0.5689173578948996
Regadenoson,Conf 180,0.5680945290730082
Dronedarone,Conf 221,0.5663035517450624
Oxitriptan,Conf 75,0.5652315852176826
Desogestrel,Conf 103,0.5651092808482981
Fluphenazine,Conf 50,0.5645181603768338
Carmustine,Conf 257,0.5644890933864627
Olsalazine,Conf 288,0.5636405272104295
Biotin,Conf 94,0.5632168397899261
Tilarginine,Conf 326,0.5631670769241646
Methotrexate,Conf 101,0.5626183168251709
Elvitegravir,Conf 162,0.5625532700739886
Dacarbazine,Conf 312,0.5617992146490574
Norgestrel,Conf 97,0.5615998153230998
Ibuprofen,Conf 98,0.5614730732194119
Esomeprazole,Conf 297,0.56117870631171
Crizotinib,Conf 238,0.5610632932320012
Pefloxacin,Conf 128,0.5609419027752366
Nedocromil,Conf 129,0.5606171785107406
Ceritinib,Conf 243,0.5605415353314519
Vindesine,Conf 10,0.5604858122486226
Cytarabine,Conf 214,0.5602772259961403
Methyclothiazide,Conf 130,0.559723747161971
Idebenone,Conf 267,0.5595998296899612
Pinaverium,Conf 250,0.5594070362778619
Enalaprilat,Conf 180,0.5591287913974782
Etofamide,Conf 211,0.558825437246852
Romidepsin,Conf 124,0.5587993502261096
Benzoin,Conf 147,0.55867775263829
Cabazitaxel,Conf 16,0.5584736043527818
Aztreonam,Conf 127,0.558438749740612
Calcium saccharate,Conf 257,0.5574732630484686
Sodium lauryl sulfoacetate,Conf 323,0.556973842302371
Erdosteine,Conf 284,0.5566286915481462
Thonzylamine,Conf 114,0.5566024772301575
Tolazamide,Conf 196,0.5565703324294228
Fenofibric acid,Conf 91,0.5564758174845332
Levocarnitine,Conf 179,0.556028473185931
Zucapsaicin,Conf 372,0.5560078443489324
Brexanolone,Conf 99,0.5532791279730034
Ospemifene,Conf 139,0.5526250875420334
Cilastatin,Conf 308,0.5523556672078287
Rivastigmine,Conf 135,0.5521787433252042
Tenoxicam,Conf 40,0.5510937103228001
Disulfiram,Conf 253,0.5510446019440162
Capmatinib,Conf 127,0.5507872921352693
Pemetrexed,Conf 267,0.5485991493522971
Ingenol mebutate,Conf 108,0.5484580330609821
Upadacitinib,Conf 108,0.548113707138392
Prednisone acetate,Conf 78,0.5471017634438713
Ruxolitinib,Conf 264,0.5464968196123444
Remifentanil,Conf 139,0.5461606594089483
Diazolidinylurea,Conf 180,0.545967293701639
Brivudine,Conf 106,0.545770449816783
Benzydamine,Conf 271,0.5457568179032498
Lofexidine,Conf 161,0.5457382256665959
5-O-phosphono-alpha-D-ribofuranosyl diphosphate,Conf 178,0.5457059155190902
Nizatidine,Conf 183,0.5456331159723503
Palmitic Acid,Conf 349,0.5451125160111098
Benazepril,Conf 185,0.5451077706481475
Terpin hydrate,Conf 97,0.5438674509635133
Nepafenac,Conf 192,0.5434653349849602
Enprofylline,Conf 210,0.54325705603097
Clemastine,Conf 172,0.5429756668364892
Crotamiton,Conf 58,0.5424362487667819
Sorbitol,Conf 323,0.5422384263291702
Losartan,Conf 230,0.5421747083224574
Probucol,Conf 290,0.5420709210003467
Avibactam,Conf 91,0.5413075251102095
Magnesium,Conf 29,0.5412234469297175
Zytron,Conf 137,0.5400461279527653
Sodium fluoride,Conf 169,0.5397084596948183
Lasmiditan,Conf 158,0.5396605614714419
Levallorphan,Conf 60,0.539615860755724
Dextromethorphan,Conf 81,0.5393648335048481
Lactose,Conf 160,0.5392410543882623
Biguanide,Conf 155,0.5387251316687723
Segesterone acetate,Conf 60,0.538609637225714
Efinaconazole,Conf 111,0.5380078212045134
Droxidopa,Conf 95,0.5379837098285003
Pregnenolone,Conf 63,0.537460154138353
Anethole trithione,Conf 148,0.5374015146355314
Methsuximide,Conf 86,0.5369798658207705
Rocuronium,Conf 106,0.5363825468232639
Teriflunomide,Conf 168,0.5359799087374221
Gaxilose,Conf 218,0.5339922179070056
Ceftaroline fosamil,Conf 78,0.5329210441339796
Ferric oxyhydroxide,Conf 144,0.5318296918381746
Desloratadine,Conf 34,0.5315800450690632
Letrozole,Conf 152,0.5313846434246636
Ethotoin,Conf 177,0.5307400001885221
Cefradine,Conf 58,0.5299854934672465
Argatroban,Conf 268,0.5296577852306517
Dicoumarol,Conf 231,0.5293134942281966
Calcium chloride,Conf 131,0.5291915279881432
Methantheline,Conf 262,0.5290531774726023
Rucaparib,Conf 53,0.5277522911333565
Ethosuximide,Conf 82,0.5273889653886051
Flufenamic acid,Conf 284,0.5273689738786854
Triflusal,Conf 149,0.5272830802194274
Medrysone,Conf 41,0.5270598311992578
Articaine,Conf 259,0.5270160165045165
Diltiazem,Conf 83,0.5258217093204585
Cefaclor,Conf 102,0.5257931105597925
Ethambutol,Conf 169,0.5245992604199469
Lomefloxacin,Conf 79,0.5240027944672717
Cycrimine,Conf 50,0.5238096993582336
Mycophenolic acid,Conf 164,0.5236281385836795
Probenecid,Conf 270,0.5233336142590616
Carfilzomib,Conf 53,0.5225428101309001
Treprostinil,Conf 175,0.5223617250604077
Tubocurarine,Conf 31,0.5222474302651298
Cefditoren,Conf 192,0.5221692080760244
Florbetapir (18F),Conf 182,0.5218027713344006
Dienogest,Conf 124,0.5217834413303314
Diloxanide furoate,Conf 238,0.5217708639495297
Unoprostone,Conf 299,0.5215874302539814
Vildagliptin,Conf 252,0.5215247992919929
"N-Cyclohexyl-N'-phenyl-1,4-phenylenediamine",Conf 109,0.5211085894188197
Levodopa,Conf 182,0.5210957827836616
Chlorpropamide,Conf 293,0.5210326212691645
Prussian blue,Conf 122,0.5210304572475499
Sulfinpyrazone,Conf 168,0.5208042370978934
Salsalate,Conf 67,0.5205288152460146
Midodrine,Conf 236,0.5202663556606659
Phenyltoloxamine,Conf 275,0.5190803473238232
Carbidopa,Conf 210,0.5182137936160369
Nilotinib,Conf 115,0.5180401586896471
Rifampicin,Conf 9,0.5179651756227488
Cimetidine,Conf 345,0.5177499348999428
Ritonavir,Conf 93,0.5172695769203894
Sodium ascorbate,Conf 221,0.5167018602072346
Aspartic acid,Conf 163,0.5166143466608207
Homatropine,Conf 172,0.516252134988429
Flutemetamol (18F),Conf 114,0.515844376894979
Iofetamine I-123,Conf 123,0.5154945870359232
"Sodium 1,2-Dipalmitoyl-sn-glycero-3-phospho-(1'-rac-glycerol)",Conf 47,0.5152539553015106
Fenofibrate,Conf 104,0.5141847721022879
DL-dimyristoylphosphatidylglycerol,Conf 86,0.5141352371775402
Phenindamine,Conf 117,0.5141292139942977
Calcium,Conf 121,0.5141259861053377
Cariprazine,Conf 238,0.5136650046025039
Prednicarbate,Conf 80,0.5135338761461472
Levosimendan,Conf 210,0.5133460933830487
Gemifloxacin,Conf 170,0.5132580333400616
Metyrapone,Conf 145,0.5129221912260875
Oxaprozin,Conf 158,0.5127156977468619
Rasagiline,Conf 52,0.5126265060341084
Tolbutamide,Conf 305,0.5126264068515898
Valganciclovir,Conf 384,0.512202002857632
Cefpiramide,Conf 113,0.5120247997884695
Sultopride,Conf 226,0.5114730523021167
Flavin mononucleotide,Conf 223,0.5107698758114276
Ibandronate,Conf 226,0.5107226179012012
Edrophonium,Conf 146,0.5106483296551902
Propiomazine,Conf 137,0.51042299821061
Anthralin,Conf 172,0.5093932408401375
Sulbactam,Conf 105,0.5079856177356056
Acitretin,Conf 101,0.5073781683385233
Menadiol diphosphate,Conf 144,0.507229815639228
Nifedipine,Conf 77,0.5071759169668905
Isradipine,Conf 204,0.5070532570805968
Milnacipran,Conf 104,0.5069806282490962
Sufentanil,Conf 84,0.5069067208305912
Ethyl ferulate,Conf 171,0.5062845020574385
Celiprolol,Conf 232,0.5058148985094222
Clomifene,Conf 198,0.5055403134683539
Sulfoxone,Conf 128,0.5055077013063194
Atovaquone,Conf 133,0.5054546719445907
Bisoprolol,Conf 185,0.5049460606587479
Hydroxyamphetamine,Conf 169,0.5042086042694152
Methylergometrine,Conf 103,0.5041918469029517
Trolamine salicylate,Conf 199,0.5038816020651969
Mestranol,Conf 117,0.5035439343685445
Avobenzone,Conf 157,0.5025426860971033
Acebutolol,Conf 246,0.5023070832200377
Diclofenamide,Conf 48,0.5017400363091721
Decamethonium,Conf 267,0.501134476368004
Cetylpyridinium,Conf 142,0.5008230417937936
Flucytosine,Conf 150,0.5005905113031095
Oxiconazole,Conf 263,0.5004970511636244
Doravirine,Conf 285,0.49950155779549876
Oxacillin,Conf 108,0.4992160479645499
"Sodium phosphate, monobasic",Conf 81,0.499135756447032
Cefazolin,Conf 125,0.4986625977696521
Solifenacin,Conf 148,0.49741726166677713
Enzacamene,Conf 150,0.49735263640902594
Valaciclovir,Conf 46,0.4972397972849731
Cyclacillin,Conf 174,0.496696619227247
Propantheline,Conf 307,0.49653806854001165
Prilocaine,Conf 175,0.496164729020095
Triazolam,Conf 162,0.4961518176873735
Oxybuprocaine,Conf 146,0.49586544125194054
Felbamate,Conf 164,0.495574104179245
